A,B,S,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
0,2,0,1.36875,1.36221,1.34035,1.30455,1.25558,1.19485,1.12411,1.04439,0.95748,0.86446,0.76665,0.66564,0.56241,0.45818,0.35384,0.24988,0.14732,0.04660,-0.05220,-0.14837,-0.24229,-0.33424,-0.42441,-0.51325,-0.60101,-0.68866,-0.77624,-0.86396,-0.95200,-1.04040,-1.12858,-1.21577,-1.30113,-1.38335,-1.46098,-1.53269,-1.59641,-1.65064,-1.69342,-1.72371,-1.74026,-1.74164,-1.72741,-1.69749,-1.65159,-1.59050,-1.51488,-1.42589,-1.32439,-1.21171,-1.08982,-0.95998,-0.82381,-0.68285,-0.53847,-0.39294,-0.24750,-0.10372,0.03633,0.17102,0.29818,0.41603,0.52244,0.61546,0.69302,0.75357,0.79582,0.81847,0.82086,0.80347,0.76708,0.71300,0.64356,0.56198,0.47136,0.37555,0.27909,0.18655,0.10208,0.02976,-0.02717,-0.06535,-0.08264,-0.07818,-0.05127,-0.00276,0.06554,0.15179,0.25280,0.36518,0.48528,0.60890,0.73214,0.85163,0.96373,1.06588,1.15551,1.23056,1.29006,1.33289,1.35909
0,2,1,-0.35075,-0.34315,-0.33577,-0.32897,-0.32331,-0.31959,-0.31824,-0.31939,-0.32327,-0.32965,-0.33871,-0.34968,-0.36220,-0.37563,-0.38923,-0.40217,-0.41354,-0.42258,-0.42804,-0.42939,-0.42618,-0.41785,-0.40410,-0.38552,-0.36236,-0.33537,-0.30562,-0.27447,-0.24299,-0.21308,-0.18611,-0.16352,-0.14668,-0.13615,-0.13286,-0.13698,-0.14838,-0.16637,-0.19028,-0.21880,-0.25057,-0.28380,-0.31687,-0.34771,-0.37482,-0.39625,-0.41024,-0.41553,-0.41092,-0.39514,-0.36750,-0.32736,-0.27435,-0.20858,-0.13022,-0.03994,0.06110,0.17158,0.28991,0.41374,0.54110,0.66906,0.79528,0.91662,1.03018,1.13392,1.22526,1.30235,1.36305,1.40666,1.43200,1.43877,1.42703,1.39745,1.35069,1.28843,1.21228,1.12411,1.02563,0.91942,0.80763,0.69271,0.57679,0.46210,0.35071,0.24452,0.14461,0.05271,-0.03052,-0.10430,-0.16779,-0.22153,-0.26557,-0.30058,-0.32698,-0.34571,-0.35763,-0.36384,-0.36519,-0.36286,-0.35768
0,2,2,0.12406,0.09181,0.05918,0.02651,-0.00551,-0.03593,-0.06354,-0.08711,-0.10549,-0.11758,-0.12206,-0.11753,-0.10273,-0.07713,-0.03986,0.00990,0.07242,0.14829,0.23708,0.33819,0.45099,0.57383,0.70553,0.84371,0.98610,1.13011,1.27246,1.41032,1.53984,1.65820,1.76225,1.84923,1.91636,1.96185,1.98391,1.98234,1.95721,1.90886,1.83851,1.74866,1.64219,1.52225,1.39234,1.25620,1.11798,0.98149,0.85038,0.72822,0.61775,0.52129,0.44084,0.37746,0.33156,0.30255,0.29035,0.29314,0.30917,0.33634,0.37236,0.41452,0.46050,0.50791,0.55458,0.59873,0.63886,0.67404,0.70347,0.72697,0.74463,0.75677,0.76381,0.76646,0.76515,0.76064,0.75337,0.74402,0.73279,0.71941,0.70441,0.68788,0.66962,0.64958,0.62794,0.60468,0.58002,0.55408,0.52757,0.50048,0.47328,0.44621,0.41958,0.39362,0.36797,0.34272,0.31774,0.29262,0.26718,0.24078,0.21353,0.18499,0.15513
0,2,3,-0.18273,-0.21117,-0.23324,-0.24998,-0.26195,-0.26940,-0.27331,-0.27441,-0.27363,-0.27144,-0.26824,-0.26461,-0.26094,-0.25703,-0.25310,-0.24927,-0.24525,-0.24058,-0.23484,-0.22777,-0.21864,-0.20739,-0.19342,-0.17655,-0.15652,-0.13361,-0.10821,-0.08047,-0.05104,-0.02068,0.00981,0.03982,0.06820,0.09440,0.11793,0.13856,0.15582,0.17020,0.18217,0.19196,0.20044,0.20858,0.21717,0.22744,0.23969,0.25476,0.27298,0.29412,0.31836,0.34499,0.37356,0.40303,0.43251,0.46070,0.48679,0.50970,0.52913,0.54410,0.55485,0.56130,0.56408,0.56386,0.56187,0.55908,0.55729,0.55736,0.56072,0.56829,0.58105,0.59925,0.62287,0.65157,0.68417,0.72000,0.75737,0.79479,0.83034,0.86186,0.88798,0.90700,0.91727,0.91816,0.90881,0.88909,0.85871,0.81843,0.76866,0.71072,0.64576,0.57541,0.50094,0.42413,0.34645,0.26967,0.19520,0.12402,0.05763,-0.00353,-0.05831,-0.10674,-0.14815
0,2,4,1.12902,1.01112,0.87832,0.73299,0.57891,0.41876,0.25666,0.09608,-0.05906,-0.20573,-0.34051,-0.45999,-0.56184,-0.64397,-0.70510,-0.74409,-0.76063,-0.75486,-0.72780,-0.68064,-0.61495,-0.53313,-0.43748,-0.33053,-0.21474,-0.09255,0.03341,0.16058,0.28669,0.41006,0.52864,0.64118,0.74600,0.84181,0.92738,1.00166,1.06364,1.11220,1.14602,1.16411,1.16585,1.15040,1.11760,1.06721,0.99994,0.91638,0.81768,0.70619,0.58426,0.45502,0.32156,0.18747,0.05650,-0.06811,-0.18276,-0.28489,-0.37182,-0.44224,-0.49569,-0.53167,-0.55092,-0.55533,-0.54625,-0.52628,-0.49801,-0.46395,-0.42634,-0.38686,-0.34759,-0.30938,-0.27299,-0.23808,-0.20385,-0.16979,-0.13422,-0.09594,-0.05325,-0.00490,0.05032,0.11300,0.18417,0.26365,0.35089,0.44506,0.54551,0.65030,0.75699,0.86435,0.96930,1.06946,1.16225,1.24524,1.31604,1.37183,1.41125,1.43202,1.43329,1.41381,1.37321,1.31169,1.22986
0,3,0,1.18171,1.17354,1.16966,1.17087,1.17789,1.19146,1.21128,1.23717,1.26827,1.30367,1.34182,1.38113,1.41952,1.45496,1.48573,1.50948,1.52512,1.53136,1.52734,1.51275,1.48813,1.45474,1.41406,1.36871,1.32128,1.27511,1.23344,1.19978,1.17740,1.16980,1.17918,1.20772,1.25678,1.32696,1.41820,1.52920,1.65826,1.80310,1.96056,2.12753,2.29978,2.47326,2.64395,2.80709,2.95858,3.09468,3.21151,3.30575,3.37420,3.41455,3.42468,3.40344,3.35018,3.26501,3.14867,3.00246,2.82905,2.63118,2.41259,2.17717,1.92989,1.67536,1.41892,1.16554,0.92009,0.68714,0.47110,0.27609,0.10482,-0.04010,-0.15686,-0.24461,-0.30304,-0.33305,-0.33532,-0.31179,-0.26483,-0.19736,-0.11237,-0.01318,0.09642,0.21336,0.33384,0.45463,0.57283,0.68577,0.79081,0.88647,0.97110,1.04369,1.10428,1.15239,1.18878,1.21391,1.22889,1.23514,1.23419,1.22769,1.21731,1.20522,1.19274
0,3,1,0.67389,0.68280,0.68625,0.68381,0.67440,0.65676,0.63049,0.59488,0.54913,0.49315,0.42675,0.35009,0.26420,0.17025,0.06999,-0.03491,-0.14192,-0.24841,-0.35202,-0.44991,-0.53965,-0.61835,-0.68432,-0.73538,-0.77012,-0.78725,-0.78627,-0.76663,-0.72829,-0.67159,-0.59735,-0.50606,-0.39919,-0.27796,-0.14383,0.00145,0.15592,0.31790,0.48510,0.65546,0.82636,0.99551,1.16065,1.31882,1.46792,1.60530,1.72881,1.83597,1.92524,1.99476,2.04347,2.07019,2.07462,2.05665,2.01686,1.95589,1.87489,1.77570,1.66001,1.53034,1.38920,1.23911,1.08324,0.92415,0.76502,0.60868,0.45784,0.31505,0.18236,0.06174,-0.04513,-0.13711,-0.21345,-0.27383,-0.31816,-0.34671,-0.36035,-0.35980,-0.34627,-0.32089,-0.28529,-0.24118,-0.19014,-0.13382,-0.07334,-0.01057,0.05348,0.11732,0.17986,0.24039,0.29831,0.35255,0.40304,0.44945,0.49173,0.53002,0.56404,0.59408,0.62006,0.64222,0.66017
0,3,2,-0.98264,-0.94942,-0.92200,-0.90148,-0.88869,-0.88424,-0.88826,-0.90002,-0.91869,-0.94259,-0.96931,-0.99628,-1.02001,-1.03772,-1.04576,-1.04142,-1.02149,-0.98373,-0.92687,-0.84969,-0.75228,-0.63576,-0.50181,-0.35303,-0.19302,-0.02482,0.14692,0.31782,0.48352,0.63935,0.78093,0.90474,1.00722,1.08535,1.13711,1.16058,1.15485,1.11965,1.05510,0.96236,0.84312,0.69951,0.53497,0.35262,0.15651,-0.04893,-0.25924,-0.46932,-0.67464,-0.87028,-1.05141,-1.21430,-1.35529,-1.47146,-1.56084,-1.62199,-1.65464,-1.65952,-1.63791,-1.59223,-1.52578,-1.44221,-1.34577,-1.24140,-1.13375,-1.02735,-0.92663,-0.83517,-0.75690,-0.69427,-0.64889,-0.62173,-0.61320,-0.62265,-0.64846,-0.68847,-0.74051,-0.80183,-0.86939,-0.94009,-1.01125,-1.08013,-1.14437,-1.20211,-1.25187,-1.29283,-1.32433,-1.34632,-1.35888,-1.36220,-1.35679,-1.34348,-1.32314,-1.29654,-1.26465,-1.22834,-1.18863,-1.14687,-1.10404,-1.06127,-1.02039
0,3,3,1.11173,1.15238,1.19192,1.22788,1.25713,1.27701,1.28598,1.28246,1.26594,1.23666,1.19573,1.14421,1.08377,1.01680,0.94505,0.87074,0.79569,0.72135,0.64883,0.57868,0.51105,0.44532,0.38074,0.31625,0.25034,0.18120,0.10728,0.02715,-0.06032,-0.15624,-0.26091,-0.37478,-0.49752,-0.62818,-0.76547,-0.90782,-1.05316,-1.19928,-1.34364,-1.48371,-1.61674,-1.74047,-1.85232,-1.94974,-2.03133,-2.09521,-2.14051,-2.16639,-2.17241,-2.15909,-2.12674,-2.07663,-2.00952,-1.92713,-1.83067,-1.72190,-1.60214,-1.47279,-1.33488,-1.18968,-1.03776,-0.87976,-0.71644,-0.54798,-0.37492,-0.19780,-0.01731,0.16569,0.35026,0.53451,0.71689,0.89519,1.06709,1.23040,1.38227,1.52016,1.64130,1.74436,1.82670,1.88720,1.92512,1.94026,1.93315,1.90501,1.85770,1.79384,1.71666,1.62975,1.53705,1.44251,1.35026,1.26392,1.18674,1.12191,1.07100,1.03554,1.01589,1.01153,1.02144,1.04314,1.07432
0,3,4,0.07082,0.09052,0.10937,0.12812,0.14685,0.16651,0.18700,0.20807,0.22913,0.24957,0.26803,0.28352,0.29493,0.30120,0.30170,0.29587,0.28388,0.26657,0.24489,0.21999,0.19444,0.17030,0.14992,0.13555,0.12927,0.13289,0.14742,0.17328,0.21053,0.25771,0.31346,0.37492,0.43898,0.50213,0.56054,0.61002,0.64666,0.66704,0.66841,0.64840,0.60563,0.53967,0.45146,0.34260,0.21599,0.07535,-0.07512,-0.23026,-0.38506,-0.53392,-0.67172,-0.79405,-0.89655,-0.97582,-1.02997,-1.05743,-1.05795,-1.03271,-0.98308,-0.91169,-0.82243,-0.71856,-0.60427,-0.48399,-0.36205,-0.24246,-0.12917,-0.02489,0.06745,0.14551,0.20751,0.25279,0.28112,0.29252,0.28790,0.26839,0.23622,0.19341,0.14244,0.08603,0.02702,-0.03194,-0.08822,-0.13902,-0.18286,-0.21783,-0.24277,-0.25752,-0.26190,-0.25646,-0.24221,-0.22067,-0.19316,-0.16177,-0.12822,-0.09406,-0.06091,-0.02928,-0.00040,0.02573,0.04929
1,0,5,0.54009,0.56543,0.58217,0.59151,0.59404,0.59146,0.58487,0.57633,0.56713,0.55877,0.55231,0.54888,0.54916,0.55344,0.56150,0.57297,0.58752,0.60407,0.62201,0.64044,0.65874,0.67596,0.69168,0.70557,0.71716,0.72636,0.73268,0.73619,0.73650,0.73316,0.72578,0.71357,0.69592,0.67182,0.64037,0.60070,0.55177,0.49252,0.42258,0.34129,0.24868,0.14436,0.02904,-0.09631,-0.23095,-0.37317,-0.52149,-0.67357,-0.82717,-0.98015,-1.12947,-1.27313,-1.40807,-1.53228,-1.64282,-1.73838,-1.81685,-1.87694,-1.91796,-1.93962,-1.94184,-1.92557,-1.89179,-1.84194,-1.77838,-1.70330,-1.61945,-1.52913,-1.43539,-1.34105,-1.24813,-1.15917,-1.07545,-0.99871,-0.92931,-0.86756,-0.81366,-0.76654,-0.72526,-0.68805,-0.65401,-0.62064,-0.58699,-0.55124,-0.51204,-0.46811,-0.41897,-0.36418,-0.30375,-0.23784,-0.16706,-0.09262,-0.01570,0.06221,0.13954,0.21467,0.28595,0.35193,0.41119,0.46288,0.50596
1,0,6,-0.73038,-0.66724,-0.60902,-0.55718,-0.51266,-0.47633,-0.44865,-0.43010,-0.42077,-0.42030,-0.42768,-0.44177,-0.46128,-0.48465,-0.51029,-0.53625,-0.56055,-0.58209,-0.59912,-0.61007,-0.61472,-0.61239,-0.60313,-0.58733,-0.56571,-0.53910,-0.50915,-0.47746,-0.44569,-0.41555,-0.38907,-0.36776,-0.35346,-0.34757,-0.35117,-0.36502,-0.38967,-0.42523,-0.47144,-0.52732,-0.59224,-0.66475,-0.74376,-0.82719,-0.91329,-1.00071,-1.08791,-1.17285,-1.25451,-1.33130,-1.40269,-1.46766,-1.52586,-1.57684,-1.62086,-1.65791,-1.68789,-1.71131,-1.72863,-1.74018,-1.74626,-1.74739,-1.74380,-1.73588,-1.72388,-1.70882,-1.69051,-1.66954,-1.64662,-1.62202,-1.59693,-1.57189,-1.54746,-1.52437,-1.50321,-1.48465,-1.46899,-1.45648,-1.44700,-1.44069,-1.43696,-1.43508,-1.43442,-1.43390,-1.43252,-1.42938,-1.42339,-1.41349,-1.39876,-1.37851,-1.35236,-1.31966,-1.28047,-1.23501,-1.18369,-1.12693,-1.06566,-1.00072,-0.93326,-0.86469,-0.79660
1,0,7,-0.35632,-0.27116,-0.20015,-0.14300,-0.09910,-0.06794,-0.04813,-0.03820,-0.03631,-0.04034,-0.04802,-0.05754,-0.06670,-0.07288,-0.07434,-0.06946,-0.05679,-0.03500,-0.00408,0.03606,0.08523,0.14244,0.20611,0.27475,0.34645,0.41932,0.49137,0.56088,0.62642,0.68664,0.74091,0.78897,0.83113,0.86800,0.90018,0.92891,0.95567,0.98168,1.00816,1.03602,1.06591,1.09863,1.13423,1.17242,1.21301,1.25534,1.29877,1.34201,1.38410,1.42391,1.46024,1.49199,1.51781,1.53704,1.54812,1.55016,1.54163,1.52209,1.49004,1.44476,1.38523,1.31113,1.22185,1.11698,0.99674,0.86125,0.71172,0.54910,0.37488,0.19064,-0.00172,-0.19986,-0.40135,-0.60350,-0.80368,-0.99889,-1.18637,-1.36307,-1.52615,-1.67332,-1.80175,-1.90924,-1.99374,-2.05402,-2.08915,-2.09898,-2.08292,-2.04220,-1.97867,-1.89403,-1.79081,-1.67178,-1.54062,-1.40045,-1.25534,-1.10871,-0.96364,-0.82306,-0.69009,-0.56681,-0.45514
