A,B,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
0,0,0.13240,0.12109,0.11447,0.11236,0.11454,0.12091,0.13136,0.14556,0.16317,0.18382,0.20726,0.23283,0.26042,0.28947,0.31975,0.35070,0.38207,0.41346,0.44458,0.47507,0.50478,0.53337,0.56068,0.58668,0.61102,0.63388,0.65520,0.67500,0.69330,0.71018,0.72577,0.74038,0.75409,0.76731,0.77983,0.79209,0.80458,0.81712,0.82996,0.84343,0.85752,0.87247,0.88837,0.90553,0.92384,0.94336,0.96407,0.98615,1.00925,1.03341,1.05862,1.08450,1.11099,1.13794,1.16497,1.19200,1.21851,1.24453,1.26956,1.29336,1.31561,1.33597,1.35406,1.36956,1.38248,1.39227,1.39876,1.40154,1.40069,1.39599,1.38743,1.37480,1.35776,1.33654,1.31133,1.28192,1.24875,1.21189,1.17147,1.12765,1.08091,1.03143,0.97963,0.92584,0.87055,0.81426,0.75727,0.70028,0.64366,0.58781,0.53321,0.48036,0.42977,0.38163,0.33670,0.29511,0.25745,0.22374,0.19412,0.16912,0.14852
0,0,1.19731,1.18446,1.16726,1.14610,1.12114,1.09266,1.06094,1.02635,0.98915,0.94964,0.90806,0.86496,0.82061,0.77517,0.72887,0.68210,0.63503,0.58789,0.54078,0.49404,0.44758,0.40163,0.35649,0.31199,0.26823,0.22528,0.18306,0.14183,0.10118,0.06158,0.02271,-0.01531,-0.05271,-0.08926,-0.12515,-0.16038,-0.19498,-0.22879,-0.26210,-0.29455,-0.32627,-0.35697,-0.38685,-0.41560,-0.44336,-0.46969,-0.49452,-0.51780,-0.53943,-0.55898,-0.57631,-0.59141,-0.60395,-0.61363,-0.62018,-0.62378,-0.62392,-0.62062,-0.61367,-0.60289,-0.58819,-0.56942,-0.54675,-0.51999,-0.48895,-0.45397,-0.41512,-0.37225,-0.32565,-0.27556,-0.22211,-0.16549,-0.10607,-0.04416,0.02015,0.08623,0.15372,0.22223,0.29150,0.36093,0.43043,0.49907,0.56664,0.63273,0.69691,0.75878,0.81795,0.87393,0.92653,0.97526,1.01974,1.06017,1.09598,1.12720,1.15334,1.17466,1.19087,1.20199,1.20816,1.20934,1.20561
0,1,0.99535,1.05684,1.11949,1.18237,1.24540,1.30802,1.36957,1.42939,1.48717,1.54252,1.59483,1.64361,1.68834,1.72890,1.76507,1.79638,1.82284,1.84421,1.86041,1.87137,1.87742,1.87858,1.87476,1.86635,1.85368,1.83689,1.81640,1.79257,1.76558,1.73601,1.70411,1.67043,1.63503,1.59842,1.56095,1.52287,1.48460,1.44638,1.40829,1.37080,1.33379,1.29737,1.26188,1.22734,1.19365,1.16099,1.12934,1.09869,1.06909,1.04034,1.01260,0.98566,0.95944,0.93395,0.90904,0.88487,0.86096,0.83741,0.81435,0.79171,0.76911,0.74688,0.72482,0.70290,0.68123,0.65977,0.63857,0.61737,0.59669,0.57632,0.55636,0.53691,0.51817,0.50022,0.48314,0.46703,0.45220,0.43898,0.42736,0.41754,0.40985,0.40438,0.40145,0.40136,0.40414,0.41010,0.41925,0.43209,0.44852,0.46875,0.49290,0.52082,0.55276,0.58861,0.62825,0.67144,0.71821,0.76831,0.82144,0.87719,0.93540
0,1,1.72371,1.73456,1.74170,1.74488,1.74410,1.73944,1.73117,1.71910,1.70318,1.68363,1.66066,1.63423,1.60436,1.57180,1.53612,1.49798,1.45749,1.41485,1.37029,1.32427,1.27698,1.22872,1.17985,1.13068,1.08145,1.03257,0.98443,0.93713,0.89111,0.84633,0.80338,0.76231,0.72340,0.68661,0.65222,0.62028,0.59089,0.56408,0.53960,0.51758,0.49798,0.48054,0.46523,0.45207,0.44075,0.43108,0.42284,0.41610,0.41062,0.40587,0.40228,0.39936,0.39725,0.39572,0.39490,0.39467,0.39506,0.39618,0.39807,0.40079,0.40458,0.40955,0.41573,0.42365,0.43308,0.44436,0.45767,0.47304,0.49076,0.51106,0.53390,0.55924,0.58705,0.61763,0.65072,0.68641,0.72439,0.76481,0.80714,0.85143,0.89735,0.94472,0.99316,1.04243,1.09217,1.14219,1.19198,1.24133,1.28987,1.33743,1.38348,1.42781,1.47016,1.51017,1.54782,1.58258,1.61450,1.64321,1.66867,1.69050,1.70898
0,1,1.59285,1.62485,1.65580,1.68536,1.71358,1.74033,1.76537,1.78834,1.80935,1.82837,1.84505,1.85953,1.87156,1.88108,1.88794,1.89205,1.89364,1.89240,1.88830,1.88130,1.87146,1.85910,1.84377,1.82601,1.80546,1.78223,1.75665,1.72883,1.69885,1.66704,1.63340,1.59830,1.56185,1.52441,1.48622,1.44767,1.40896,1.37040,1.33216,1.29465,1.25786,1.22225,1.18793,1.15540,1.12455,1.09552,1.06855,1.04365,1.02079,1.00006,0.98160,0.96514,0.95064,0.93816,0.92740,0.91832,0.91087,0.90478,0.90007,0.89647,0.89385,0.89216,0.89115,0.89066,0.89102,0.89184,0.89315,0.89492,0.89732,0.90037,0.90391,0.90805,0.91288,0.91861,0.92545,0.93335,0.94236,0.95265,0.96433,0.97738,0.99201,1.00805,1.02567,1.04514,1.06632,1.08926,1.11356,1.13958,1.16681,1.19553,1.22552,1.25672,1.28884,1.32173,1.35526,1.38929,1.42367,1.45820,1.49248,1.52659,1.55999
0,1,-2.12823,-2.12026,-2.10898,-2.09440,-2.07675,-2.05586,-2.03199,-2.00520,-1.97548,-1.94315,-1.90819,-1.87101,-1.83160,-1.79017,-1.74704,-1.70221,-1.65609,-1.60894,-1.56085,-1.51217,-1.46324,-1.41416,-1.36500,-1.31611,-1.26795,-1.22064,-1.17429,-1.12909,-1.08525,-1.04316,-1.00270,-0.96437,-0.92824,-0.89435,-0.86288,-0.83408,-0.80819,-0.78490,-0.76456,-0.74736,-0.73306,-0.72200,-0.71404,-0.70915,-0.70742,-0.70866,-0.71314,-0.72043,-0.73045,-0.74345,-0.75910,-0.77730,-0.79763,-0.82012,-0.84461,-0.87082,-0.89860,-0.92780,-0.95838,-0.99024,-1.02289,-1.05638,-1.09055,-1.12529,-1.16051,-1.19593,-1.23167,-1.26761,-1.30365,-1.33982,-1.37589,-1.41192,-1.44787,-1.48381,-1.51960,-1.55508,-1.59039,-1.62546,-1.66026,-1.69459,-1.72857,-1.76213,-1.79493,-1.82709,-1.85866,-1.88902,-1.91836,-1.94668,-1.97380,-1.99930,-2.02309,-2.04499,-2.06506,-2.08288,-2.09825,-2.11112,-2.12134,-2.12870,-2.13312,-2.13469,-2.13309
0,1,-1.18684,-1.18751,-1.18289,-1.17315,-1.15852,-1.13957,-1.11621,-1.08916,-1.05827,-1.02443,-0.98778,-0.94857,-0.90732,-0.86425,-0.81999,-0.77452,-0.72831,-0.68142,-0.63437,-0.58724,-0.54007,-0.49307,-0.44612,-0.39950,-0.35338,-0.30727,-0.26171,-0.21620,-0.17107,-0.12606,-0.08096,-0.03612,0.00898,0.05397,0.09903,0.14427,0.18976,0.23518,0.28059,0.32580,0.37072,0.41546,0.45968,0.50320,0.54555,0.58704,0.62698,0.66529,0.70170,0.73579,0.76776,0.79670,0.82275,0.84553,0.86481,0.88038,0.89196,0.89959,0.90283,0.90164,0.89603,0.88570,0.87061,0.85085,0.82645,0.79735,0.76358,0.72518,0.68224,0.63508,0.58378,0.52842,0.46946,0.40695,0.34139,0.27302,0.20206,0.12882,0.05376,-0.02244,-0.09955,-0.17736,-0.25519,-0.33259,-0.40901,-0.48410,-0.55761,-0.62866,-0.69708,-0.76241,-0.82427,-0.88199,-0.93554,-0.98443,-1.02858,-1.06761,-1.10115,-1.12955,-1.15221,-1.16930,-1.18077
0,1,0.88018,0.82410,0.77207,0.72409,0.68014,0.64018,0.60393,0.57118,0.54156,0.51489,0.49093,0.46920,0.44942,0.43119,0.41419,0.39800,0.38245,0.36727,0.35199,0.33668,0.32104,0.30490,0.28838,0.27131,0.25359,0.23561,0.21730,0.19879,0.18050,0.16263,0.14526,0.12891,0.11408,0.10093,0.09005,0.08159,0.07620,0.07421,0.07615,0.08207,0.09271,0.10834,0.12908,0.15536,0.18738,0.22522,0.26899,0.31866,0.37432,0.43577,0.50280,0.57540,0.65281,0.73497,0.82134,0.91113,1.00405,1.09954,1.19650,1.29448,1.39276,1.49028,1.58648,1.68053,1.77161,1.85880,1.94133,2.01845,2.08964,2.15420,2.21146,2.26106,2.30242,2.33543,2.35960,2.37492,2.38131,2.37866,2.36733,2.34735,2.31899,2.28290,2.23919,2.18861,2.13166,2.06920,2.00173,1.92998,1.85485,1.77699,1.69718,1.61626,1.53480,1.45344,1.37302,1.29423,1.21760,1.14349,1.07239,1.00454,0.94037
0,1,-0.33503,-0.27513,-0.21373,-0.15104,-0.08719,-0.02237,0.04313,0.10926,0.17565,0.24212,0.30826,0.37390,0.43863,0.50215,0.56416,0.62414,0.68177,0.73660,0.78836,0.83668,0.88122,0.92141,0.95710,0.98797,1.01376,1.03411,1.04892,1.05778,1.06079,1.05786,1.04884,1.03386,1.01279,0.98604,0.95355,0.91533,0.87181,0.82334,0.77028,0.71282,0.65138,0.58650,0.51857,0.44796,0.37537,0.30098,0.22548,0.14916,0.07251,-0.00385,-0.07966,-0.15428,-0.22772,-0.29935,-0.36891,-0.43629,-0.50111,-0.56307,-0.62207,-0.67799,-0.73075,-0.78017,-0.82623,-0.86890,-0.90822,-0.94414,-0.97670,-1.00597,-1.03189,-1.05461,-1.07416,-1.09031,-1.10343,-1.11359,-1.12083,-1.12499,-1.12638,-1.12488,-1.12068,-1.11375,-1.10423,-1.09201,-1.07709,-1.05954,-1.03942,-1.01684,-0.99164,-0.96402,-0.93389,-0.90135,-0.86643,-0.82911,-0.78931,-0.74729,-0.70305,-0.65653,-0.60795,-0.55718,-0.50454,-0.44993,-0.39333
0,1,0.46885,0.47267,0.47270,0.46890,0.46115,0.44907,0.43287,0.41231,0.38750,0.35839,0.32495,0.28736,0.24557,0.19970,0.14986,0.09619,0.03900,-0.02161,-0.08523,-0.15162,-0.22043,-0.29137,-0.36412,-0.43817,-0.51309,-0.58819,-0.66331,-0.73795,-0.81160,-0.88355,-0.95376,-1.02127,-1.08575,-1.14663,-1.20358,-1.25606,-1.30389,-1.34665,-1.38406,-1.41598,-1.44206,-1.46233,-1.47662,-1.48505,-1.48754,-1.48439,-1.47556,-1.46156,-1.44262,-1.41883,-1.39077,-1.35879,-1.32326,-1.28453,-1.24324,-1.19985,-1.15477,-1.10820,-1.06061,-1.01257,-0.96415,-0.91580,-0.86757,-0.81993,-0.77283,-0.72670,-0.68126,-0.63680,-0.59338,-0.55091,-0.50918,-0.46854,-0.42850,-0.38907,-0.35022,-0.31183,-0.27398,-0.23620,-0.19868,-0.16129,-0.12407,-0.08691,-0.04992,-0.01293,0.02386,0.06024,0.09634,0.13199,0.16703,0.20119,0.23413,0.26601,0.29655,0.32528,0.35214,0.37706,0.39956,0.41951,0.43651,0.45059,0.46136
0,1,-1.02833,-1.04849,-1.06469,-1.07684,-1.08492,-1.08878,-1.08840,-1.08385,-1.07509,-1.06234,-1.04580,-1.02558,-1.00174,-0.97465,-0.94441,-0.91132,-0.87574,-0.83775,-0.79758,-0.75560,-0.71172,-0.66655,-0.62007,-0.57260,-0.52429,-0.47526,-0.42574,-0.37602,-0.32610,-0.27630,-0.22690,-0.17768,-0.12917,-0.08145,-0.03474,0.01071,0.05496,0.09765,0.13861,0.17762,0.21451,0.24910,0.28124,0.31078,0.33757,0.36144,0.38237,0.40042,0.41525,0.42703,0.43574,0.44136,0.44406,0.44377,0.44075,0.43511,0.42690,0.41638,0.40371,0.38905,0.37269,0.35450,0.33501,0.31418,0.29223,0.26914,0.24525,0.22039,0.19476,0.16849,0.14134,0.11344,0.08461,0.05486,0.02418,-0.00745,-0.04014,-0.07402,-0.10923,-0.14576,-0.18351,-0.22259,-0.26284,-0.30442,-0.34708,-0.39081,-0.43552,-0.48096,-0.52674,-0.57275,-0.61881,-0.66452,-0.70953,-0.75355,-0.79615,-0.83703,-0.87605,-0.91244,-0.94629,-0.97705,-1.00447
0,1,-0.21302,-0.17088,-0.12951,-0.08922,-0.05015,-0.01281,0.02272,0.05633,0.08781,0.11715,0.14423,0.16911,0.19170,0.21200,0.23008,0.24597,0.25985,0.27178,0.28190,0.29052,0.29767,0.30373,0.30886,0.31319,0.31697,0.32054,0.32383,0.32730,0.33099,0.33499,0.33927,0.34408,0.34958,0.35542,0.36165,0.36839,0.37540,0.38243,0.38936,0.39594,0.40179,0.40700,0.41114,0.41368,0.41455,0.41331,0.40974,0.40349,0.39453,0.38233,0.36706,0.34840,0.32617,0.30030,0.27106,0.23834,0.20230,0.16296,0.12076,0.07592,0.02872,-0.02059,-0.07156,-0.12394,-0.17706,-0.23046,-0.28351,-0.33601,-0.38758,-0.43760,-0.48561,-0.53120,-0.57406,-0.61360,-0.64974,-0.68207,-0.71034,-0.73450,-0.75426,-0.76945,-0.78017,-0.78633,-0.78794,-0.78500,-0.77782,-0.76628,-0.75074,-0.73136,-0.70827,-0.68180,-0.65248,-0.62029,-0.58550,-0.54862,-0.50990,-0.46956,-0.42807,-0.38570,-0.34263,-0.29920,-0.25591
0,1,-0.72349,-0.63361,-0.53994,-0.44316,-0.34408,-0.24342,-0.14192,-0.04036,0.06032,0.15940,0.25596,0.34930,0.43869,0.52360,0.60334,0.67706,0.74446,0.80495,0.85831,0.90416,0.94236,0.97238,0.99448,1.00872,1.01501,1.01359,1.00472,0.98849,0.96537,0.93604,0.90071,0.85995,0.81442,0.76458,0.71109,0.65459,0.59564,0.53498,0.47327,0.41081,0.34833,0.28637,0.22539,0.16584,0.10800,0.05266,-0.00030,-0.05073,-0.09845,-0.14347,-0.18556,-0.22501,-0.26189,-0.29615,-0.32826,-0.35852,-0.38710,-0.41420,-0.44040,-0.46595,-0.49112,-0.51644,-0.54224,-0.56852,-0.59576,-0.62448,-0.65449,-0.68599,-0.71917,-0.75389,-0.79012,-0.82786,-0.86693,-0.90700,-0.94800,-0.98920,-1.03049,-1.07119,-1.11112,-1.14970,-1.18607,-1.22005,-1.25084,-1.27788,-1.30062,-1.31858,-1.33134,-1.33819,-1.33897,-1.33339,-1.32086,-1.30127,-1.27452,-1.24043,-1.19916,-1.15061,-1.09510,-1.03293,-0.96412,-0.88934,-0.80904
0,1,1.13429,1.02781,0.91869,0.80736,0.69480,0.58111,0.46685,0.35297,0.23985,0.12815,0.01854,-0.08840,-0.19224,-0.29233,-0.38813,-0.47907,-0.56463,-0.64458,-0.71850,-0.78587,-0.84668,-0.90036,-0.94706,-0.98639,-1.01846,-1.04323,-1.06063,-1.07089,-1.07411,-1.07053,-1.06032,-1.04395,-1.02157,-0.99354,-0.96023,-0.92208,-0.87943,-0.83264,-0.78217,-0.72824,-0.67157,-0.61193,-0.54971,-0.48545,-0.41933,-0.35138,-0.28205,-0.21142,-0.13951,-0.06641,0.00770,0.08272,0.15870,0.23555,0.31336,0.39199,0.47141,0.55143,0.63218,0.71332,0.79505,0.87702,0.95906,1.04102,1.12241,1.20354,1.28354,1.36230,1.43947,1.51463,1.58756,1.65778,1.72465,1.78815,1.84775,1.90288,1.95335,1.99857,2.03834,2.07234,2.10019,2.12153,2.13638,2.14442,2.14543,2.13931,2.12602,2.10560,2.07785,2.04298,2.00102,1.95195,1.89614,1.83383,1.76502,1.69027,1.60969,1.52379,1.43287,1.33727,1.23765
