A,B,S,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
0,0,10,1.04726,1.04310,1.03103,1.01102,0.98296,0.94722,0.90401,0.85340,0.79557,0.73133,0.66102,0.58528,0.50451,0.41925,0.33037,0.23826,0.14372,0.04712,-0.05094,-0.14989,-0.24892,-0.34778,-0.44609,-0.54299,-0.63811,-0.73098,-0.82087,-0.90715,-0.98961,-1.06764,-1.14064,-1.20795,-1.26917,-1.32388,-1.37146,-1.41157,-1.44349,-1.46695,-1.48166,-1.48747,-1.48411,-1.47134,-1.44951,-1.41859,-1.37851,-1.32995,-1.27302,-1.20861,-1.13717,-1.05913,-0.97574,-0.88797,-0.79665,-0.70268,-0.60731,-0.51136,-0.41606,-0.32262,-0.23185,-0.14461,-0.06201,0.01538,0.08683,0.15152,0.20952,0.26053,0.30447,0.34145,0.37145,0.39504,0.41299,0.42592,0.43431,0.43913,0.44143,0.44213,0.44231,0.44278,0.44445,0.44818,0.45467,0.46466,0.47831,0.49609,0.51822,0.54456,0.57478,0.60884,0.64599,0.68563,0.72736,0.76986,0.81245,0.85413,0.89386,0.93093,0.96430,0.99306,1.01642,1.03357,1.04387
0,0,11,-0.31159,-0.33057,-0.34716,-0.36147,-0.37375,-0.38413,-0.39290,-0.40024,-0.40636,-0.41129,-0.41513,-0.41774,-0.41945,-0.42038,-0.42028,-0.41919,-0.41726,-0.41441,-0.41084,-0.40651,-0.40127,-0.39530,-0.38881,-0.38185,-0.37456,-0.36721,-0.35946,-0.35210,-0.34493,-0.33793,-0.33130,-0.32521,-0.31941,-0.31395,-0.30900,-0.30398,-0.29879,-0.29334,-0.28710,-0.27980,-0.27117,-0.26037,-0.24743,-0.23159,-0.21277,-0.19026,-0.16397,-0.13339,-0.09850,-0.05915,-0.01509,0.03334,0.08630,0.14321,0.20381,0.26743,0.33358,0.40137,0.47023,0.53928,0.60745,0.67385,0.73784,0.79828,0.85428,0.90497,0.94953,0.98743,1.01798,1.04071,1.05515,1.06116,1.05869,1.04818,1.02933,1.00267,0.96842,0.92758,0.88038,0.82786,0.77060,0.70917,0.64490,0.57854,0.51105,0.44282,0.37486,0.30784,0.24252,0.17941,0.11899,0.06152,0.00751,-0.04270,-0.08920,-0.13174,-0.17059,-0.20565,-0.23700,-0.26500,-0.28981
0,0,12,0.22093,0.20586,0.19382,0.18523,0.18049,0.18021,0.18446,0.19387,0.20839,0.22842,0.25436,0.28610,0.32384,0.36744,0.41696,0.47197,0.53207,0.59678,0.66560,0.73809,0.81312,0.88960,0.96694,1.04418,1.12027,1.19414,1.26453,1.33041,1.39106,1.44549,1.49283,1.53226,1.56341,1.58597,1.59961,1.60434,1.60007,1.58756,1.56673,1.53850,1.50336,1.46238,1.41640,1.36654,1.31378,1.25885,1.20318,1.14775,1.09361,1.04131,0.99181,0.94558,0.90350,0.86585,0.83288,0.80455,0.78095,0.76205,0.74777,0.73760,0.73099,0.72770,0.72735,0.72930,0.73302,0.73811,0.74373,0.74964,0.75548,0.76080,0.76495,0.76786,0.76917,0.76878,0.76667,0.76267,0.75661,0.74831,0.73806,0.72587,0.71174,0.69573,0.67796,0.65858,0.63776,0.61556,0.59230,0.56793,0.54269,0.51655,0.48988,0.46283,0.43554,0.40832,0.38130,0.35478,0.32906,0.30434,0.28080,0.25880,0.23861
0,0,13,0.00327,-0.03162,-0.06387,-0.09317,-0.11956,-0.14282,-0.16312,-0.18034,-0.19475,-0.20640,-0.21519,-0.22140,-0.22502,-0.22625,-0.22502,-0.22184,-0.21661,-0.20928,-0.20006,-0.18932,-0.17695,-0.16305,-0.14791,-0.13150,-0.11399,-0.09545,-0.07604,-0.05577,-0.03492,-0.01377,0.00803,0.03031,0.05269,0.07513,0.09762,0.12027,0.14290,0.16557,0.18807,0.21054,0.23292,0.25523,0.27732,0.29921,0.32101,0.34270,0.36420,0.38538,0.40652,0.42739,0.44800,0.46852,0.48861,0.50848,0.52802,0.54698,0.56578,0.58429,0.60254,0.62021,0.63773,0.65479,0.67173,0.68849,0.70478,0.72059,0.73605,0.75101,0.76527,0.77862,0.79089,0.80191,0.81152,0.81916,0.82482,0.82822,0.82899,0.82701,0.82172,0.81327,0.80115,0.78568,0.76640,0.74358,0.71706,0.68680,0.65355,0.61690,0.57752,0.53587,0.49218,0.44677,0.40024,0.35331,0.30581,0.25879,0.21238,0.16687,0.12296,0.08075,0.04081
0,0,14,0.79390,0.73354,0.66777,0.59812,0.52551,0.45138,0.37680,0.30324,0.23218,0.16466,0.10188,0.04487,-0.00522,-0.04774,-0.08172,-0.10698,-0.12301,-0.12979,-0.12696,-0.11475,-0.09376,-0.06456,-0.02793,0.01558,0.06482,0.11909,0.17673,0.23687,0.29824,0.35966,0.41994,0.47786,0.53230,0.58216,0.62664,0.66458,0.69553,0.71910,0.73458,0.74179,0.74063,0.73113,0.71373,0.68853,0.65611,0.61695,0.57186,0.52155,0.46718,0.40957,0.34970,0.28882,0.22769,0.16731,0.10871,0.05289,0.00041,-0.04774,-0.09125,-0.12930,-0.16147,-0.18762,-0.20735,-0.22073,-0.22739,-0.22776,-0.22169,-0.20923,-0.19056,-0.16613,-0.13589,-0.10049,-0.06029,-0.01532,0.03409,0.08711,0.14324,0.20264,0.26401,0.32755,0.39230,0.45745,0.52243,0.58654,0.64917,0.70913,0.76592,0.81824,0.86596,0.90785,0.94324,0.97155,0.99222,1.00456,1.00828,1.00349,0.98941,0.96672,0.93523,0.89551,0.84817
0,1,0,1.21489,1.23826,1.25989,1.28012,1.29899,1.31666,1.33360,1.34923,1.36418,1.37826,1.39145,1.40379,1.41551,1.42653,1.43692,1.44715,1.45697,1.46713,1.47757,1.48870,1.50074,1.51445,1.53045,1.54901,1.57087,1.59635,1.62608,1.66035,1.69958,1.74399,1.79334,1.84797,1.90748,1.97145,2.03966,2.11127,2.18529,2.26078,2.33652,2.41117,2.48345,2.55208,2.61525,2.67175,2.72016,2.75914,2.78748,2.80410,2.80801,2.79855,2.77541,2.73801,2.68665,2.62155,2.54327,2.45258,2.35038,2.23812,2.11701,1.98885,1.85517,1.71783,1.57873,1.43977,1.30309,1.16991,1.04226,0.92163,0.80949,0.70687,0.61508,0.53462,0.46587,0.40960,0.36579,0.33436,0.31463,0.30634,0.30869,0.32089,0.34202,0.37085,0.40641,0.44753,0.49320,0.54219,0.59351,0.64617,0.69909,0.75183,0.80336,0.85323,0.90116,0.94660,0.98925,1.02921,1.06654,1.10103,1.13305,1.16241,1.18963
0,1,1,0.30378,0.29889,0.28883,0.27338,0.25276,0.22706,0.19677,0.16183,0.12282,0.08016,0.03462,-0.01305,-0.06249,-0.11278,-0.16273,-0.21162,-0.25860,-0.30241,-0.34252,-0.37781,-0.40711,-0.42971,-0.44511,-0.45226,-0.45066,-0.43998,-0.41979,-0.38982,-0.35030,-0.30119,-0.24312,-0.17613,-0.10093,-0.01837,0.07077,0.16533,0.26440,0.36673,0.47107,0.57581,0.67978,0.78163,0.87995,0.97344,1.06063,1.14057,1.21223,1.27458,1.32664,1.36801,1.39822,1.41657,1.42334,1.41827,1.40177,1.37406,1.33577,1.28741,1.23010,1.16472,1.09234,1.01415,0.93144,0.84545,0.75735,0.66854,0.57997,0.49333,0.40929,0.32909,0.25353,0.18354,0.12005,0.06337,0.01388,-0.02817,-0.06242,-0.08911,-0.10817,-0.11993,-0.12481,-0.12316,-0.11531,-0.10212,-0.08400,-0.06162,-0.03584,-0.00720,0.02336,0.05515,0.08740,0.11962,0.15101,0.18086,0.20870,0.23378,0.25578,0.27423,0.28871,0.29850,0.30358
0,1,2,-1.46716,-1.44896,-1.42955,-1.40918,-1.38744,-1.36420,-1.33906,-1.31226,-1.28285,-1.25068,-1.21552,-1.17680,-1.13420,-1.08759,-1.03670,-0.98110,-0.92138,-0.85718,-0.78888,-0.71701,-0.64204,-0.56463,-0.48555,-0.40611,-0.32699,-0.24961,-0.17526,-0.10491,-0.04003,0.01811,0.06827,0.10956,0.14090,0.16164,0.17105,0.16859,0.15423,0.12795,0.09004,0.04112,-0.01838,-0.08737,-0.16454,-0.24885,-0.33871,-0.43271,-0.52956,-0.62761,-0.72491,-0.82045,-0.91229,-0.99950,-1.08105,-1.15561,-1.22261,-1.28155,-1.33239,-1.37457,-1.40859,-1.43448,-1.45284,-1.46447,-1.46999,-1.47038,-1.46646,-1.45933,-1.44997,-1.43922,-1.42809,-1.41741,-1.40781,-1.40015,-1.39477,-1.39211,-1.39214,-1.39517,-1.40098,-1.40932,-1.42001,-1.43240,-1.44652,-1.46159,-1.47727,-1.49278,-1.50787,-1.52212,-1.53491,-1.54589,-1.55470,-1.56127,-1.56543,-1.56706,-1.56610,-1.56279,-1.55725,-1.54964,-1.53976,-1.52813,-1.51487,-1.50032,-1.48435
0,1,3,1.21552,1.19316,1.17039,1.14666,1.12147,1.09464,1.06557,1.03405,0.99948,0.96175,0.92026,0.87523,0.82633,0.77336,0.71628,0.65489,0.58940,0.51977,0.44616,0.36823,0.28631,0.20063,0.11120,0.01833,-0.07784,-0.17715,-0.27918,-0.38368,-0.49014,-0.59839,-0.70759,-0.81730,-0.92706,-1.03600,-1.14348,-1.24841,-1.35040,-1.44819,-1.54099,-1.62813,-1.70828,-1.78069,-1.84462,-1.89930,-1.94368,-1.97749,-2.00013,-2.01087,-2.00971,-1.99646,-1.97061,-1.93232,-1.88199,-1.81953,-1.74548,-1.66039,-1.56467,-1.45915,-1.34483,-1.22254,-1.09273,-0.95679,-0.81572,-0.67075,-0.52278,-0.37324,-0.22325,-0.07396,0.07327,0.21734,0.35722,0.49200,0.62026,0.74164,0.85500,0.95968,1.05522,1.14114,1.21716,1.28310,1.33923,1.38564,1.42258,1.45061,1.47007,1.48209,1.48682,1.48554,1.47893,1.46759,1.45291,1.43524,1.41542,1.39396,1.37201,1.34930,1.32643,1.30390,1.28139,1.25930,1.23739
0,1,4,-0.13881,-0.12110,-0.10346,-0.08618,-0.06916,-0.05284,-0.03713,-0.02225,-0.00828,0.00479,0.01688,0.02806,0.03810,0.04771,0.05643,0.06454,0.07234,0.07985,0.08733,0.09474,0.10222,0.10956,0.11714,0.12461,0.13186,0.13896,0.14527,0.15056,0.15490,0.15728,0.15758,0.15516,0.14959,0.14043,0.12737,0.11012,0.08810,0.06144,0.02997,-0.00597,-0.04646,-0.09108,-0.13915,-0.19035,-0.24372,-0.29814,-0.35295,-0.40732,-0.46004,-0.51030,-0.55696,-0.59895,-0.63582,-0.66711,-0.69177,-0.70957,-0.72039,-0.72414,-0.72130,-0.71208,-0.69672,-0.67579,-0.65050,-0.62129,-0.58916,-0.55506,-0.51958,-0.48399,-0.44929,-0.41584,-0.38450,-0.35589,-0.33029,-0.30808,-0.28957,-0.27437,-0.26275,-0.25470,-0.24964,-0.24736,-0.24728,-0.24919,-0.25240,-0.25653,-0.26066,-0.26477,-0.26827,-0.27075,-0.27215,-0.27188,-0.26991,-0.26608,-0.26051,-0.25263,-0.24316,-0.23199,-0.21909,-0.20483,-0.18944,-0.17323,-0.15617
0,1,5,0.19737,0.23473,0.26919,0.30094,0.33000,0.35667,0.38092,0.40283,0.42268,0.44065,0.45685,0.47150,0.48449,0.49597,0.50615,0.51503,0.52250,0.52850,0.53297,0.53570,0.53672,0.53553,0.53185,0.52541,0.51593,0.50297,0.48639,0.46564,0.44040,0.41038,0.37542,0.33525,0.28945,0.23804,0.18057,0.11749,0.04855,-0.02580,-0.10568,-0.19077,-0.28030,-0.37398,-0.47103,-0.57104,-0.67308,-0.77645,-0.87978,-0.98249,-1.08363,-1.18234,-1.27730,-1.36783,-1.45293,-1.53176,-1.60398,-1.66847,-1.72490,-1.77263,-1.81165,-1.84182,-1.86281,-1.87496,-1.87812,-1.87307,-1.85969,-1.83890,-1.81128,-1.77707,-1.73713,-1.69219,-1.64295,-1.58980,-1.53364,-1.47464,-1.41343,-1.35062,-1.28671,-1.22185,-1.15622,-1.09015,-1.02380,-0.95758,-0.89126,-0.82513,-0.75923,-0.69361,-0.62850,-0.56375,-0.49987,-0.43644,-0.37422,-0.31283,-0.25275,-0.19422,-0.13745,-0.08263,-0.02975,0.02076,0.06896,0.11437,0.15725
0,1,6,-1.20345,-1.16528,-1.12865,-1.09407,-1.06146,-1.03122,-1.00346,-0.97831,-0.95557,-0.93533,-0.91776,-0.90235,-0.88903,-0.87742,-0.86746,-0.85903,-0.85204,-0.84609,-0.84104,-0.83686,-0.83374,-0.83146,-0.83010,-0.82948,-0.82987,-0.83181,-0.83499,-0.83992,-0.84696,-0.85634,-0.86820,-0.88308,-0.90104,-0.92215,-0.94705,-0.97544,-1.00723,-1.04267,-1.08166,-1.12373,-1.16892,-1.21692,-1.26725,-1.31960,-1.37353,-1.42837,-1.48376,-1.53913,-1.59416,-1.64793,-1.70019,-1.75046,-1.79815,-1.84329,-1.88544,-1.92411,-1.95904,-1.99034,-2.01797,-2.04165,-2.06179,-2.07800,-2.09070,-2.10009,-2.10605,-2.10903,-2.10904,-2.10664,-2.10168,-2.09476,-2.08584,-2.07539,-2.06361,-2.05054,-2.03617,-2.02070,-2.00437,-1.98693,-1.96863,-1.94928,-1.92891,-1.90725,-1.88458,-1.86053,-1.83504,-1.80796,-1.77930,-1.74913,-1.71726,-1.68379,-1.64856,-1.61170,-1.57337,-1.53401,-1.49337,-1.45183,-1.40974,-1.36754,-1.32554,-1.28400,-1.24320
0,1,7,-0.98634,-0.91195,-0.83963,-0.76974,-0.70300,-0.63948,-0.57891,-0.52137,-0.46683,-0.41471,-0.36485,-0.31710,-0.27081,-0.22567,-0.18130,-0.13734,-0.09345,-0.04927,-0.00461,0.04077,0.08700,0.13435,0.18245,0.23157,0.28153,0.33215,0.38327,0.43476,0.48651,0.53826,0.58978,0.64085,0.69137,0.74116,0.79007,0.83787,0.88430,0.92912,0.97249,1.01394,1.05340,1.09047,1.12485,1.15647,1.18497,1.20989,1.23061,1.24694,1.25812,1.26422,1.26448,1.25817,1.24505,1.22471,1.19682,1.16073,1.11625,1.06284,1.00066,0.92962,0.84959,0.76112,0.66396,0.55884,0.44620,0.32699,0.20166,0.07129,-0.06333,-0.20082,-0.33978,-0.47927,-0.61785,-0.75438,-0.88706,-1.01471,-1.13593,-1.25007,-1.35550,-1.45114,-1.53614,-1.60983,-1.67178,-1.72143,-1.75849,-1.78272,-1.79469,-1.79447,-1.78262,-1.75975,-1.72670,-1.68436,-1.63373,-1.57584,-1.51161,-1.44271,-1.37020,-1.29480,-1.21768,-1.14002,-1.06271
