code,parent_code,name,level
13102300,,Noils of wool or fine animal hair,0
13102400,,"Wool or animal hair, carded or combed (including wool tops)",0
13102500,,"Cotton, carded or combed",0
13102600,,"Jute and other textile fibres (except flax, true hemp and ramie), processed but not spun",0
13102900,,"Other vegetable textile fibres, processed but not spun",0
13103100,,"Synthetic staple fibres, carded, combed or otherwise processed for spinning",0
13103200,,"Artificial staple fibres, carded, combed or otherwise processed for spinning",0
13104010,,"Silk yarn, n.p.r.s. (excluding spun from silk waste)",0
13104030,,"Yarn spun from silk waste, n.p.r.s.",0
13104050,,"Silk yarn and silk waste yarn, p.r.s.; silk-worm gut",0
13105010,,"Yarn of carded wool or fine animal hair, n.p.r.s.",0
13105030,,"Yarn of combed wool or fine animal hair, n.p.r.s.",0
13105050,,"Yarn of wool or fine animal hair, p.r.s.",0
13106132,,"Yarn of uncombed cotton, n.p.r.s., for woven fabrics (excluding for carpets and floor coverings)",0
13106133,,"Yarn of uncombed cotton, n.p.r.s., for knitted fabrics and hosiery",0
13106135,,"Yarn of uncombed cotton, n.p.r.s., for other uses (including carpets and floor coverings)",0
13106152,,"Yarn of combed cotton, n.p.r.s., for woven fabrics (excluding for carpets and floor coverings)",0
13106153,,"Yarn of combed cotton, n.p.r.s., for knitted fabrics and hosiery",0
13106155,,"Yarn of combed cotton, n.p.r.s., for other uses (including carpets and floor coverings)",0
13106160,,"Cotton yarn, p.r.s. (excluding sewing thread)",0
131061Z1,,"Cotton yarn of uncombed fibres, n.p.r.s.",0
131061Z2,,"Cotton yarn of combed fibres, n.p.r.s.",0
13106200,,Cotton sewing thread,0
13107110,,"Flax yarn, n.p.r.s.",0
13107120,,"Flax yarn, p.r.s.",0
13107200,,Yarn of vegetable or bast fibres (excluding flax); paper yarn,0
13108110,,"Multiple or cabled synthetic filament yarn, n.p.r.s.",0
13108130,,"Multiple or cabled yarn of artificial filaments, n.p.r.s. (excluding sewing thread)",0
13108150,,"Man-made filament yarn, p.r.s. (excluding sewing thread)",0
13108210,,"Yarn (other than sewing thread) containing >= 85 % by weight of synthetic staple fibres, n.p.r.s.",0
13108250,,"Yarn (other than sewing thread) containing >= 85 % by weight of synthetic staple fibres, p.r.s.",0
13108320,,"Yarn containing < 85 % by weight of polyester staple fibres (other than sewing thread), mixed with artificial fibres, n.p.r.s.",0
13108333,,"Yarn containing < 85 % by weight of synthetic staple fibres (other than sewing thread) mixed with carded wool or fine animal hair, n.p.r.s.",0
13108336,,"Yarn containing < 85 % by weight of synthetic staple fibres, mixed with combed wool or fine animal hair, n.p.r.s.",0
13108340,,"Yarn containing < 85 % by weight of synthetic staple fibres (other than sewing thread), mixed with cotton, n.p.r.s.",0
13108380,,"Other yarns, containing < 85 % by weight of synthetic staple fibres (other than sewing thread), n.p.r.s., n.e.c.",0
13108390,,"Yarn containing < 85 % by weight of synthetic staple fibres (other than sewing thread), p.r.s.",0
131083Z0,,"Yarn of synthetic staple fibres mixed with wool, n.p.r.s",0
13108410,,"Yarn (other than sewing thread) of artificial staple fibres, n.p.r.s.",0
13108430,,"Yarn (other than sewing thread) of artificial staple fibres, p.r.s.",0
13108510,,Sewing thread of man-made filaments,0
13108550,,Sewing thread of man-made staple fibres,0
13201230,,Woven fabrics of carded wool or carded fine animal hair,0
13201260,,Woven fabrics of combed wool or combed fine animal hair; woven fabrics of coarse animal hair,0
13201330,,"Woven fabrics of flax, containing >= 85 % by weight of flax",0
13201360,,"Woven fabrics of flax, containing < 85 % by weight of flax",0
13201400,,"Woven fabrics of jute or of other textile bast fibres (excluding flax, true hemp, ramie)",0
13201900,,"Woven fabrics of true hemp, ramie or other vegetable textile fibres (excluding flax, jute, other textile bast fibres); paper yarn",0
13202014,,"Woven fabrics of cotton, not of yarns of different colours, weighing <= 200 g/m², for clothing",0
13202017,,"Woven fabrics of cotton, not of yarns of different colours, weighing <= 200 g/m², for household linen or home furnishing textiles",0
13202019,,"Woven fabrics of cotton, not of yarns of different colours, weighing <= 200 g/m², for technical or industrial uses (excluding gauze, medical gauze)",0
13202031,,"Woven fabrics of cotton of yarns of different colours, weighing <= 200 g/m², for shirts and blouses",0
13202042,,"Woven fabrics of cotton, not of yarns of different colours, weighing > 200 g/m², for clothing",0
13202044,,"Woven fabrics of cotton, not of yarns of different colours, weighing > 200 g/m², for household linen or home furnishing textiles",0
13202049,,"Woven fabrics of cotton, not of yarns of different colours, weighing > 200 g/m², for technical or industrial uses",0
13202072,,"Woven fabrics of cotton of yarns of different colours, for other clothing",0
13202074,,"Woven fabrics of cotton of yarns of different colours, for household linen or home furnishing textiles",0
13202079,,"Woven fabrics of cotton of yarns of different colours, for technical or industrial uses",0
132020Z1,,"Cotton fabrics, <= 200 g/m² (excluding gauze and coloured yarns)",0
132020Z2,,"Cotton fabrics, > 200 g/m² (excluding coloured yarns)",0
132020Z3,,Woven fabrics of cotton of yarns of different colours (excluding denim),0
13203150,,Woven fabrics of synthetic filament yarns (excluding those obtained from high tenacity yarn or strip and the like),0
13203170,,Woven fabrics of artificial filament yarns (excluding those obtained from high tenacity yarn),0
13203210,,"Woven fabrics of synthetic staple fibres, containing 85 % or more by weight of synthetic staple fibres",0
13203220,,"Woven fabrics of synthetic staple fibres, containing less than 85 % by weight of such fibres, mixed mainly or solely with cotton (excluding fabrics of yarns of different colours)",0
13203230,,"Woven fabrics of synthetic staple fibres, containing less than 85 % by weight of such fibres, mixed mainly or solely with cotton, of yarns of different colours",0
13203240,,Woven fabrics of synthetic staple fibres mixed mainly or solely with carded wool or fine animal hair,0
13203250,,Woven fabrics of synthetic staple fibres mixed mainly or solely with combed wool or fine animal hair,0
13203290,,"Woven fabrics of synthetic staple fibres mixed other than with wool, fine animal hair or cotton",0
13203330,,"Woven fabrics of artificial staple fibres, not of yarns of different colours",0
13204200,,Terry towelling and similar woven terry fabrics of cotton,0
13204300,,Terry towelling and similar woven terry fabrics (excluding of cotton),0
13911100,,"Pile fabrics, terry fabrics, knitted or crocheted",0
13911910,,Knitted or crocheted fabrics (excluding pile fabrics),0
15112200,,Patent leather; patent laminated leather and metallised leather,0
15113100,,"Leather, of bovine animals, without hair, whole",0
15113200,,"Leather, of bovine animals, without hair, not whole",0
15113300,,"Leather, of equine animals, without hair",0
15114130,,"Sheep or lamb skin leather without wool on, tanned but not further prepared (excluding chamois leather)",0
15114150,,"Sheep or lamb skin leather without wool on, parchment-dressed or prepared after tanning (excluding chamois, patent, patent laminated leather and metallised leather)",0
15114230,,Goat or kid skin leather without hair on; tanned or pre-tanned but not further prepared (excluding chamois leather),0
15114250,,"Goat or kid skin leather without hair on, parchment-dressed or prepared after tanning (excluding chamois leather, patent leather, patent laminated leather and metallised leather)",0
15114330,,"Leather of swine without hair on, tanned but not further prepared",0
15114350,,Leather of swine without hair on; parchment-dressed or prepared after tanning (excluding patent leather; patent laminated leather and metallised leather),0
15115100,,"Leather of other animals, without hair on",0
15115200,,"Composition leather with a basis of leather or leather fibre, in slabs, sheets or strips",0
17111100,,"Chemical wood pulp, dissolving grades",0
17111200,,"Chemical wood pulp, soda or sulphate, other than dissolving grades",0
17111300,,"Chemical wood pulp, sulphite, other than dissolving grades",0
17111400,,Mechanical wood pulp; semi-chemical wood pulp; pulps of fibrous cellulosic material other than wood,0
19103000,,"Pitch and pitch coke, obtained from coal tar or from other mineral tars",0
20111120,,Argon,0
20111130,,Rare gases (excluding argon),0
20111140,,Helium,0
20111150,,Hydrogen,0
20111160,,Nitrogen,0
20111170,,Oxygen,0
20111190,,Nitrogen,0
20111230,,Carbon dioxide,0
20111250,,Sulphur trioxide (sulphuric anhydride); diarsenic trioxide,0
20111270,,Nitrogen oxides,0
20111290,,"Inorganic oxygen compounds of non metals (excluding sulphur trioxide (sulphuric anhydride); diarsenic trioxide, nitrogen oxides, silicon dioxide, sulphur dioxide, carbon dioxide)",0
20111300,,Liquid air; compressed air,0
20121130,,Zinc oxide; zinc peroxide,0
20121150,,Titanium oxides,0
20121200,,"Chromium, manganese, lead and copper oxides and hydroxides",0
20121210,,Manganese oxides. Manganese dioxide,0
20121220,,Manganese oxides. Manganese oxide containing by weight 77 % or more of manganese,0
20121230,,Manganese oxides. Manganese oxide containing by weight less than 77 % of manganese,0
20121240,,"Chromium, lead and copper oxides and hydroxides",0
20121910,,Iron oxides and hydroxides; earth colours containing 70 % or more by weight of combined iron evaluated as Fe2O3,0
20121930,,Cobalt oxides and hydroxides; commercial cobalt oxides,0
20121950,,Lithium oxide and hydroxide; vanadium oxides and hydroxides; nickel oxides and hydroxides; germanium oxides and zirconium dioxide,0
20121955,,Lithium oxide and hydroxide,0
20121960,,Vanadium oxides and hydroxides,0
20121965,,Nickel oxides and hydroxides,0
20121970,,Germanium oxides and zirconium dioxide,0
20121973,,Molybdenum oxides and hydroxides,0
20121975,,Antimony oxides,0
20121980,,Beryllium oxide and hydroxide,0
20121981,,Tungsten oxides and hydroxides,0
20121990,,"Other inorganic bases; other metal oxides, hydroxides and peroxides, n.e.c.",0
20121995,,"Other inorganic bases; other metal oxides, hydroxides and peroxides, n.e.c.",0
20121996,,Tin oxides and hydroxides,0
20121997,,"Other inorganic bases; other metal oxides, hydroxides and peroxides (excluding tin oxides and hydroxides), n.e.c.",0
201219Z0,,"Other inorganic bases; other metal oxides, hydroxides and peroxides, n.e.c.",0
20122110,,Disperse dyes and preparations based thereon,0
20122120,,Acid and mordant dyes and preparations based thereon,0
20122130,,Basic dyes and preparations based thereon,0
20122140,,Direct dyes and preparations based thereon,0
20122150,,Other synthetic organic colouring matters,0
20122160,,Synthetic organic products used as fluorescent brightening agents,0
20122170,,Colour lakes; preparations based on colour lakes,0
20122250,,"Tanning extracts of vegetable origin; tannins and their salts, ethers, esters and other derivatives",0
20122270,,Colouring matter of vegetable or animal origin and preparations based thereon (including dyeing extracts) (excluding animal black),0
20122330,,Synthetic organic tanning substances,0
20122350,,Inorganic tanning substances; tanning preparations; enzymatic preparations for pre-tanning,0
20122415,,Pigments and preparations based on titanium dioxide containing >= 80 % by weight of titanium dioxide,0
20122419,,Pigments and preparations based on titanium dioxide (excluding those containing >= 80 % by weight of titanium dioxide),0
20122440,,Pigments and preparations based on chromium or cadmium compounds,0
20122450,,Other colouring matter; pigments and preparations based on inorganic or mineral colouring matter; inorganic products of a kind used as luminophores,0
20122470,,"Other colouring matter, preparations and luminophores",0
20132111,,Chlorine,0
20132116,,Iodine; fluorine; bromine,0
20132120,,"Sulphur, sublimed or precipitated; colloidal sulphur",0
20132130,,"Carbon (carbon blacks and other forms of carbon, n.e.c.)",0
20132140,,Boron; tellurium,0
20132141,,Boron,0
20132142,,Tellurium,0
20132150,,Silicon,0
20132160,,"Silicon. Containing by weight not less than 99,99 % of silicon",0
20132170,,"Silicon. Other than containing by weight not less than 99,99 % of silicon",0
20132180,,Phosphorus; arsenic; selenium,0
20132181,,Phosphorus,0
20132185,,Arsenic; selenium,0
20132210,,Phosphorus oxychloride,0
20132220,,Phosphorus trichloride,0
20132230,,Phosphorus trichloride,0
20132235,,Chlorides and chloride oxides of phosphorus,0
20132237,,Halides and halide-oxides of non-metals (excluding chlorides and chloride oxides of phosphorus),0
20132240,,"Chlorides and chloride oxides of phosphorus (excl. phosphorus oxy-, tri- and pentachloride)",0
20132260,,Sulphides of non-metals; commercial phosphorus trisulphide,0
20132270,,"Phosphorus sulphides, commercial phosphorus trisulphide",0
20132280,,Sulphides of non-metals (excluding phosphorus sulphides; commercial phosphorus trisulphide),0
20132300,,"Alkali or alkaline-earth metals; rare-earth metals, scandium and yttrium; mercury",0
20132310,,"Cerium, lanthanum, praseodymium, neodymium and samarium",0
20132311,,"Europium, gadolinium, terbium, dysprosium, holmium, erbium, thulium, ytterbium, lutetium and yttrium",0
20132312,,Scandium metal,0
20132319,,"Alkali or alkaline-earth metals; rare-earth metals; mercury (excluding cerium, lanthanum, praseodymium, neodymium and samarium, europium, gadolinium, terbium, dysprosium, holmium, erbium, thulium, ytterbium, lutetium and yttrium and scandium metal)",0
20132413,,Hydrogen chloride (hydrochloric acid),0
20132415,,Chlorosulphuric acid,0
20132433,,Sulphuric acid,0
20132434,,Sulphuric acid; oleum,0
20132435,,Oleum,0
20132453,,Diphosphorus pentaoxide,0
20132455,,Phosphoric acid and polyphosphoric acids,0
20132460,,Oxides of boron; boric acids; inorganic acids (excluding hydrogen fluoride),0
20132462,,Diboron trioxide,0
20132465,,Oxides of boron and boric acids (excl. diboron trioxide),0
20132469,,Other inorganic acids and other inorganic oxygen compounds of non-metals (excluding hydrogen fluoride),0
20132473,,Hydrogen fluoride (hydrofluoric acid),0
20132475,,Silicon dioxide,0
20132477,,Sulphur dioxide,0
20132525,,"Sodium hydroxide (caustic soda), solid",0
20132527,,Sodium hydroxide in aqueous solution (soda lye or liquid soda),0
20132530,,Potassium hydroxide (caustic potash),0
20132535,,"Potassium hydroxide (caustic potash), solid",0
20132537,,Potassium hydroxide in an aqueous solution (potassium lye or liquid potassium),0
20132550,,Peroxides of sodium or potassium,0
20132560,,"Hydroxide and peroxide of magnesium; oxides, hydroxides and peroxides of strontium or barium",0
20132563,,Hydroxide and peroxide of magnesium,0
20132565,,"Oxides, hydroxides and peroxides, of strontium or barium",0
20132570,,Aluminium hydroxide,0
20132580,,Hydrazine and hydroxylamine and their inorganic salts,0
20133110,,Fluorides; fluorosilicates; fluoroaluminates and other complex fluorine salts,0
20133115,,"Fluorides; fluorosilicates; fluoroaluminates and other complex fluorine salts (Lithium hexafluorophosphate (1-), Lithium difluorophosphate, Lithium hexafluoroarsenate monohydrate, Lithium tetrafluoroborate)",0
20133119,,"Fluorides; fluorosilicates; fluoroaluminates and other complex fluorine salts (excl. sodium hexafluoroaluminate synthetic cryolite; hexafluorophosphate (1-), difluorophosphate, hexafluoroarsenate monohydrate and tetrafluoroborate of lithium; inorganic or organic compounds of mercury)",0
20133130,,Chlorides (excluding ammonium chloride),0
20133131,,Magnesium chlorides,0
20133132,,Nickel chlorides,0
20133133,,Tin chlorides,0
20133134,,Cobalt chlorides,0
20133135,,Lithium chloride,0
20133138,,"Other chlorides (excluding lithium, ammonium, magnesium, nickel, tin and cobalt chloride) n.e.s.",0
20133139,,Other chlorides n.e.s.,0
20133150,,Chloride oxides and chloride hydroxides of copper and other metals,0
20133170,,Bromides and bromide oxides; iodides and iodide oxides,0
20133171,,Bromides and bromide oxides (excl. bromides of sodium or of potassium),0
20133172,,Lithium bromide,0
20133173,,"Bromides and bromide oxides (excl. bromides of sodium, of potassium and of lithium)",0
20133179,,Bromides of sodium or of potassium; iodides and iodide oxides,0
201331Z1,,"Other chlorides n.e.s. (excluding ammonium, magnesium, nickel, tin and cobalt chloride)",0
201331Z2,,Bromides and bromide oxides (excl. bromides of sodium or of potassium),0
20133230,,Hypochlorites; commercial calcium hypochlorite; chlorites; hypobromites,0
20133250,,Chlorates and perchlorates; bromates and perbromates; iodates and periodates,0
20133251,,Lithium perchlorate,0
20133259,,Chlorates and perchlorates; bromates and perbromates; iodates and periodates (excluding lithium perchlorate),0
201332Z1,,Chlorates and perchlorates; bromates and perbromates; iodates and periodates,0
20134110,,"Sulphides; polysulphides, whether or not chemically defined; dithionites and sulphoxylates",0
20134111,,"Sulphides of calcium, of antimony or of iron",0
20134120,,"Sulphides; polysulphides, whether or not chemically defined; dithionites and sulphoxylates (excluding of calcium, antimony and iron)",0
20134133,,Sulphites,0
20134135,,Thiosulphates,0
20134150,,Sulphates of aluminium,0
20134151,,Sulphates of barium or aluminium,0
20134155,,Sulphates of barium,0
20134157,,Sulphates (excluding those of aluminium and barium),0
20134160,,Sulphates of magnesium,0
20134161,,Sulphates of nickel,0
20134162,,Sulphates of cobalt; of titanium,0
20134165,,"Sulphates (excluding those of aluminium, barium, magnesium, nickel, cobalt, titanium)",0
20134173,,Alums,0
20134175,,Peroxosulphates (persulphates),0
20134210,,Nitrates (excluding those of potassium),0
20134211,,Nitrates of barium; of beryllium; of cadmium; of cobalt; of nickel; of lead,0
20134212,,"Nitrates of copper and other (excluding those of potassium, of barium, of beryllium, of cadmium, of cobalt, of nickel, of lead)",0
20134213,,Nitrates of barium; of beryllium; of cadmium;  of lead,0
20134214,,Nitrate of cobalt,0
20134215,,Nitrate of nickel,0
20134220,,Phosphinates (hypophosphites) and phosphonates (phosphites),0
20134230,,Phosphates of mono- or di-sodium,0
20134240,,Calcium hydrogenorthophosphate (dicalcium phosphate),0
20134270,,Sodium triphosphate (sodium tripolyphosphate),0
20134280,,Phosphates (excluding calcium hydrogenorthophosphate and mono- or disodium phosphate); polyphosphates (excluding sodium triphosphate),0
20134281,,Lithium iron phosphate,0
20134289,,"Phosphates (excluding calcium hydrogenorthophosphate and mono- or disodium phosphate, and lithium iron phosphate); polyphosphates (excluding sodium triphosphate)",0
201342Z1,,Nitrates of barium; of beryllium; of cadmium; of cobalt; of nickel; of lead,0
201342Z2,,Phosphates (excluding calcium hydrogenorthophosphate and mono- or disodium phosphate); polyphosphates (excluding sodium triphosphate),0
20134310,,Disodium carbonate,0
20134320,,Sodium hydrogencarbonate (sodium bicarbonate),0
20134340,,Calcium carbonate,0
20134350,,Lithium carbonates,0
20134351,,"Lithium carbonates with a minimum content of 99,5% of Li2CO3 or more",0
20134352,,"Lithium carbonates with a content of less than  99,5% of Li2CO3",0
20134390,,Other carbonates,0
20134395,,Other carbonates n.e.s.,0
20134396,,Cobalt carbonates,0
20134399,,Other carbonates (excluding cobalt carbonates),0
201343Z1,,Lithium carbonates,0
201343Z2,,Other carbonates n.e.s.,0
20135125,,Chromates and dichromates; peroxochromates,0
20135270,,"Compounds, inorganic or organic, of mercury, chemically defined as mercury (excluding amalgams)",0
20135275,,"Compounds, inorganic or organic, of mercury, not chemically defined (excluding amalgams)",0
20136220,,Cyanides; cyanide oxides and complex cyanides,0
20136230,,Borates; peroxoborates (perborates),0
20136240,,Silicates; commercial alkali metal silicates,0
20136270,,Double or complex silicates,0
20136280,,Salts of inorganic acids or peroxoacids (excluding azides and double or complex silicates),0
20136300,,Hydrogen peroxide,0
20136410,,"Carbides of silicon, whether or not chemically defined",0
20136420,,"Carbides of boron, whether or not chemically defined",0
20136430,,"Carbides of tungsten, whether or not chemically defined",0
20136450,,Carbides whether or not chemically defined,0
20136451,,"Carbides of aluminium, of chromium, of molybdenum, of vanadium, of tantalum; of titanium, whether or not chemically defined",0
20136480,,"Phosphides (excluding ferrophosphorus), whether or not chemically defined; hydrides, nitrides, azides, silicides and borides, whether or not chemically defined, other than compounds which are also carbides of heading 20.13.64.50",0
20136490,,Other carbides n.e.s.,0
20141120,,Saturated acyclic hydrocarbons,0
20141130,,Ethylene,0
20141140,,Propene (propylene),0
20141150,,Butene (butylene) and isomers thereof,0
20141160,,"Buta-1,3-diene and isoprene",0
20141165,,Unsaturated acyclic hydrocarbons; buta-1.3-diene,0
20141167,,Unsaturated acyclic hydrocarbons; Isoprene,0
20141190,,"Unsaturated acyclic hydrocarbons (excluding ethylene, propene, butene, buta-1,3-diene and isoprene)",0
20141213,,Cyclohexane,0
20141215,,Cyclanes; cyclenes and cycloterpenes (excluding cyclohexane),0
20141223,,Benzene,0
20141225,,Toluene,0
20141243,,o-Xylene,0
20141245,,p-Xylene,0
20141247,,m-Xylene and mixed xylene isomers,0
20141250,,Styrene,0
20141260,,Ethylbenzene,0
20141270,,Cumene,0
20141290,,Other cyclic hydrocarbons,0
20141313,,Chloromethane (methyl chloride) and chloroethane (ethyl chloride),0
20141315,,Dichloromethane (methylene chloride),0
20141323,,Chloroform (trichloromethane),0
20141325,,Carbon tetrachloride,0
20141353,,"1,2-Dichloroethane (ethylene dichloride)",0
20141357,,"Saturated chlorinated derivatives of acyclic hydrocarbons, n.e.c.",0
20141371,,Vinyl chloride (chloroethylene),0
20141374,,Trichloroethylene; tetrachloroethylene (perchloroethylene),0
20141379,,"Unsaturated chlorinated derivatives of acyclic hydrocarbons (excluding vinyl chloride, trichloroethylene, tetrachloroethylene)",0
20141450,,Derivatives of hydrocarbons containing only sulpho groups; their salts and ethyl esters,0
20141470,,Derivatives of hydrocarbons containing only nitro or only nitroso groups,0
20141490,,"Derivatives of hydrocarbons (excluding those containing only sulpho groups; their salts and ethyl esters, those containing only nitro or only nitroso groups)",0
20142100,,Industrial fatty alcohols,0
20142210,,Methanol (methyl alcohol),0
20142220,,Propan-1-ol (propyl alcohol) and propan-2-ol (isopropyl alcohol),0
20142230,,Butan-1-ol (n-butyl alcohol),0
20142240,,Butanols (excluding butan-1-ol (n-butyl alcohol)),0
20142263,,Octanol (octyl alcohol) and isomers thereof,0
20142265,,"Lauryl alcohol; cetyl alcohol; stearyl alcohol and other saturated monohydric alcohols (excluding methyl, propyl and isopropyl, n-butyl, other butanols, octyl)",0
20142270,,Unsaturated monohydric alcohols,0
20142310,,Ethylene glycol (ethanediol),0
20142320,,"Propylene glycol (propane-1,2-diol)",0
20142333,,D-glucitol (sorbitol),0
20142337,,"Diols and polyhydric alcohols (excluding ethylene glycol and propylene glycol, D-glucitol and tetramethylene glycol having a bio-based carbon content of 100 % by mass)",0
20142338,,"Butane-1,4-diol or tetramethylene glycol (1,4-butanediol) having a bio-based carbon content of 100 % by mass",0
20142339,,"Diols and polyhydric alcohols (excluding ethylene glycol and propylene glycol, D-glucitol)",0
20142350,,"Halogenated, sulphonated, nitrated or nitrosated derivatives of acyclic alcohols",0
20142360,,"Glycerol (including synthetic; excluding crude, waters and lyes)",0
20142373,,"Cyclanic, cyclenic or cycloterpenic alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives",0
20142375,,"Aromatic alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives",0
20142410,,Monophenols,0
20142433,,"4,4-Isopropylidenediphenol (bisphenol A; diphenylolpropane) and its salts",0
20142439,,"Polyphenols (including salts; excluding 4,4 isopropylidenediphenol) and phenol-alcohols",0
20142450,,"Halogenated, sulphonated, nitrated or nitrosated derivatives of phenols or phenol-alcohols",0
20143120,,Industrial stearic acid,0
20143130,,Industrial oleic acid,0
20143150,,Industrial tall oil fatty acids,0
20143195,,"Industrial monocarboxylic fatty acids distilled (excluding stearic, oleic tall oil)",0
20143197,,"Industrial monocarboxylic fatty acids (excluding stearic, oleic, tall oil, distilled)",0
20143215,,Ethyl acetate,0
20143219,,Esters of acetic acid (excluding ethyl acetate),0
20143220,,"Mono-, di- or tri-chloroacetic acids; propionic, butanoic and pentanoic acids; their salts and esters",0
20143230,,"Palmitic acid, its salts and esters",0
20143235,,"Palmitic acid, stearic acid, their salts and esters",0
20143240,,"Stearic acid, its salts and esters",0
20143250,,"Formic acid, its salts and esters",0
20143271,,Acetic acid,0
20143277,,Acetic anhydride,0
20143278,,Salts of acetic acid,0
20143280,,Lauric acid and others; salts and esters,0
20143310,,Acrylic acid and its salts and other monocarboxylic acid,0
20143320,,Esters of acrylic acid,0
20143330,,Methacrylic acid and its salts,0
20143340,,Esters of methacrylic acid,0
20143350,,"Oleic, linoleic or linolenic acids; their salts and esters",0
20143363,,Benzoic acid; its salts and esters,0
20143365,,Benzoyl peroxide and benzoyl chloride,0
20143367,,Phenylacetic acid; its salts and esters,0
20143370,,"Aromatic monocarboxylic acids, (anhydrides), halides, peroxides, peroxyacids, derivatives excluding benzoic acid, phenylacetic acids their salts/esters, benzoyl peroxide, benzoyl chloride",0
20143381,,"Oxalic, azelaic, malonic, other, cyclanic, cylenic or cycloterpenic polycarboxylic acids, salts (excluding butanedioic acid having a bio-based carbon content of 100 % by mass)",0
20143382,,"Ethane-1,2-dicarboxylic acid or butanedioic acid (succinic acid) having a bio-based carbon content of 100 % by mass",0
20143383,,"Oxalic, azelaic, malonic, other, cyclanic, cylenic or cycloterpenic polycarboxylic acids, salts",0
20143385,,Adipic acid; its salts and esters,0
20143387,,Maleic anhydride,0
20143410,,Dibutyl and dioctyl orthophthalates,0
20143420,,Other esters of orthophthalic acid,0
20143430,,Phthalic anhydride; terephthalic acid and its salts,0
