code,parent_code,name,level
953,950,1.6 Road freight,
956,970,2.1 Travel - Expenditure on goods,
957,970,2.2 Travel - Expenditure on accommodation and food and beverage serving services,
960,999,3. Gross insurance premiums,
961,999,4. Gross insurance claims,
962,999,7. Merchanting gross flows,
970,999,2. Travel,
972,960,3.1 Gross premiums - life insurance,
973,961,4.1 Gross claims - life insurance,
974,960,3.2 Gross premiums - freight insurance,
975,961,4.2 Gross claims - freight insurance,
976,960,3.3 Gross premiums - other direct insurance,
977,961,4.3 Gross claims - other direct insurance,
983,200,Service not allocated,
999,200,Memorandum Items,
ALLEB,200,All Extended Balance of Payments Services,
TOEB02,ALLEB,All EBOPS 2002 Commodities,
1,TOTAL,1 Manufacturing services on physical inputs owned by others,
1.1,1,"1.1 Goods for processing in reporting economy — Goods returned (credits), Goods received (debits)",
1.2,1,"1.2 Goods for processing abroad — Goods sent (credits), Goods returned (debits)",
10,TOTAL,10 Other business services,
10.1,10,10.1 Research and development services,
10.1.1,10.1,10.1.1 Work undertaken on a systematic basis to increase the stock of knowledge,
10.1.1.1,10.1.1,10.1.1.1 Provision of customized and non-customized research and development services,
10.1.1.2,10.1.1,10.1.1.2 Sale of proprietary rights arising from research and development,
10.1.1.2.1,10.1.1,10.1.1.2.1 Patents,
10.1.1.2.2,10.1.1,10.1.1.2.2 Copyrights arising from research and development,
10.1.1.2.3,10.1.1,10.1.1.2.3 Industrial processes and designs,
10.1.1.2.4,10.1.1,10.1.1.2.4 Other,
10.1.2,10.1,10.1.2 Other,
10.2,10,10.2 Professional and management consulting services,
10.2.1,10.2,"10.2.1 Legal, accounting, management consulting, and public relations services",
10.2.1.1,10.2.1,10.2.1.1 Legal services,
10.2.1.2,10.2.1,"10.2.1.2 Accounting, auditing, bookkeeping, and tax consulting services",
10.2.1.3,10.2.1,10.2.1.3 Business and management consulting and public relations services,
10.2.2,10.2,"10.2.2 Advertising, market research, and public opinion polling services",
10.2.2.1,10.2.2,"10.2.2.1 Of which: Convention, trade-fair and exhibition organization services",
10.3,10,"10.3 Technical, trade-related and other business services",
10.3.1,10.3,"10.3.1 Architectural, engineering, scientific, and other technical services",
10.3.1.1,10.3.1,10.3.1.1 Architectural services,
10.3.1.2,10.3.1,10.3.1.2 Engineering services,
10.3.1.3,10.3.1,10.3.1.3 Scientific and other technical services,
10.3.2,10.3,"10.3.2 Waste treatment and de-pollution, agricultural and mining services",
10.3.2.1,10.3.2,10.3.2.1 Waste treatment and de-pollution,
10.3.2.2,10.3.2,"10.3.2.2 Services incidental to agriculture, forestry and fishing",
10.3.2.3,10.3.2,"10.3.2.3 Services incidental to mining, and oil and gas extraction",
10.3.3,10.3,10.3.3 Operating leasing services,
10.3.4,10.3,10.3.4 Trade-related services,
10.3.5,10.3,10.3.5 Other business services n.i.e.,
10.3.5.1,10.3.5,"10.3.5.1 Of which: Employment services, i.e., search, placement and supply services of personnel",
11,TOTAL,"11 Personal, cultural, and recreational services",
11.1,11,11.1 Audio-visual and related services,
11.1.1,11.1,11.1.1 Audio-visual services,
11.1.1.a,11.1.1,11.1.1.a Of which: Audio-visual originals,
11.1.2,11.1,11.1.2 Artistic related services,
11.2,11,"11.2 Other personal, cultural, and recreational services",
11.2.1,11.2,11.2.1 Health services,
11.2.2,11.2,11.2.2 Education services,
11.2.3,11.2,11.2.3 Heritage and recreational services,
11.2.4,11.2,11.2.4 Other personal services,
12,TOTAL,12 Government goods and services n.i.e.,
12.1,12,12.1 Embassies and consulates,
12.2,12,12.2 Military units and agencies,
12.3,12,12.3 Other government goods and services n.i.e.,
2,TOTAL,2 Maintenance and repair services n.i.e.,
3,TOTAL,3 Transport,
3.1,3,3.1 Sea transport,
3.1.1,3.1,3.1.1 Passenger,
3.1.1.a,3.1.1,"3.1.1.a Of which: Payable by border, seasonal, and other short-term workers",
3.1.2,3.1,3.1.2 Freight,
3.1.3,3.1,3.1.3 Other,
3.10,3,3.10 Electricity transmission,
3.11,3,3.11 Other supporting and auxiliary transport services,
3.2,3,3.2 Air transport,
3.2.1,3.2,3.2.1 Passenger,
3.2.1.a,3.2.1,"3.2.1.a Of which: Payable by border, seasonal, and other short-term workers",
3.2.2,3.2,3.2.2 Freight,
3.2.3,3.2,3.2.3 Other,
3.3,3,3.3 Other modes of transport,
3.3.1,3.3,3.3.1 Passenger,
3.3.1.a,3.3.1,"3.3.1.a Of which: Payable by border, seasonal, and other short-term workers",
3.3.2,3.3,3.3.2 Freight,
3.3.3,3.3,3.3.3 Other,
3.4,3,3.4 Postal and courier services,
3.5,3,3.5 Space transport,
3.6,3,3.6 Rail transport,
3.6.1,3.6,3.6.1 Passenger,
3.6.2,3.6,3.6.2 Freight,
3.6.3,3.6,3.6.3 Other,
3.7,3,3.7 Road transport,
3.7.1,3.7,3.7.1 Passenger,
3.7.2,3.7,3.7.2 Freight,
3.7.3,3.7,3.7.3 Other,
3.8,3,3.8 Inland waterway transport,
3.8.1,3.8,3.8.1 Passenger,
3.8.2,3.8,3.8.2 Freight,
3.8.3,3.8,3.8.3 Other,
3.9,3,3.9 Pipeline transport,
3a.1,3,3a.1 Passenger,
3a.1.1,3a.1,"3a.1.1   Of which: Payable by border, seasonal, and other short-term workers",
3a.2,3,3a.2  Freight,
3a.3,3,3a.3  Other,
3a.3.1,3a.3,3a.3.1  Postal and courier services,
3a.3.2,3a.3,3a.3.2 Other,
4,TOTAL,4 Travel,
4.0,TOTAL,4.0  Tourism-related services in travel and passenger transport,
4.1,4,4.1 Business,
4.1.1,4.1,"4.1.1 Acquisition of goods and services by border, seasonal, and other shortterm workers",
4.1.2,4.1,4.1.2 Other,
4.2,4,4.2 Personal,
4.2.1,4.2,4.2.1 Health-related,
4.2.2,4.2,4.2.2 Education-related,
4.2.3,4.2,4.2.3 Other,
4a.1,4,4a.1 Goods,
4a.2,4,4a.2 Local transport services,
4a.3,4,4a.3 Accommodation services,
4a.4,4,4a.4 Food-serving services,
4a.5,4,4a.5 Other services,
4a.5.1,4a.5,4a.5.1  Of which: Health services,
4a.5.2,4a.5,4a.5.2  Of which: Education services,
5,TOTAL,5 Construction,
5.1,5,5.1 Construction abroad,
5.2,5,5.2 Construction in the reporting economy,
6,TOTAL,6 Insurance and pension services,
6.1,6,6.1 Direct insurance,
6.1.1,6.1,6.1.1 Life insurance,
6.1.1.a,6.1.1,6.1.1.a Gross life insurance premiums receivable (credits) and payable (debits),
6.1.1.b,6.1.1,6.1.1.b Gross life insurance claims receivable (credits) and payable (debits),
6.1.2,6.1,6.1.2 Freight insurance,
6.1.2.a,6.1.2,6.1.2.a Gross freight insurance premiums receivable (credits) and payable (debits),
6.1.2.b,6.1.2,6.1.2 b Gross freight insurance claims receivable (credits) and payable (debits),
6.1.3,6.1,6.1.3 Other direct insurance,
6.1.3.a,6.1.3,6.1.3.a Gross other direct insurance premiums receivable (credits) and payable (debits),
6.1.3.b,6.1.3,6.1.3.b Gross other direct insurance claims receivable (credits) and payable (debits),
6.2,6,6.2 Reinsurance,
6.3,6,6.3 Auxiliary insurance services,
6.4,6,6.4 Pension and standardized guarantee services,
6.4.1,6.4,6.4.1 Pension services,
6.4.2,6.4,6.4.2 Standardized guarantee services,
7,TOTAL,7 Financial services,
7.1,7,7.1 Explicitly charged and other financial services,
7.2,7,7.2 Financial intermediation services indirectly measured (FISIM),
8,TOTAL,8 Charges for the use of intellectual property n.i.e.,
8.1,8,8.1 Franchises and trademarks licensing fees,
8.2,8,8.2 Licences for the use of outcomes of research and development,
8.3,8,8.3 Licences to reproduce and/or distribute computer software,
8.4,8,8.4 Licences to reproduce and/or distribute audio-visual and related products,
8.4.1,8.4,8.4.1 Licences to reproduce and/or distribute audio-visual products,
8.4.2,8.4,8.4.2 Licences to reproduce and/or distribute other products,
9,TOTAL,"9 Telecommunications, computer, and information services",
9.1,9,9.1 Telecommunications services,
9.2,9,9.2 Computer services,
9.2.1,9.2,9.2.1 Computer software,
9.2.1.a,9.2.1,9.2.1.a Of which: Software originals,
9.2.2,9.2,9.2.2 Other computer services,
9.3,9,9.3 Information services,
9.3.1,9.3,9.3.1 News agency services,
9.3.2,9.3,9.3.2 Other information services,
C.1,TOTAL,C.1 Audio-visual transactions,
C.1.1,C.1,C.1.1  Of which: C.1.1 Licences to use audio-visual products,
C.2,TOTAL,C.2 Cultural transactions,
C.3,TOTAL,C.3 Computer software transactions,
C.3.1,C.3,C.3.1  Of which: C.3.1 Licences to use computer software products,
C.4,TOTAL,C.4 Call-centre services,
C.5,TOTAL,C.5 Total services transactions between related enterprises,
C.6,TOTAL,C.6 Total trade-related transactions,
C.7,TOTAL,C.7 Environmental transactions,
C.8,TOTAL,C.8 Total health services,
C.9,TOTAL,C.9 Total education services,
S1,S,C.1 Audio-visual transactions,
S1z,S1,Of which: C.1.1 Licences to use audio-visual prod,
S2,S,C.2 Cultural transactions,
S3,S,C.3 Computer software transactions,
S3z,S3,Of which: C.3.1 Licences to use computer software,
S4,S,C.4 Call-centre services,
S5,S,C.5 Total services transactions between related e,
S6,S,C.6 Total trade-related transactions,
S7,S,C.7 Environmental transactions,
S8,S,C.8 Total health services,
S9,S,C.9 Total education services,
SA,S,Manufacturing services on physical inputs owned by,
Say,SA,Goods for processing in reporting economy — Goods,
Saz,SA,Goods for processing abroad — Goods sent (credits),
SB,S,Maintenance and repair services n.i.e.,
SC,S,Transport,
SC1,SC,Sea transport,
SC11,SC1,Passenger,
SC11z,SC11,"Of which: Payable by border, seasonal, and other s",
SC12,SC1,Freight,
SC13,SC1,Other,
SC2,SC,Air transport,
SC21,SC2,Passenger,
SC21z,SC21,"Of which: Payable by border, seasonal, and other s",
SC22,SC2,Freight,
SC23,SC2,Other,
SC3,SC,Other modes of transport,
SC31,SC3,Passenger,
SC31z,SC31,"Of which: Payable by border, seasonal, and other s",
SC32,SC3,Freight,
SC33,SC3,Other,
SC3A,SC,Space transport,
SC3B,SC,Rail transport,
SC3B1,SC3B,Passenger,
SC3B2,SC3B,Freight,
SC3B3,SC3B,Other,
SC3C,SC,Road transport,
SC3C1,SC3C,Passenger,
SC3C2,SC3C,Freight,
SC3C3,SC3C,Other,
SC3D,SC,Inland waterway transport,
SC3D1,SC3D,Passenger,
SC3D2,SC3D,Freight,
SC3D3,SC3D,Other,
SC3E,SC,Pipeline transport,
SC3F,SC,Electricity transmission,
SC3G,SC,Other supporting and auxiliary transport services,
SC4,SC,Postal and courier services,
SCA,SC,Passenger,
SCAz,SCA," Of which: Payable by border, seasonal, and other ",
SCB,SC,Freight,
SCC,SC,Other,
SCC1,SCC,Other,
SD,S,Travel,
SD1,SD,Goods,
SD2,SD,Local transport services,
SD3,SD,Accommodation services,
SD4,SD,Food-serving services,
SD5,SD,Other services,
SD5y,SD5,Education services,
SD5z,SD5,Health services,
SDA,SD,Business,
SDA1,SDA,"Acquisition of goods and services by border, seaso",
SDA2,SDA,Other,
SDB,SD,Personal,
SDB1,SDB,Health-related,
SDB2,SDB,Education-related,
SDB3,SDB,Other,
SDz,S,Tourism-related services in travel and passenger t,
SE,S,Construction,
SE1,SE,Construction abroad,
SE2,SE,Construction in the reporting economy,
SF,S,Insurance and pension services,
SF1,SF,Direct insurance,
SF11,SF1,Life insurance,
SF11y,SF11,Gross life insurance premiums receivable (credits),
SF11z,SF11,Gross life insurance claims receivable (credits) a,
SF12,SF1,Freight insurance,
SF12y,SF12,Gross freight insurance premiums receivable (credi,
SF12z,SF12,Gross freight insurance claims receivable (credits,
SF13,SF1,Other direct insurance,
SF13y,SF13,Gross other direct insurance premiums receivable (,
SF13z,SF13,Gross other direct insurance claims receivable (cr,
SF2,SF,Reinsurance,
SF3,SF,Auxiliary insurance services,
SF4,SF,Pension and standardized guarantee services,
SF41,SF4,Pension services,
SF42,SF4,Standardized guarantee services,
SG,S,Financial services,
SG1,SG,Explicitly charged and other financial services,
SG2,SG,Financial intermediation services indirectly measu,
SH,S,Charges for the use of intellectual property n.i.e,
SH1,SH,Franchises and trademarks licensing fees,
SH2,SH,Licences for the use of outcomes of research and d,
SH3,SH,Licences to reproduce and/or distribute computer s,
SH4,SH,Licences to reproduce and/or distribute audio-visu,
SH41,SH4,Licences to reproduce and/or distribute audio-visu,
SH42,SH4,Licences to reproduce and/or distribute other prod,
SI,S,"Telecommunications, computer, and information serv",
SI1,SI,Telecommunications services,
SI2,SI,Computer services,
SI21,SI2,Computer software,
SI21z,SI21,Of which: Software originals,
SI22,SI2,Other computer services,
SI3,SI,Information services,
SI31,SI3,News agency services,
SI32,SI3,Other information services,
SJ,S,Other business services,
SJ1,SJ,Research and development services,
SJ11,SJ1,Work undertaken on a systematic basis to increase,
SJ111,SJ11,Provision of customized and non-customized researc,
SJ112,SJ11,Sale of proprietary rights arising from research a,
SJ1121,SJ112,Patents,
SJ1122,SJ112,Copyrights arising from research and development,
SJ1123,SJ112,Industrial processes and designs,
SJ1124,SJ112,Other,
SJ12,SJ1,Other,
SJ2,SJ,Professional and management consulting services,
SJ21,SJ2,"Legal, accounting, management consulting, and publ",
SJ211,SJ21,Legal services,
SJ212,SJ21,"Accounting, auditing, bookkeeping, and tax consult",
SJ213,SJ21,Business and management consulting and public rela,
SJ22,SJ2,"Advertising, market research, and public opinion p",
SJ22z,SJ22,"Of which: Convention, trade-fair and exhibition or",
SJ3,SJ,"Technical, trade-related and other business servic",
SJ31,SJ3,"Architectural, engineering, scientific, and other ",
SJ311,SJ31,Architectural services,
SJ312,SJ31,Engineering services,
SJ313,SJ31,Scientific and other technical services,
SJ32,SJ3,"Waste treatment and de-pollution, agricultural and",
SJ321,SJ32,Waste treatment and de-pollution,
SJ322,SJ32,"Services incidental to agriculture, forestry and f",
SJ323,SJ32,"Services incidental to mining, and oil and gas ext",
SJ33,SJ3,Operating leasing services,
SJ34,SJ3,Trade-related services,
SJ35,SJ3,Other business services n.i.e.,
SJ35z,SJ35,"Of which: Employment services, i.e., search, place",
SK,S,"Personal, cultural, and recreational services",
SK1,SK,Audio-visual and related services,
SK11,SK1,Audio-visual services,
SK11z,SK11,Of which: Audio-visual originals,
SK12,SK1,Artistic related services,
SK2,SK,"Other personal, cultural, and recreational service",
SK21,SK2,Health services,
SK22,SK2,Education services,
SK23,SK2,Heritage and recreational services,
SK24,SK2,Other personal services,
SL,S,Government goods and services n.i.e.,
SL1,SL,Embassies and consulates,
SL2,SL,Military units and agencies,
SL3,SL,Other government goods and services n.i.e.,
