flowobject_from,flowobject_to,classification_from,classification_to,comment,skos_uri
soybean,fi_0141,ipcc,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
peanut,fi_0142,ipcc,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
starch,fi_015,ipcc,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
potato,fi_0151,ipcc,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
animal,fi_02,ipcc,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
cattle,fi_02111,ipcc,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
cattle-dairy,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_mature-fem,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_mature-fem-grazing,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_mature-fem-farming,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_mature-mal,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_mature-mal-grazing,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_mature-mal-farming,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_calve-milk,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_calve-forage,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_growing,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_feedlot,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_draftbullock,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_bullgrazing,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_replacement,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-dairy_lp,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-dairy_hp,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_lp,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_hp,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_hp_mature-fem,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_hp_mature-fem-grazing,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_hp_mature-fem-farming,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_hp_mature-mal,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_hp_mature-mal-grazing,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_hp_mature-mal-farming,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_hp_calve-milk,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_hp_calve-forage,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_hp_growing,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_hp_feedlot,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_hp_draftbullock,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_hp_bullgrazing,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_hp_replacement,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_lp_mature-fem,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_lp_mature-fem-grazing,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_lp_mature-fem-farming,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_lp_mature-mal,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_lp_mature-mal-grazing,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_lp_mature-mal-farming,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_lp_calve-milk,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_lp_calve-forage,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_lp_growing,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_lp_feedlot,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_lp_draftbullock,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_lp_bullgrazing,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
cattle-other_lp_replacement,fi_02111,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
buffalo,fi_02112,ipcc,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
buffalo_hp,fi_02112,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
buffalo_lp,fi_02112,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
buffalo-dairy,fi_02112,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
buffalo-dairy_lp,fi_02112,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
buffalo-dairy_hp,fi_02112,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
buffalo-nondairy,fi_02112,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
buffalo-nondairy_mature-male,fi_02112,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
buffalo-nondairy_male-working,fi_02112,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
buffalo-nondairy_male-breeding,fi_02112,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
buffalo-nondairy_growing,fi_02112,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
buffalo-nondairy_calve,fi_02112,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
swine,fi_02140,ipcc,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
swine-mature,fi_02140,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
swine-mature_breeding,fi_02140,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
swine-mature_lp,fi_02140,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
swine-mature_hp,fi_02140,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
swine-mature_lp_breeding,fi_02140,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
swine-mature_hp_breeding,fi_02140,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
swine-growing,fi_02140,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
swine-growing_hp,fi_02140,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
swine-growing_lp,fi_02140,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
swine-growing_hp_4to7kg,fi_02140,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
swine-growing_hp_7to20kg,fi_02140,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
swine-growing_hp_20to40kg,fi_02140,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
swine-growing_hp_40to80kg,fi_02140,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
swine-growing_hp_80to120kg,fi_02140,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
swine-growing_hp_market,fi_02140,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
swine-growing_hp_piglet,fi_02140,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
swine-growing_lp_piglet,fi_02140,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
swine-growing_hp_meat,fi_02140,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
poultry,fi_0215,ipcc,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
poultry_lp,fi_0215,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
poultry_hp,fi_0215,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
poultry-chicken,fi_02151,ipcc,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
poultry-chicken_hen,fi_02151,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
poultry-chicken_pullet,fi_02151,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
poultry-chicken_broiler,fi_02151,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
poultry-chicken_lp,fi_02151,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
poultry-chicken_hp,fi_02151,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
poultry-chicken_lp_hen,fi_02151,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
poultry-chicken_hp_hen,fi_02151,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
poultry-chicken_lp_pullet,fi_02151,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
poultry-chicken_hp_pullet,fi_02151,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
poultry-chicken_lp_broiler,fi_02151,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
poultry-chicken_hp_broiler,fi_02151,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
poultry-chicken_layer,fi_02151,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
poultry-chicken_hp_layer,fi_02151,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
poultry-chicken_lp_layer,fi_02151,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
poultry-turkey,fi_02152,ipcc,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
poultry-turkey_hp,fi_02152,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
poultry-turkey_lp,fi_02152,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
poultry-duck,fi_02154,ipcc,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
poultry-duck_hp,fi_02154,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
poultry-duck_lp,fi_02154,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
poultry-duck_breeding,fi_02154,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
poultry-duck_meat,fi_02154,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
geese,fi_02153,ipcc,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
sheep,fi_02122,ipcc,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
sheep-mature,fi_02122,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
sheep-mature_hp,fi_02122,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
sheep-mature_lp,fi_02122,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
sheep-mature_hp_dairy,fi_02122,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
sheep-mature_lp_dairy,fi_02122,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
sheep-mature_hp_wool,fi_02122,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
sheep-mature_lp_wool,fi_02122,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
sheep-growing,fi_02122,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
sheep-growing_hp,fi_02122,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
sheep-growing_lp,fi_02122,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
sheep-growing_hp_meat,fi_02122,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
sheep-growing_lp_meat,fi_02122,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
sheep-dairy,fi_02122,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
mule-ass,fi_02132,ipcc,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
mule-ass,fi_02133,ipcc,bonsai_v2_0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
mule-ass_hp,fi_02132,ipcc,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
mule-ass_hp,fi_02133,ipcc,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
mule-ass_lp,fi_02132,ipcc,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
mule-ass_lp,fi_02133,ipcc,bonsai_v2_0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
camel,fi_02121,ipcc,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
camel_lp,fi_02121,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
camel_hp,fi_02121,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
horse,fi_02131,ipcc,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
horse_lp,fi_02131,ipcc,bonsai_v2_0,vmany-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
horse_hp,fi_02131,ipcc,bonsai_v2_0,vmany-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
furbearing_mink,fi_02192,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
furbearing_fox,fi_02192,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
rabbit,fi_02192,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
goat,fi_02123,ipcc,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
goat_hp,fi_02123,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
goat_lp,fi_02123,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
deer,fi_02129,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
llama,fi_02129,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
reindeer,fi_02129,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
ostrich,fi_02193,ipcc,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
crude,fi_1,ipcc,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
coal,fi_110,ipcc,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
anthracite,fi_11010,ipcc,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
sub_bituminous_coal,fi_11010,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
coking_coal,fi_11010,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
other_bituminous_coal,fi_11010,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
bf_inject_coal,fi_11010,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
steam_coal,fi_11010,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
eaf_coal,fi_11010,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
lignite,fi_11030,ipcc,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
peat,fi_11050,ipcc,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
brown_coal_briquettes,fi_11040,ipcc,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
patent_fuel,fi_11020,ipcc,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
oil_gas,fi_120,ipcc,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
oil,fi_12010,ipcc,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
oil_shale_tar_sands,fi_12030,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
orimulsion,fi_12030,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
shale_oil,fi_12030,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
natural_gas,fi_12020,ipcc,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
natural_gas_liquids,fi_12020,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
lng,fi_12020,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
natural_gas_co2,fi_12020,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
landfill_gas,fi_12020,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
metal_ore,fi_14,ipcc,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
iron_ore,fi_141,ipcc,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
mineral,fi_161,ipcc,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
magnesite,fi_2519_10,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
dolomite,fi_2518_10,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
siderite,fi_16390,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
ankerite,fi_16390,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
rhodochrosite,fi_16390,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
sodium-carbonate,fi_16390,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
stone,fi_151,ipcc,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
limestone,fi_2521_00,ipcc,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
prod_gas,fi_17200,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
sludge_gas,fi_17200,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
other_biogas,fi_17200,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
foods,fi_2,ipcc,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
glucose,fi_23210_5,ipcc,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
water,fi_18000,ipcc,bonsai_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fresh_water,fi_18000,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
underground_water,fi_18000,ipcc,bonsai_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
