A,B,S,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
0,2,0,-0.89714,-0.93725,-0.96703,-0.98638,-0.99573,-0.99580,-0.98639,-0.96652,-0.93489,-0.88965,-0.83078,-0.76078,-0.68491,-0.61385,-0.55956,-0.53564,-0.55330,-0.61857,-0.73005,-0.87722,-1.04279,-1.20359,-1.33603,-1.41975,-1.44187,-1.39920,-1.29842,-1.15431,-0.98668,-0.81530,-0.65672,-0.52172,-0.41273,-0.32647,-0.25468,-0.18883,-0.12204,-0.05201,0.01686,0.07459,0.10990,0.10970,0.06642,-0.02189,-0.14788,-0.29653,-0.44728,-0.57582,-0.65978,-0.68099,-0.62944,-0.50379,-0.31173,-0.06816,0.20790,0.49432,0.77117,1.02056,1.22904,1.38833,1.49388,1.54500,1.54332,1.49259,1.39775,1.26548,1.10363,0.92189,0.73123,0.54330,0.36902,0.21815,0.09743,0.01028,-0.04371,-0.06834,-0.07014,-0.05767,-0.03966,-0.02481,-0.02015,-0.03176,-0.06175,-0.11072,-0.17556,-0.25106,-0.33042,-0.40581,-0.47117,-0.52170,-0.55615,-0.57609,-0.58642,-0.59299,-0.60295,-0.62128,-0.65044,-0.69129,-0.74102,-0.79484,-0.84859
0,2,1,0.78066,0.70802,0.65126,0.60771,0.57287,0.54150,0.50854,0.46953,0.42146,0.36136,0.28731,0.19802,0.09397,-0.02029,-0.13721,-0.24342,-0.32185,-0.35519,-0.32657,-0.22512,-0.04868,0.19459,0.48738,0.80465,1.11850,1.40169,1.63259,1.79660,1.88853,1.91124,1.87469,1.79272,1.68160,1.55751,1.43547,1.32794,1.24381,1.19003,1.16948,1.18185,1.22406,1.29029,1.37313,1.46370,1.55318,1.63336,1.69738,1.73956,1.75611,1.74518,1.70591,1.63863,1.54557,1.42971,1.29447,1.14575,0.98974,0.83438,0.68859,0.56130,0.46189,0.39771,0.37409,0.39199,0.44804,0.53373,0.63707,0.74454,0.84167,0.91612,0.95937,0.96646,0.93668,0.87195,0.77752,0.65912,0.52381,0.38068,0.23895,0.10936,0.00299,-0.07031,-0.10240,-0.08844,-0.02785,0.07631,0.21640,0.38242,0.56266,0.74428,0.91475,1.06274,1.17880,1.25590,1.29054,1.28278,1.23746,1.16272,1.06874,0.96717,0.86852
0,2,2,2.03230,2.08410,2.08306,2.03653,1.95551,1.85131,1.73537,1.61614,1.49862,1.38517,1.27492,1.16665,1.06066,0.95943,0.86831,0.79556,0.75074,0.74141,0.77160,0.83982,0.93875,1.05492,1.17026,1.26503,1.32123,1.32501,1.26883,1.15333,0.98675,0.78387,0.56324,0.34412,0.14313,-0.02794,-0.16448,-0.26867,-0.34881,-0.41541,-0.47999,-0.54984,-0.62699,-0.70735,-0.78112,-0.83542,-0.85757,-0.83939,-0.77897,-0.68254,-0.56385,-0.44128,-0.33502,-0.26229,-0.23468,-0.25546,-0.32009,-0.41689,-0.52995,-0.64247,-0.73878,-0.80806,-0.84515,-0.85029,-0.82964,-0.79217,-0.74881,-0.71008,-0.68532,-0.68048,-0.69842,-0.74024,-0.80464,-0.88825,-0.98776,-1.09851,-1.21529,-1.33129,-1.43919,-1.53107,-1.59886,-1.63552,-1.63750,-1.60401,-1.53732,-1.44274,-1.32762,-1.19892,-1.06155,-0.91857,-0.76971,-0.61138,-0.43867,-0.24604,-0.02965,0.21128,0.47385,0.75075,1.03169,1.30290,1.55063,1.76123,1.92395
0,2,3,1.25038,1.41338,1.52041,1.56728,1.55306,1.47976,1.35259,1.17875,0.96773,0.73065,0.47963,0.22624,-0.01753,-0.24096,-0.43392,-0.58755,-0.69433,-0.74817,-0.74571,-0.68736,-0.57834,-0.42867,-0.25317,-0.07051,0.09957,0.23930,0.33443,0.37729,0.36698,0.30899,0.21383,0.09491,-0.03435,-0.16235,-0.27937,-0.38007,-0.46079,-0.51997,-0.55680,-0.56972,-0.55631,-0.51392,-0.43956,-0.33116,-0.18908,-0.01669,0.17916,0.38725,0.59360,0.78251,0.93885,1.04908,1.10507,1.10339,1.04813,0.94859,0.81940,0.67811,0.54325,0.43175,0.35741,0.32853,0.34817,0.41382,0.51815,0.65037,0.79833,0.95027,1.09691,1.23196,1.35271,1.46001,1.55760,1.65023,1.74282,1.83889,1.94035,2.04484,2.14690,2.23696,2.30224,2.32849,2.30111,2.20900,2.04637,1.81419,1.52250,1.18902,0.83801,0.49727,0.19481,-0.04488,-0.20300,-0.26953,-0.24329,-0.13227,0.04856,0.27869,0.53578,0.79669,1.04060
0,2,4,1.01564,0.92680,0.79056,0.61608,0.41393,0.19785,-0.01901,-0.22334,-0.40498,-0.55575,-0.67283,-0.75713,-0.81308,-0.84759,-0.86771,-0.88036,-0.89054,-0.90092,-0.91300,-0.92779,-0.94597,-0.96883,-0.99868,-1.03797,-1.08821,-1.15015,-1.22244,-1.30198,-1.38465,-1.46639,-1.54389,-1.61463,-1.67798,-1.73427,-1.78430,-1.82897,-1.86831,-1.90068,-1.92380,-1.93218,-1.92126,-1.88446,-1.81611,-1.71253,-1.57257,-1.39787,-1.19516,-0.97395,-0.74597,-0.52304,-0.31609,-0.13258,0.02270,0.14868,0.24621,0.31778,0.36725,0.39882,0.41835,0.43311,0.45302,0.48863,0.55124,0.64902,0.78586,0.95790,1.15364,1.35425,1.53559,1.67159,1.73847,1.71919,1.60476,1.39734,1.10938,0.76209,0.38252,-0.00127,-0.36283,-0.68059,-0.94035,-1.13492,-1.26463,-1.33410,-1.35110,-1.32314,-1.25750,-1.15856,-1.02938,-0.87144,-0.68657,-0.47817,-0.25119,-0.01329,0.22538,0.45328,0.65824,0.82866,0.95553,1.03082,1.05126
1,0,5,-0.61396,-0.79903,-0.94360,-1.03925,-1.07986,-1.06352,-0.99097,-0.86721,-0.70098,-0.50429,-0.29170,-0.08042,0.11200,0.26787,0.37189,0.41279,0.38478,0.28772,0.12787,-0.08385,-0.33342,-0.60586,-0.88780,-1.16936,-1.44361,-1.70693,-1.95720,-2.19100,-2.40153,-2.57741,-2.70292,-2.75948,-2.72801,-2.59379,-2.35037,-2.00125,-1.56275,-1.06143,-0.53247,-0.01482,0.45343,0.84096,1.12642,1.30077,1.36761,1.34160,1.24615,1.10759,0.95349,0.80691,0.68402,0.59292,0.53450,0.50321,0.48932,0.48254,0.47399,0.45791,0.43333,0.40190,0.36899,0.34052,0.32088,0.31253,0.31396,0.31947,0.32002,0.30485,0.26239,0.18319,0.06139,-0.10285,-0.30422,-0.53099,-0.76632,-0.99166,-1.18780,-1.33777,-1.42928,-1.45494,-1.41386,-1.31022,-1.15294,-0.95323,-0.72357,-0.47697,-0.22573,0.01830,0.24451,0.44208,0.60192,0.71598,0.77815,0.78360,0.73212,0.62639,0.47264,0.28057,0.06180,-0.16996,-0.39987
1,0,6,1.30062,1.17039,1.00405,0.81124,0.60466,0.39826,0.20536,0.03652,-0.10157,-0.20714,-0.28308,-0.33483,-0.37039,-0.39803,-0.42463,-0.45598,-0.49400,-0.53926,-0.58965,-0.64070,-0.68679,-0.72109,-0.73780,-0.73270,-0.70411,-0.65424,-0.58827,-0.51440,-0.44250,-0.38190,-0.34077,-0.32437,-0.33396,-0.36767,-0.42162,-0.49045,-0.56930,-0.65317,-0.73863,-0.82253,-0.90086,-0.96819,-1.01750,-1.04002,-1.02580,-0.96627,-0.85572,-0.69382,-0.48557,-0.24116,0.02482,0.29556,0.55433,0.78646,0.98176,1.13255,1.23539,1.28937,1.29623,1.25956,1.18426,1.07675,0.94506,0.79887,0.64921,0.50768,0.38610,0.29559,0.24527,0.24135,0.28693,0.38099,0.51852,0.69079,0.88615,1.09254,1.29673,1.48784,1.65583,1.79376,1.89707,1.96243,1.98894,1.97737,1.93023,1.85286,1.75256,1.63896,1.52364,1.41778,1.33163,1.27325,1.24644,1.25023,1.27976,1.32535,1.37633,1.41954,1.44276,1.43532,1.38929
1,0,7,-1.90835,-1.99058,-2.02573,-2.01110,-1.94818,-1.84208,-1.70174,-1.53727,-1.35963,-1.17910,-1.00412,-0.84051,-0.69035,-0.55267,-0.42330,-0.29724,-0.16873,-0.03431,0.10752,0.25425,0.39964,0.53572,0.65258,0.74101,0.79488,0.81065,0.78948,0.73642,0.65947,0.56750,0.46891,0.36994,0.27366,0.17996,0.08580,-0.01367,-0.12303,-0.24636,-0.38518,-0.53816,-0.70133,-0.86817,-1.03137,-1.18247,-1.31547,-1.42560,-1.51228,-1.57777,-1.62757,-1.66938,-1.71141,-1.75999,-1.81793,-1.88393,-1.95085,-2.00844,-2.04326,-2.04365,-1.99939,-1.90628,-1.76477,-1.58052,-1.36357,-1.12548,-0.87839,-0.63441,-0.40351,-0.19373,-0.01237,0.13588,0.24771,0.32184,0.35906,0.36126,0.33063,0.26974,0.18104,0.06639,-0.07090,-0.22612,-0.39192,-0.55849,-0.71393,-0.84607,-0.94542,-1.00495,-1.02445,-1.00759,-0.96453,-0.90846,-0.85354,-0.81386,-0.80171,-0.82538,-0.88879,-0.99161,-1.12820,-1.28921,-1.46181,-1.63205,-1.78515
1,0,8,1.07421,1.15128,1.22329,1.28220,1.31827,1.32209,1.28570,1.20608,1.08324,0.92241,0.73250,0.52497,0.31207,0.10455,-0.08836,-0.26022,-0.40823,-0.52991,-0.62425,-0.69009,-0.72508,-0.72628,-0.69226,-0.62217,-0.51865,-0.38821,-0.24009,-0.08455,0.06746,0.20831,0.33368,0.44322,0.53988,0.62820,0.71227,0.79447,0.87417,0.94742,1.00847,1.05025,1.06560,1.04852,0.99478,0.90206,0.77088,0.60478,0.41040,0.19705,-0.02332,-0.23710,-0.43004,-0.58914,-0.70449,-0.77107,-0.78875,-0.76429,-0.70920,-0.63841,-0.56887,-0.51550,-0.48927,-0.49538,-0.53188,-0.59032,-0.65888,-0.72412,-0.77307,-0.79797,-0.79596,-0.76903,-0.72433,-0.67107,-0.61895,-0.57603,-0.54740,-0.53512,-0.53768,-0.55220,-0.57449,-0.60066,-0.62758,-0.65244,-0.67286,-0.68593,-0.68739,-0.67221,-0.63502,-0.57113,-0.47757,-0.35558,-0.20943,-0.04760,0.11980,0.28223,0.43142,0.56166,0.67208,0.76537,0.84679,0.92257,0.99752
1,0,9,0.88034,0.93077,0.96115,0.97723,0.98583,0.99496,1.01070,1.03579,1.06970,1.10698,1.13877,1.15495,1.14676,1.10888,1.04206,0.95374,0.85657,0.76609,0.69715,0.66000,0.65713,0.68271,0.72288,0.75857,0.76957,0.73916,0.65802,0.52645,0.35426,0.15993,-0.03319,-0.20138,-0.32387,-0.38743,-0.38795,-0.33051,-0.22986,-0.10601,0.01744,0.11798,0.17598,0.17930,0.12324,0.01104,-0.14657,-0.33349,-0.53136,-0.72091,-0.88556,-1.01302,-1.09595,-1.13150,-1.12239,-1.07501,-0.99800,-0.90319,-0.80262,-0.70950,-0.63683,-0.59582,-0.59501,-0.63727,-0.71945,-0.83179,-0.95840,-1.08016,-1.17793,-1.23551,-1.24340,-1.19963,-1.11042,-0.98806,-0.84791,-0.70645,-0.57721,-0.46992,-0.39112,-0.34274,-0.32504,-0.33620,-0.37306,-0.43158,-0.50647,-0.59063,-0.67540,-0.75037,-0.80560,-0.83200,-0.82288,-0.77484,-0.68854,-0.56778,-0.42001,-0.25276,-0.07524,0.10406,0.27793,0.43945,0.58395,0.70690,0.80597
1,1,5,-0.67041,-0.37546,-0.04096,0.31703,0.67709,1.01372,1.30185,1.51985,1.65488,1.70405,1.67682,1.59154,1.47428,1.35289,1.25340,1.19520,1.18904,1.23471,1.32252,1.43548,1.55220,1.65138,1.71439,1.72827,1.68790,1.59504,1.45845,1.29144,1.10938,0.92800,0.76048,0.61611,0.49958,0.41104,0.34809,0.30484,0.27488,0.25266,0.23433,0.21867,0.20564,0.19844,0.20045,0.21451,0.24237,0.28283,0.33244,0.38482,0.43270,0.46747,0.48273,0.47407,0.44039,0.38365,0.30764,0.21650,0.11408,0.00173,-0.12092,-0.25494,-0.40070,-0.55565,-0.71305,-0.86079,-0.98326,-1.06326,-1.08494,-1.03714,-0.91539,-0.72285,-0.47079,-0.17538,0.14295,0.46352,0.76652,1.03472,1.25372,1.41307,1.50549,1.52742,1.47926,1.36523,1.19293,0.97315,0.71860,0.44257,0.15857,-0.12208,-0.38901,-0.63465,-0.85246,-1.03829,-1.18858,-1.30064,-1.37370,-1.40710,-1.39940,-1.34943,-1.25428,-1.11123,-0.91664
1,1,6,1.34218,1.55445,1.71688,1.81256,1.83039,1.76747,1.62914,1.42898,1.18907,0.93754,0.70514,0.52263,0.41538,0.39937,0.47796,0.64104,0.86548,1.11878,1.36286,1.56134,1.68438,1.71253,1.64012,1.47390,1.23259,0.94218,0.63300,0.33470,0.07334,-0.13099,-0.26661,-0.32885,-0.32070,-0.25168,-0.13590,0.01048,0.17074,0.33023,0.47724,0.60450,0.70809,0.78769,0.84522,0.88404,0.90701,0.91690,0.91522,0.90290,0.88078,0.84768,0.80284,0.74483,0.67202,0.58383,0.48106,0.36590,0.24140,0.11219,-0.01794,-0.14518,-0.26800,-0.38680,-0.50345,-0.62090,-0.73978,-0.85984,-0.97750,-1.08670,-1.17930,-1.24732,-1.28424,-1.28712,-1.25814,-1.20359,-1.13345,-1.05876,-0.99030,-0.93584,-0.89744,-0.87256,-0.85495,-0.83524,-0.80413,-0.75500,-0.68550,-0.59686,-0.49593,-0.39151,-0.29335,-0.20977,-0.14424,-0.09541,-0.05654,-0.01600,0.03961,0.12343,0.24578,0.41130,0.61670,0.85207,1.10070
1,1,7,1.17176,0.96881,0.78259,0.62914,0.52047,0.46291,0.45570,0.49245,0.56201,0.65075,0.74509,0.83317,0.90631,0.96072,0.99659,1.01738,1.02916,1.03809,1.04942,1.06794,1.09551,1.13248,1.17767,1.22982,1.28653,1.34637,1.40684,1.46588,1.51911,1.56133,1.58653,1.58781,1.55932,1.49798,1.40284,1.27831,1.13098,0.97148,0.81146,0.66226,0.53479,0.43802,0.37805,0.35874,0.38091,0.44191,0.53534,0.65144,0.77749,0.89889,1.00106,1.07124,1.10094,1.08696,1.03243,0.94583,0.84003,0.72982,0.62862,0.54750,0.49208,0.46351,0.45639,0.46049,0.46170,0.44361,0.38910,0.28316,0.11476,-0.12037,-0.41856,-0.76744,-1.14532,-1.52497,-1.87645,-2.17018,-2.38405,-2.50272,-2.52194,-2.44647,-2.28832,-2.06453,-1.79280,-1.48947,-1.16789,-0.83775,-0.50537,-0.17520,0.14945,0.46437,0.76440,1.04268,1.29079,1.49913,1.65869,1.76079,1.80027,1.77518,1.68873,1.54991,1.37188
