A,B,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
1,2,1.25501,1.29067,1.32251,1.34508,1.35278,1.33989,1.30233,1.23804,1.14697,1.03178,0.89826,0.75499,0.61031,0.47476,0.35751,0.26687,0.20847,0.18615,0.20032,0.24904,0.32811,0.43163,0.55284,0.68303,0.81463,0.93924,1.04951,1.13912,1.20278,1.23660,1.23782,1.20541,1.14083,1.04606,0.92476,0.78177,0.62338,0.45567,0.28680,0.12408,-0.02481,-0.15267,-0.25284,-0.32048,-0.35242,-0.34822,-0.30968,-0.24147,-0.15063,-0.04537,0.06494,0.17117,0.26473,0.33867,0.38786,0.40950,0.40263,0.36749,0.30609,0.22143,0.11748,-0.00292,-0.13448,-0.27253,-0.41146,-0.54527,-0.66716,-0.77019,-0.84767,-0.89329,-0.90170,-0.86990,-0.79688,-0.68412,-0.53522,-0.35715,-0.15800,0.05211,0.26251,0.46304,0.64483,0.80207,0.92971,1.02676,1.09444,1.13639,1.15734,1.16271,1.15852,1.14862,1.13754,1.12762,1.12027,1.11638,1.11607,1.11997,1.12849,1.14235,1.16216,1.18825,1.21990
1,2,1.13828,1.20915,1.25739,1.27776,1.26786,1.22925,1.16626,1.08563,0.99639,0.90863,0.83179,0.77483,0.74368,0.74153,0.76770,0.81832,0.88687,0.96442,1.04087,1.10579,1.15072,1.16802,1.15324,1.10453,1.02218,0.90990,0.77228,0.61628,0.44919,0.27865,0.11242,-0.04195,-0.17890,-0.29314,-0.38170,-0.44330,-0.47851,-0.49006,-0.48240,-0.46030,-0.43083,-0.39973,-0.37376,-0.35719,-0.35445,-0.36775,-0.39846,-0.44666,-0.51129,-0.59102,-0.68302,-0.78481,-0.89317,-1.00431,-1.11393,-1.21769,-1.31105,-1.38953,-1.44837,-1.48512,-1.49749,-1.48539,-1.45083,-1.39613,-1.32564,-1.24330,-1.15311,-1.05839,-0.96031,-0.85838,-0.75061,-0.63387,-0.50410,-0.35808,-0.19361,-0.01048,0.18861,0.39858,0.61215,0.82008,1.01296,1.18053,1.31474,1.40917,1.46036,1.46798,1.43504,1.36731,1.27370,1.16353,1.04813,0.93849,0.84440,0.77422,0.73354,0.72485,0.74815,0.79971,0.87339,0.96087,1.05263
1,2,1.48998,1.44643,1.39295,1.32869,1.25366,1.16735,1.07007,0.96224,0.84526,0.72098,0.59188,0.46192,0.33544,0.21668,0.11044,0.02167,-0.04645,-0.09118,-0.11162,-0.10784,-0.08234,-0.03801,0.02104,0.09038,0.16598,0.24347,0.31899,0.38923,0.45149,0.50288,0.54121,0.56377,0.56872,0.55466,0.52077,0.46765,0.39736,0.31258,0.21799,0.11886,0.02052,-0.07179,-0.15339,-0.22091,-0.27255,-0.30849,-0.32933,-0.33866,-0.34021,-0.33858,-0.33906,-0.34665,-0.36665,-0.40251,-0.45743,-0.53268,-0.62763,-0.73993,-0.86495,-0.99663,-1.12729,-1.24852,-1.35292,-1.43343,-1.48454,-1.50435,-1.49308,-1.45380,-1.39207,-1.31537,-1.23161,-1.14795,-1.07080,-1.00358,-0.94758,-0.90113,-0.85927,-0.81564,-0.76307,-0.69408,-0.60297,-0.48568,-0.34094,-0.17120,0.01937,0.22328,0.43234,0.63755,0.83102,1.00587,1.15723,1.28310,1.38302,1.45828,1.51138,1.54592,1.56432,1.56977,1.56412,1.54876,1.52402
1,2,-1.29756,-1.20767,-1.10914,-1.00301,-0.89071,-0.77356,-0.65371,-0.53328,-0.41551,-0.30324,-0.20009,-0.10912,-0.03277,0.02765,0.07139,0.10027,0.11657,0.12440,0.12801,0.13344,0.14479,0.16583,0.19869,0.24324,0.29791,0.35837,0.41884,0.47313,0.51452,0.53823,0.54039,0.52056,0.48041,0.42472,0.36035,0.29515,0.23730,0.19348,0.16797,0.16286,0.17638,0.20387,0.23855,0.27238,0.29736,0.30593,0.29305,0.25546,0.19316,0.10893,0.00755,-0.10457,-0.22003,-0.33133,-0.43090,-0.51304,-0.57274,-0.60700,-0.61440,-0.59459,-0.54882,-0.47851,-0.38507,-0.27059,-0.13562,0.01941,0.19387,0.38765,0.60013,0.82843,1.06861,1.31455,1.55808,1.78861,1.99456,2.16350,2.28412,2.34645,2.34351,2.27120,2.12978,1.92353,1.66037,1.35165,1.01084,0.65265,0.29180,-0.05750,-0.38341,-0.67562,-0.92804,-1.13624,-1.29922,-1.41830,-1.49678,-1.53921,-1.55039,-1.53552,-1.49907,-1.44520,-1.37724
1,2,-0.23153,-0.30454,-0.36026,-0.39447,-0.40529,-0.39513,-0.37059,-0.34084,-0.31769,-0.31393,-0.34078,-0.40763,-0.52005,-0.67898,-0.88034,-1.11474,-1.36975,-1.62986,-1.87879,-2.10027,-2.28130,-2.41162,-2.48507,-2.49997,-2.45813,-2.36438,-2.22646,-2.05274,-1.85202,-1.63273,-1.40276,-1.16859,-0.93590,-0.70959,-0.49324,-0.28972,-0.10130,0.06997,0.22263,0.35573,0.46770,0.55705,0.62207,0.66068,0.67068,0.65002,0.59747,0.51198,0.39445,0.24645,0.07118,-0.12692,-0.34230,-0.56842,-0.79807,-1.02426,-1.23953,-1.43607,-1.60707,-1.74559,-1.84553,-1.90247,-1.91338,-1.87697,-1.79446,-1.66952,-1.50800,-1.31691,-1.10499,-0.88145,-0.65562,-0.43581,-0.22988,-0.04471,0.11406,0.24201,0.33551,0.39362,0.41589,0.40399,0.36222,0.29623,0.21363,0.12382,0.03630,-0.04008,-0.09777,-0.13155,-0.13932,-0.12256,-0.08598,-0.03633,0.01715,0.06539,0.09985,0.11360,0.10297,0.06705,0.00902,-0.06587,-0.14902
1,3,-0.64458,-0.67677,-0.72966,-0.80216,-0.89111,-0.99294,-1.10148,-1.21176,-1.31824,-1.41551,-1.49974,-1.56780,-1.61768,-1.64788,-1.65788,-1.64691,-1.61451,-1.56083,-1.48561,-1.38954,-1.27380,-1.14028,-0.99149,-0.83217,-0.66735,-0.50358,-0.34827,-0.20852,-0.09206,-0.00509,0.04664,0.05998,0.03388,-0.03051,-0.12918,-0.25594,-0.40255,-0.55957,-0.71666,-0.86411,-0.99245,-1.09335,-1.16121,-1.19188,-1.18405,-1.13873,-1.05904,-0.95033,-0.82019,-0.67610,-0.52705,-0.38206,-0.24891,-0.13439,-0.04388,0.01971,0.05527,0.06296,0.04648,0.00896,-0.04496,-0.10989,-0.18154,-0.25594,-0.32991,-0.40201,-0.47154,-0.53909,-0.60526,-0.67194,-0.73995,-0.81042,-0.88375,-0.95979,-1.03667,-1.11261,-1.18466,-1.24989,-1.30559,-1.34906,-1.37860,-1.39259,-1.39160,-1.37602,-1.34754,-1.30851,-1.26163,-1.20936,-1.15442,-1.09849,-1.04257,-0.98774,-0.93414,-0.88135,-0.83012,-0.78016,-0.73392,-0.69270,-0.65990,-0.63846,-0.63258
1,3,-1.57822,-1.54338,-1.49096,-1.42306,-1.34304,-1.25561,-1.16531,-1.07718,-0.99511,-0.92216,-0.85998,-0.80923,-0.76958,-0.73860,-0.71393,-0.69253,-0.67046,-0.64490,-0.61197,-0.56911,-0.51444,-0.44710,-0.36644,-0.27296,-0.16853,-0.05610,0.06145,0.18067,0.29811,0.41099,0.51676,0.61415,0.70258,0.78190,0.85250,0.91476,0.96758,1.00986,1.03942,1.05236,1.04509,1.01353,0.95440,0.86732,0.75237,0.61318,0.45549,0.28745,0.11822,-0.04279,-0.18656,-0.30621,-0.39730,-0.45774,-0.48852,-0.49281,-0.47600,-0.44475,-0.40600,-0.36693,-0.33422,-0.31288,-0.30634,-0.31690,-0.34523,-0.38962,-0.44763,-0.51514,-0.58729,-0.65922,-0.72580,-0.78241,-0.82579,-0.85471,-0.86923,-0.87039,-0.86114,-0.84577,-0.82863,-0.81416,-0.80670,-0.80871,-0.82242,-0.84797,-0.88443,-0.93019,-0.98251,-1.03848,-1.09615,-1.15372,-1.20990,-1.26471,-1.31744,-1.36905,-1.41929,-1.46693,-1.51098,-1.54861,-1.57733,-1.59357,-1.59443
1,3,1.40292,1.25356,1.08125,0.88993,0.68570,0.47517,0.26539,0.06305,-0.12479,-0.29188,-0.43289,-0.54344,-0.62064,-0.66271,-0.67026,-0.64544,-0.59218,-0.51640,-0.42576,-0.32884,-0.23444,-0.15156,-0.08856,-0.05178,-0.04600,-0.07390,-0.13491,-0.22622,-0.34221,-0.47555,-0.61724,-0.75716,-0.88539,-0.99236,-1.06931,-1.11086,-1.11290,-1.07442,-0.99731,-0.88548,-0.74560,-0.58616,-0.41617,-0.24475,-0.08153,0.06576,0.18989,0.28606,0.35079,0.38269,0.38238,0.35206,0.29509,0.21682,0.12391,0.02337,-0.07713,-0.16942,-0.24600,-0.30019,-0.32686,-0.32290,-0.28730,-0.22212,-0.13179,-0.02257,0.09701,0.21738,0.32911,0.42367,0.49378,0.53472,0.54530,0.52738,0.48588,0.42892,0.36627,0.30843,0.26526,0.24531,0.25449,0.29568,0.36799,0.46835,0.59027,0.72658,0.87019,1.01349,1.15098,1.27805,1.39203,1.49107,1.57517,1.64265,1.69294,1.72463,1.73550,1.72333,1.68532,1.61982,1.52576
1,3,-1.54744,-1.62991,-1.69244,-1.73294,-1.75007,-1.74385,-1.71453,-1.66338,-1.59205,-1.50140,-1.39227,-1.26539,-1.12151,-0.96186,-0.78848,-0.60477,-0.41516,-0.22478,-0.03970,0.13421,0.29034,0.42462,0.53317,0.61402,0.66696,0.69206,0.69084,0.66523,0.61737,0.54893,0.46231,0.35970,0.24401,0.11844,-0.01310,-0.14656,-0.27747,-0.40094,-0.51266,-0.60963,-0.68884,-0.74929,-0.79111,-0.81467,-0.82190,-0.81543,-0.79808,-0.77295,-0.74429,-0.71528,-0.68955,-0.67080,-0.66230,-0.66614,-0.68424,-0.71640,-0.76229,-0.82015,-0.88616,-0.95674,-1.02752,-1.09410,-1.15268,-1.19998,-1.23437,-1.25409,-1.25918,-1.24992,-1.22686,-1.19110,-1.14231,-1.08062,-1.00583,-0.91769,-0.81653,-0.70368,-0.58116,-0.45323,-0.32526,-0.20323,-0.09378,-0.00325,0.06324,0.10201,0.11152,0.09299,0.04899,-0.01613,-0.09801,-0.19155,-0.29301,-0.39948,-0.50900,-0.62124,-0.73634,-0.85433,-0.97521,-1.09772,-1.22004,-1.33807,-1.44892
1,3,-0.08015,-0.02815,0.01610,0.04532,0.05365,0.03808,-0.00176,-0.06340,-0.14203,-0.23073,-0.32121,-0.40424,-0.46941,-0.50831,-0.51286,-0.47780,-0.40036,-0.28139,-0.12462,0.06340,0.27283,0.49220,0.70967,0.91349,1.09210,1.23654,1.33950,1.39703,1.40629,1.36772,1.28321,1.15640,0.99170,0.79483,0.57216,0.33063,0.07858,-0.17588,-0.42254,-0.65193,-0.85303,-1.01638,-1.13239,-1.19435,-1.19696,-1.13843,-1.02004,-0.84681,-0.62749,-0.37315,-0.09789,0.18324,0.45414,0.69941,0.90519,1.06040,1.15634,1.18866,1.15623,1.06259,0.91550,0.72538,0.50556,0.27073,0.03621,-0.18267,-0.37287,-0.52297,-0.62499,-0.67465,-0.67143,-0.61722,-0.51786,-0.38143,-0.21694,-0.03433,0.15672,0.34640,0.52705,0.69173,0.83476,0.95155,1.03871,1.09341,1.11404,1.09975,1.05091,0.96952,0.85933,0.72577,0.57626,0.41941,0.26481,0.12178,-0.00087,-0.09655,-0.16125,-0.19388,-0.19613,-0.17296,-0.13151
