A,B,S,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
0,1,1,1.02249,1.03800,1.05649,1.07735,1.10008,1.12429,1.14937,1.17468,1.20004,1.22478,1.24850,1.27118,1.29260,1.31272,1.33198,1.35072,1.36927,1.38871,1.40938,1.43215,1.45785,1.48724,1.52117,1.56036,1.60538,1.65659,1.71412,1.77781,1.84744,1.92222,2.00139,2.08382,2.16799,2.25244,2.33535,2.41471,2.48884,2.55572,2.61351,2.66057,2.69545,2.71672,2.72370,2.71551,2.69193,2.65322,2.59947,2.53179,2.45114,2.35884,2.25658,2.14606,2.02930,1.90823,1.78488,1.66148,1.53984,1.42184,1.30941,1.20376,1.10647,1.01863,0.94101,0.87432,0.81883,0.77464,0.74163,0.71939,0.70735,0.70486,0.71097,0.72463,0.74469,0.76979,0.79873,0.83023,0.86305,0.89600,0.92787,0.95781,0.98485,1.00841,1.02810,1.04350,1.05448,1.06118,1.06364,1.06234,1.05798,1.05108,1.04244,1.03274,1.02273,1.01314,1.00472,0.99822,0.99408,0.99302,0.99526,1.00087,1.01005
0,1,2,0.22014,0.14489,0.06656,-0.01403,-0.09555,-0.17666,-0.25625,-0.33288,-0.40529,-0.47245,-0.53299,-0.58595,-0.63048,-0.66542,-0.69045,-0.70520,-0.70932,-0.70283,-0.68570,-0.65825,-0.62095,-0.57441,-0.51953,-0.45722,-0.38854,-0.31451,-0.23657,-0.15584,-0.07363,0.00848,0.08941,0.16801,0.24283,0.31282,0.37715,0.43454,0.48461,0.52683,0.56052,0.58561,0.60187,0.60933,0.60816,0.59877,0.58149,0.55691,0.52597,0.48906,0.44723,0.40140,0.35220,0.30083,0.24817,0.19501,0.14260,0.09145,0.04268,-0.00292,-0.04476,-0.08205,-0.11430,-0.14100,-0.16172,-0.17618,-0.18415,-0.18561,-0.18076,-0.16944,-0.15215,-0.12906,-0.10059,-0.06746,-0.02983,0.01150,0.05570,0.10243,0.15073,0.19985,0.24942,0.29860,0.34660,0.39301,0.43697,0.47801,0.51559,0.54911,0.57783,0.60149,0.61951,0.63128,0.63679,0.63527,0.62651,0.61025,0.58638,0.55496,0.51588,0.46959,0.41636,0.35649,0.29090
0,1,3,-0.13760,-0.13751,-0.14522,-0.16063,-0.18316,-0.21253,-0.24796,-0.28874,-0.33411,-0.38274,-0.43374,-0.48597,-0.53776,-0.58840,-0.63653,-0.68061,-0.71990,-0.75323,-0.77954,-0.79842,-0.80924,-0.81164,-0.80557,-0.79096,-0.76817,-0.73741,-0.69942,-0.65481,-0.60429,-0.54871,-0.48890,-0.42583,-0.36038,-0.29357,-0.22641,-0.15956,-0.09419,-0.03096,0.02936,0.08573,0.13771,0.18457,0.22559,0.26029,0.28817,0.30874,0.32178,0.32703,0.32440,0.31392,0.29581,0.27014,0.23730,0.19774,0.15171,0.09979,0.04273,-0.01918,-0.08515,-0.15451,-0.22679,-0.30127,-0.37718,-0.45394,-0.53078,-0.60684,-0.68163,-0.75423,-0.82377,-0.88945,-0.95034,-1.00561,-1.05447,-1.09622,-1.13006,-1.15544,-1.17179,-1.17901,-1.17667,-1.16494,-1.14415,-1.11450,-1.07669,-1.03150,-0.97974,-0.92218,-0.86050,-0.79537,-0.72824,-0.66040,-0.59274,-0.52663,-0.46307,-0.40317,-0.34766,-0.29751,-0.25318,-0.21535,-0.18458,-0.16114,-0.14542
0,1,4,-0.53506,-0.54275,-0.54485,-0.54100,-0.53071,-0.51427,-0.49187,-0.46391,-0.43123,-0.39416,-0.35381,-0.31091,-0.26654,-0.22186,-0.17756,-0.13435,-0.09307,-0.05422,-0.01832,0.01405,0.04273,0.06778,0.08892,0.10616,0.11972,0.12940,0.13541,0.13792,0.13687,0.13228,0.12422,0.11248,0.09711,0.07817,0.05561,0.02962,0.00026,-0.03227,-0.06764,-0.10545,-0.14530,-0.18646,-0.22841,-0.27032,-0.31127,-0.35072,-0.38762,-0.42143,-0.45163,-0.47736,-0.49859,-0.51503,-0.52643,-0.53316,-0.53524,-0.53333,-0.52779,-0.51952,-0.50919,-0.49741,-0.48524,-0.47297,-0.46152,-0.45143,-0.44290,-0.43635,-0.43185,-0.42907,-0.42800,-0.42817,-0.42916,-0.43041,-0.43120,-0.43129,-0.42998,-0.42699,-0.42238,-0.41572,-0.40699,-0.39666,-0.38478,-0.37197,-0.35888,-0.34609,-0.33448,-0.32455,-0.31720,-0.31305,-0.31246,-0.31600,-0.32370,-0.33546,-0.35093,-0.36981,-0.39127,-0.41449,-0.43859,-0.46247,-0.48513,-0.50532,-0.52233
0,1,5,0.41062,0.37984,0.34202,0.29658,0.24300,0.18143,0.11173,0.03429,-0.04997,-0.14033,-0.23507,-0.33265,-0.43147,-0.52913,-0.62381,-0.71330,-0.79519,-0.86760,-0.92858,-0.97638,-1.00971,-1.02772,-1.02972,-1.01534,-0.98501,-0.93894,-0.87836,-0.80455,-0.71897,-0.62366,-0.52036,-0.41145,-0.29900,-0.18533,-0.07268,0.03691,0.14156,0.23954,0.32925,0.40937,0.47860,0.53609,0.58137,0.61375,0.63349,0.64061,0.63517,0.61822,0.59019,0.55216,0.50534,0.45093,0.39054,0.32557,0.25784,0.18886,0.12021,0.05366,-0.00938,-0.06728,-0.11885,-0.16293,-0.19860,-0.22530,-0.24260,-0.25028,-0.24848,-0.23754,-0.21788,-0.19028,-0.15585,-0.11566,-0.07088,-0.02291,0.02709,0.07795,0.12846,0.17750,0.22422,0.26770,0.30749,0.34323,0.37448,0.40145,0.42405,0.44261,0.45744,0.46910,0.47776,0.48406,0.48843,0.49121,0.49271,0.49297,0.49196,0.48924,0.48476,0.47779,0.46770,0.45371,0.43492
0,1,6,0.34944,0.33769,0.31891,0.29333,0.26112,0.22286,0.17916,0.13062,0.07831,0.02284,-0.03478,-0.09359,-0.15267,-0.21104,-0.26802,-0.32255,-0.37418,-0.42234,-0.46643,-0.50626,-0.54161,-0.57240,-0.59860,-0.62061,-0.63826,-0.65200,-0.66203,-0.66865,-0.67240,-0.67357,-0.67258,-0.66982,-0.66552,-0.65988,-0.65330,-0.64586,-0.63781,-0.62943,-0.62088,-0.61230,-0.60397,-0.59585,-0.58825,-0.58139,-0.57512,-0.56986,-0.56561,-0.56223,-0.56001,-0.55891,-0.55892,-0.55988,-0.56181,-0.56422,-0.56706,-0.57016,-0.57295,-0.57541,-0.57704,-0.57747,-0.57665,-0.57426,-0.57013,-0.56407,-0.55609,-0.54617,-0.53437,-0.52089,-0.50583,-0.48919,-0.47136,-0.45236,-0.43233,-0.41144,-0.38966,-0.36719,-0.34395,-0.31987,-0.29496,-0.26902,-0.24181,-0.21333,-0.18328,-0.15163,-0.11835,-0.08334,-0.04690,-0.00921,0.02956,0.06882,0.10811,0.14698,0.18463,0.22032,0.25348,0.28308,0.30844,0.32874,0.34347,0.35207,0.35411
0,1,7,0.74885,0.82234,0.90013,0.98109,1.06440,1.14840,1.23198,1.31374,1.39213,1.46580,1.53314,1.59252,1.64264,1.68220,1.71015,1.72561,1.72763,1.71554,1.68918,1.64819,1.59275,1.52340,1.44037,1.34469,1.23724,1.11923,0.99195,0.85688,0.71568,0.56997,0.42148,0.27193,0.12299,-0.02338,-0.16571,-0.30209,-0.43088,-0.55110,-0.66092,-0.75961,-0.84605,-0.91952,-0.97938,-1.02489,-1.05600,-1.07256,-1.07448,-1.06236,-1.03654,-0.99741,-0.94594,-0.88285,-0.80924,-0.72627,-0.63524,-0.53735,-0.43417,-0.32727,-0.21794,-0.10800,0.00109,0.10809,0.21121,0.30924,0.40096,0.48506,0.56074,0.62724,0.68380,0.73023,0.76631,0.79194,0.80763,0.81365,0.81062,0.79949,0.78112,0.75648,0.72686,0.69328,0.65692,0.61907,0.58057,0.54293,0.50690,0.47360,0.44389,0.41845,0.39810,0.38324,0.37469,0.37269,0.37756,0.38979,0.40936,0.43629,0.47085,0.51282,0.56191,0.61800,0.68064
0,1,8,-0.12639,-0.12453,-0.12346,-0.12318,-0.12418,-0.12699,-0.13144,-0.13815,-0.14725,-0.15876,-0.17279,-0.18945,-0.20863,-0.22993,-0.25334,-0.27825,-0.30429,-0.33120,-0.35841,-0.38561,-0.41198,-0.43726,-0.46063,-0.48187,-0.50088,-0.51699,-0.53048,-0.54080,-0.54800,-0.55197,-0.55269,-0.55061,-0.54557,-0.53797,-0.52793,-0.51552,-0.50088,-0.48415,-0.46548,-0.44486,-0.42236,-0.39812,-0.37223,-0.34463,-0.31561,-0.28513,-0.25298,-0.21976,-0.18541,-0.15002,-0.11433,-0.07828,-0.04229,-0.00700,0.02756,0.06087,0.09239,0.12188,0.14887,0.17292,0.19394,0.21177,0.22608,0.23686,0.24411,0.24776,0.24797,0.24493,0.23889,0.23002,0.21880,0.20539,0.18999,0.17316,0.15498,0.13608,0.11650,0.09663,0.07665,0.05668,0.03724,0.01823,-0.00002,-0.01747,-0.03395,-0.04942,-0.06368,-0.07661,-0.08834,-0.09866,-0.10764,-0.11523,-0.12146,-0.12629,-0.12969,-0.13192,-0.13283,-0.13275,-0.13186,-0.13026,-0.12834
0,2,0,0.25991,0.23617,0.21559,0.19780,0.18290,0.17072,0.16100,0.15366,0.14837,0.14525,0.14387,0.14405,0.14583,0.14875,0.15280,0.15776,0.16341,0.16966,0.17646,0.18386,0.19189,0.20075,0.21051,0.22154,0.23444,0.24956,0.26718,0.28797,0.31233,0.34061,0.37352,0.41139,0.45443,0.50286,0.55685,0.61644,0.68136,0.75153,0.82667,0.90627,0.98994,1.07699,1.16680,1.25849,1.35149,1.44487,1.53788,1.62973,1.71943,1.80642,1.88975,1.96897,2.04344,2.11254,2.17594,2.23316,2.28385,2.32798,2.36527,2.39572,2.41935,2.43600,2.44588,2.44904,2.44559,2.43576,2.41975,2.39752,2.36923,2.33498,2.29479,2.24875,2.19723,2.14035,2.07821,2.01135,1.94008,1.86446,1.78526,1.70287,1.61773,1.53076,1.44263,1.35402,1.26567,1.17843,1.09282,1.00960,0.92924,0.85222,0.77900,0.71004,0.64547,0.58542,0.52992,0.47892,0.43232,0.38989,0.35171,0.31740,0.28688
0,2,1,0.47499,0.53037,0.57933,0.62166,0.65696,0.68554,0.70765,0.72340,0.73352,0.73841,0.73844,0.73430,0.72638,0.71536,0.70160,0.68566,0.66793,0.64850,0.62790,0.60638,0.58375,0.56053,0.53665,0.51192,0.48665,0.46058,0.43363,0.40576,0.37678,0.34652,0.31478,0.28139,0.24620,0.20907,0.16984,0.12869,0.08535,0.04011,-0.00683,-0.05535,-0.10475,-0.15485,-0.20511,-0.25473,-0.30348,-0.35043,-0.39501,-0.43696,-0.47540,-0.51009,-0.54076,-0.56710,-0.58895,-0.60663,-0.62011,-0.62970,-0.63591,-0.63910,-0.63990,-0.63895,-0.63676,-0.63412,-0.63147,-0.62938,-0.62853,-0.62883,-0.63108,-0.63524,-0.64131,-0.64961,-0.65959,-0.67098,-0.68335,-0.69619,-0.70894,-0.72101,-0.73161,-0.74005,-0.74539,-0.74670,-0.74352,-0.73480,-0.71997,-0.69881,-0.67052,-0.63523,-0.59283,-0.54322,-0.48687,-0.42410,-0.35558,-0.28235,-0.20538,-0.12554,-0.04415,0.03768,0.11880,0.19794,0.27408,0.34610,0.41330
0,2,2,-0.67728,-0.61089,-0.53767,-0.45856,-0.37509,-0.28855,-0.20025,-0.11205,-0.02522,0.05850,0.13769,0.21102,0.27715,0.33509,0.38382,0.42256,0.45044,0.46726,0.47269,0.46662,0.44939,0.42117,0.38232,0.33356,0.27569,0.20948,0.13601,0.05621,-0.02882,-0.11794,-0.21002,-0.30373,-0.39808,-0.49183,-0.58407,-0.67388,-0.76011,-0.84208,-0.91901,-0.99006,-1.05489,-1.11300,-1.16401,-1.20782,-1.24413,-1.27311,-1.29442,-1.30840,-1.31540,-1.31560,-1.30956,-1.29755,-1.27998,-1.25744,-1.23008,-1.19871,-1.16398,-1.12594,-1.08555,-1.04293,-0.99840,-0.95257,-0.90586,-0.85863,-0.81143,-0.76469,-0.71873,-0.67418,-0.63154,-0.59131,-0.55398,-0.52043,-0.49092,-0.46606,-0.44650,-0.43240,-0.42442,-0.42260,-0.42725,-0.43825,-0.45535,-0.47837,-0.50665,-0.53959,-0.57632,-0.61583,-0.65680,-0.69825,-0.73862,-0.77658,-0.81101,-0.84037,-0.86363,-0.87967,-0.88765,-0.88661,-0.87611,-0.85579,-0.82539,-0.78528,-0.73567
0,2,3,-1.66933,-1.61187,-1.55419,-1.49625,-1.43817,-1.37976,-1.32126,-1.26259,-1.20365,-1.14470,-1.08553,-1.02615,-0.96679,-0.90727,-0.84767,-0.78806,-0.72849,-0.66903,-0.60996,-0.55146,-0.49366,-0.43690,-0.38156,-0.32791,-0.27644,-0.22793,-0.18279,-0.14165,-0.10520,-0.07409,-0.04876,-0.03025,-0.01890,-0.01538,-0.02031,-0.03395,-0.05683,-0.08905,-0.13108,-0.18246,-0.24349,-0.31398,-0.39337,-0.48150,-0.57775,-0.68153,-0.79198,-0.90858,-1.03022,-1.15629,-1.28567,-1.41741,-1.55067,-1.68413,-1.81716,-1.94882,-2.07801,-2.20376,-2.32521,-2.44124,-2.55127,-2.65447,-2.75002,-2.83733,-2.91560,-2.98467,-3.04395,-3.09328,-3.13241,-3.16110,-3.17966,-3.18824,-3.18720,-3.17713,-3.15847,-3.13184,-3.09816,-3.05816,-3.01265,-2.96269,-2.90899,-2.85217,-2.79309,-2.73250,-2.67077,-2.60853,-2.54644,-2.48445,-2.42305,-2.36235,-2.30234,-2.24303,-2.18437,-2.12633,-2.06864,-2.01139,-1.95446,-1.89758,-1.84075,-1.78384,-1.72670
0,2,4,-0.58988,-0.64077,-0.68705,-0.72783,-0.76268,-0.79119,-0.81279,-0.82743,-0.83454,-0.83431,-0.82666,-0.81151,-0.78962,-0.76101,-0.72616,-0.68610,-0.64104,-0.59203,-0.54005,-0.48578,-0.43029,-0.37442,-0.31896,-0.26503,-0.21336,-0.16475,-0.12009,-0.07971,-0.04426,-0.01423,0.01014,0.02838,0.04046,0.04602,0.04532,0.03848,0.02536,0.00666,-0.01762,-0.04727,-0.08153,-0.12017,-0.16287,-0.20895,-0.25797,-0.30945,-0.36277,-0.41715,-0.47202,-0.52688,-0.58084,-0.63325,-0.68354,-0.73064,-0.77416,-0.81318,-0.84716,-0.87535,-0.89714,-0.91206,-0.91932,-0.91900,-0.91060,-0.89395,-0.86923,-0.83669,-0.79650,-0.74922,-0.69571,-0.63655,-0.57268,-0.50539,-0.43561,-0.36462,-0.29389,-0.22460,-0.15822,-0.09583,-0.03860,0.01256,0.05679,0.09313,0.12123,0.14056,0.15086,0.15226,0.14470,0.12862,0.10448,0.07273,0.03435,-0.01023,-0.06008,-0.11434,-0.17192,-0.23201,-0.29358,-0.35544,-0.41700,-0.47715,-0.53502
