A,B,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
0,1,-1.09262,-1.11455,-1.12037,-1.10984,-1.08211,-1.03704,-0.97449,-0.89464,-0.79858,-0.68720,-0.56259,-0.42728,-0.28455,-0.13770,0.00879,0.15108,0.28482,0.40611,0.51126,0.59727,0.66180,0.70356,0.72199,0.71759,0.69193,0.64704,0.58620,0.51302,0.43137,0.34564,0.25994,0.17789,0.10345,0.03933,-0.01227,-0.04976,-0.07258,-0.08121,-0.07687,-0.06122,-0.03635,-0.00541,0.02908,0.06425,0.09762,0.12713,0.15198,0.17145,0.18604,0.19681,0.20565,0.21503,0.22741,0.24571,0.27220,0.30863,0.35632,0.41570,0.48605,0.56581,0.65307,0.74458,0.83725,0.92752,1.01188,1.08756,1.15143,1.20201,1.23791,1.25885,1.26519,1.25764,1.23754,1.20670,1.16684,1.11956,1.06641,1.00878,0.94728,0.88240,0.81424,0.74276,0.66732,0.58734,0.50239,0.41172,0.31521,0.21310,0.10572,-0.00587,-0.12076,-0.23706,-0.35315,-0.46705,-0.57702,-0.68097,-0.77733,-0.86453,-0.94078,-1.00488,-1.05569
0,1,1.17970,1.08871,0.98479,0.87195,0.75412,0.63524,0.51895,0.40863,0.30690,0.21553,0.13603,0.06884,0.01404,-0.02908,-0.06198,-0.08599,-0.10312,-0.11564,-0.12544,-0.13467,-0.14543,-0.15930,-0.17721,-0.20008,-0.22780,-0.26011,-0.29594,-0.33431,-0.37328,-0.41128,-0.44611,-0.47642,-0.50079,-0.51819,-0.52812,-0.53128,-0.52826,-0.52061,-0.51031,-0.49977,-0.49120,-0.48736,-0.49021,-0.50162,-0.52262,-0.55398,-0.59505,-0.64581,-0.70458,-0.76942,-0.83851,-0.90958,-0.98049,-1.04886,-1.11302,-1.17146,-1.22277,-1.26572,-1.29969,-1.32397,-1.33804,-1.34142,-1.33405,-1.31557,-1.28570,-1.24485,-1.19346,-1.13187,-1.06120,-0.98292,-0.89834,-0.80935,-0.71799,-0.62583,-0.53462,-0.44550,-0.35972,-0.27731,-0.19829,-0.12169,-0.04642,0.02895,0.10609,0.18677,0.27237,0.36368,0.46091,0.56378,0.67119,0.78097,0.89035,0.99598,1.09434,1.18142,1.25387,1.30839,1.34254,1.35433,1.34334,1.30955,1.25423
0,1,0.08483,0.20321,0.34065,0.49589,0.66689,0.85123,1.04523,1.24449,1.44457,1.64031,1.82637,1.99741,2.14820,2.27435,2.37195,2.43807,2.47118,2.47085,2.43787,2.37443,2.28393,2.17058,2.03908,1.89503,1.74398,1.59131,1.44176,1.29994,1.16926,1.05232,0.95152,0.86736,0.80037,0.74991,0.71512,0.69458,0.68657,0.68891,0.69961,0.71652,0.73735,0.75964,0.78161,0.80113,0.81625,0.82558,0.82790,0.82259,0.80954,0.78900,0.76181,0.72933,0.69306,0.65500,0.61736,0.58195,0.55033,0.52368,0.50319,0.48890,0.48048,0.47733,0.47814,0.48153,0.48585,0.48974,0.49184,0.49082,0.48627,0.47789,0.46545,0.44968,0.43091,0.40995,0.38721,0.36333,0.33901,0.31418,0.28881,0.26263,0.23540,0.20676,0.17623,0.14346,0.10852,0.07112,0.03180,-0.00889,-0.05013,-0.09073,-0.12932,-0.16441,-0.19416,-0.21652,-0.22993,-0.23209,-0.22128,-0.19542,-0.15315,-0.09296,-0.01378
0,1,1.49322,1.51152,1.53022,1.54826,1.56423,1.57719,1.58643,1.59083,1.58970,1.58279,1.56966,1.55019,1.52428,1.49231,1.45441,1.41049,1.36153,1.30724,1.24829,1.18471,1.11682,1.04472,0.96856,0.88861,0.80494,0.71796,0.62798,0.53593,0.44210,0.34804,0.25474,0.16389,0.07714,-0.00360,-0.07617,-0.13842,-0.18805,-0.22331,-0.24243,-0.24414,-0.22745,-0.19257,-0.14005,-0.07124,0.01174,0.10590,0.20764,0.31363,0.41880,0.51914,0.61023,0.68804,0.74891,0.79013,0.80968,0.80646,0.78031,0.73222,0.66391,0.57815,0.47849,0.36881,0.25352,0.13724,0.02463,-0.07992,-0.17197,-0.24834,-0.30606,-0.34291,-0.35757,-0.34952,-0.31896,-0.26692,-0.19497,-0.10601,-0.00225,0.11285,0.23605,0.36358,0.49236,0.61900,0.74063,0.85467,0.95910,1.05233,1.13364,1.20235,1.25897,1.30411,1.33898,1.36501,1.38409,1.39800,1.40851,1.41749,1.42601,1.43591,1.44717,1.46058,1.47601
0,1,1.31960,1.39505,1.46318,1.52127,1.56693,1.59852,1.61505,1.61675,1.60462,1.58051,1.54699,1.50706,1.46481,1.42400,1.38800,1.36012,1.34335,1.33929,1.34878,1.37179,1.40704,1.45227,1.50472,1.56075,1.61655,1.66773,1.71031,1.74038,1.75469,1.75049,1.72625,1.68063,1.61385,1.52660,1.42072,1.29858,1.16317,1.01817,0.86792,0.71698,0.56991,0.43086,0.30462,0.19520,0.10593,0.03954,-0.00192,-0.01758,-0.00725,0.02802,0.08633,0.16439,0.25859,0.36444,0.47701,0.59144,0.70218,0.80477,0.89445,0.96762,1.02172,1.05488,1.06641,1.05667,1.02709,0.98015,0.91876,0.84687,0.76876,0.68864,0.61052,0.53811,0.47452,0.42222,0.38262,0.35661,0.34379,0.34351,0.35444,0.37441,0.40115,0.43231,0.46553,0.49903,0.53152,0.56146,0.58882,0.61367,0.63705,0.65970,0.68376,0.71053,0.74173,0.77917,0.82381,0.87653,0.93744,1.00566,1.08038,1.15929,1.24008
0,1,-2.10290,-2.09511,-2.06995,-2.02916,-1.97539,-1.91181,-1.84120,-1.76668,-1.69046,-1.61444,-1.54032,-1.46859,-1.39954,-1.33281,-1.26826,-1.20538,-1.14405,-1.08451,-1.02673,-0.97172,-0.92065,-0.87440,-0.83396,-0.80009,-0.77320,-0.75300,-0.73816,-0.72703,-0.71762,-0.70699,-0.69251,-0.67117,-0.64115,-0.60034,-0.54800,-0.48487,-0.41192,-0.33175,-0.24771,-0.16380,-0.08445,-0.01421,0.04275,0.08275,0.10329,0.10243,0.07975,0.03613,-0.02632,-0.10457,-0.19513,-0.29322,-0.39445,-0.49455,-0.58931,-0.67511,-0.74914,-0.80960,-0.85597,-0.88838,-0.90790,-0.91640,-0.91649,-0.91109,-0.90320,-0.89584,-0.89177,-0.89291,-0.90100,-0.91654,-0.93977,-0.96975,-1.00505,-1.04385,-1.08350,-1.12177,-1.15638,-1.18554,-1.20779,-1.22244,-1.22999,-1.23159,-1.22877,-1.22446,-1.22158,-1.22305,-1.23173,-1.25057,-1.28130,-1.32499,-1.38170,-1.45066,-1.52969,-1.61597,-1.70553,-1.79462,-1.87883,-1.95393,-2.01641,-2.06322,-2.09242
0,2,-1.85485,-1.83654,-1.79107,-1.71923,-1.62270,-1.50416,-1.36734,-1.21613,-1.05556,-0.89054,-0.72646,-0.56765,-0.41869,-0.28355,-0.16525,-0.06645,0.01197,0.06902,0.10510,0.12082,0.11792,0.09855,0.06527,0.02107,-0.03082,-0.08724,-0.14455,-0.20037,-0.25129,-0.29445,-0.32772,-0.34906,-0.35711,-0.35087,-0.33030,-0.29501,-0.24612,-0.18451,-0.11158,-0.02949,0.05999,0.15427,0.25149,0.34902,0.44498,0.53784,0.62576,0.70760,0.78237,0.84947,0.90849,0.95942,1.00217,1.03746,1.06546,1.08643,1.10131,1.11038,1.11396,1.11295,1.10745,1.09810,1.08477,1.06736,1.04651,1.02159,0.99274,0.95948,0.92151,0.87877,0.83072,0.77719,0.71789,0.65316,0.58303,0.50822,0.42917,0.34638,0.26076,0.17324,0.08401,-0.00624,-0.09734,-0.18925,-0.28206,-0.37705,-0.47454,-0.57517,-0.67958,-0.78825,-0.90114,-1.01762,-1.13644,-1.25618,-1.37384,-1.48639,-1.59041,-1.68192,-1.75755,-1.81345,-1.84657
0,2,-0.41746,-0.40684,-0.37075,-0.31185,-0.23363,-0.14046,-0.03669,0.07232,0.18154,0.28637,0.38239,0.46610,0.53482,0.58681,0.62187,0.64027,0.64344,0.63365,0.61327,0.58535,0.55274,0.51774,0.48257,0.44874,0.41678,0.38709,0.35899,0.33111,0.30254,0.27162,0.23658,0.19624,0.14943,0.09553,0.03436,-0.03367,-0.10799,-0.18700,-0.26957,-0.35345,-0.43660,-0.51633,-0.59033,-0.65604,-0.71036,-0.75096,-0.77533,-0.78128,-0.76699,-0.73131,-0.67310,-0.59226,-0.48950,-0.36572,-0.22250,-0.06241,0.11235,0.29874,0.49336,0.69372,0.89706,1.10065,1.30244,1.50049,1.69312,1.87912,2.05738,2.22676,2.38622,2.53416,2.66918,2.78975,2.89411,2.98003,3.04569,3.08925,3.10892,3.10365,3.07232,3.01466,2.93107,2.82226,2.68985,2.53543,2.36180,2.17158,1.96776,1.75368,1.53275,1.30833,1.08428,0.86415,0.65134,0.44950,0.26193,0.09209,-0.05697,-0.18277,-0.28290,-0.35576,-0.40069
0,2,-0.28665,-0.28489,-0.28829,-0.29374,-0.29765,-0.29646,-0.28685,-0.26534,-0.22936,-0.17719,-0.10743,-0.02058,0.08255,0.19982,0.32854,0.46551,0.60664,0.74813,0.88558,1.01546,1.13433,1.23941,1.32895,1.40191,1.45776,1.49732,1.52136,1.53187,1.53079,1.52012,1.50194,1.47755,1.44829,1.41474,1.37681,1.33338,1.28334,1.22499,1.15640,1.07580,0.98167,0.87349,0.75066,0.61424,0.46576,0.30792,0.14415,-0.02174,-0.18538,-0.34254,-0.48894,-0.62091,-0.73533,-0.83001,-0.90358,-0.95626,-0.98861,-1.00225,-0.99957,-0.98382,-0.95827,-0.92648,-0.89203,-0.85788,-0.82702,-0.80162,-0.78344,-0.77349,-0.77211,-0.77931,-0.79430,-0.81619,-0.84334,-0.87475,-0.90846,-0.94283,-0.97651,-1.00815,-1.03634,-1.06016,-1.07838,-1.09024,-1.09481,-1.09153,-1.07991,-1.05932,-1.02987,-0.99134,-0.94431,-0.88960,-0.82829,-0.76217,-0.69305,-0.62318,-0.55512,-0.49110,-0.43341,-0.38410,-0.34451,-0.31525,-0.29621
0,2,0.71516,0.74525,0.77044,0.78971,0.80123,0.80412,0.79719,0.78004,0.75241,0.71460,0.66775,0.61326,0.55320,0.48957,0.42467,0.36082,0.30003,0.24364,0.19249,0.14680,0.10563,0.06786,0.03105,-0.00779,-0.05163,-0.10388,-0.16762,-0.24589,-0.34045,-0.45290,-0.58331,-0.73106,-0.89369,-1.06830,-1.25048,-1.43530,-1.61704,-1.78992,-1.94773,-2.08498,-2.19671,-2.27837,-2.32690,-2.33982,-2.31659,-2.25740,-2.16404,-2.03926,-1.88719,-1.71264,-1.52126,-1.31950,-1.11328,-0.90934,-0.71387,-0.53257,-0.37055,-0.23142,-0.11856,-0.03382,0.02235,0.05072,0.05298,0.03230,-0.00796,-0.06290,-0.12803,-0.19828,-0.26913,-0.33617,-0.39571,-0.44505,-0.48216,-0.50568,-0.51530,-0.51155,-0.49524,-0.46770,-0.43041,-0.38542,-0.33414,-0.27838,-0.21956,-0.15863,-0.09692,-0.03536,0.02557,0.08525,0.14324,0.19891,0.25210,0.30314,0.35198,0.39851,0.44305,0.48594,0.52763,0.56791,0.60726,0.64517,0.68140
0,2,-1.61826,-1.69145,-1.73704,-1.75340,-1.73997,-1.69710,-1.62675,-1.53155,-1.41566,-1.28383,-1.14147,-0.99440,-0.84801,-0.70776,-0.57862,-0.46451,-0.36878,-0.29348,-0.23934,-0.20636,-0.19324,-0.19747,-0.21651,-0.24638,-0.28347,-0.32340,-0.36237,-0.39638,-0.42212,-0.43705,-0.43873,-0.42599,-0.39764,-0.35398,-0.29538,-0.22296,-0.13816,-0.04280,0.06073,0.17028,0.28321,0.39709,0.50917,0.61695,0.71740,0.80797,0.88634,0.94993,0.99702,1.02569,1.03475,1.02363,0.99211,0.94077,0.87142,0.78559,0.68607,0.57629,0.45957,0.34020,0.22186,0.10868,0.00427,-0.08766,-0.16501,-0.22512,-0.26681,-0.28948,-0.29325,-0.27930,-0.24896,-0.20479,-0.14909,-0.08514,-0.01621,0.05458,0.12387,0.18892,0.24701,0.29601,0.33382,0.35915,0.37054,0.36728,0.34899,0.31524,0.26578,0.20063,0.12000,0.02411,-0.08626,-0.21025,-0.34621,-0.49219,-0.64579,-0.80389,-0.96286,-1.11849,-1.26620,-1.40177,-1.52049
0,2,-0.27795,-0.21995,-0.14876,-0.06543,0.02778,0.12784,0.23126,0.33421,0.43261,0.52255,0.60060,0.66406,0.71051,0.73881,0.74845,0.73988,0.71438,0.67338,0.61907,0.55388,0.48047,0.40142,0.31945,0.23667,0.15564,0.07841,0.00656,-0.05819,-0.11430,-0.16093,-0.19674,-0.22094,-0.23269,-0.23196,-0.21853,-0.19226,-0.15353,-0.10288,-0.04109,0.03071,0.11118,0.19879,0.29188,0.38821,0.48582,0.58265,0.67593,0.76347,0.84242,0.91058,0.96550,1.00554,1.02865,1.03373,1.01980,0.98664,0.93408,0.86285,0.77411,0.66931,0.55002,0.41872,0.27738,0.12862,-0.02523,-0.18157,-0.33753,-0.49086,-0.63876,-0.77839,-0.90720,-1.02290,-1.12324,-1.20622,-1.27028,-1.31412,-1.33699,-1.33934,-1.32147,-1.28497,-1.23184,-1.16459,-1.08630,-1.00069,-0.91133,-0.82193,-0.73599,-0.65667,-0.58626,-0.52665,-0.47900,-0.44334,-0.41871,-0.40374,-0.39594,-0.39228,-0.38967,-0.38458,-0.37358,-0.35354,-0.32215
0,2,-1.28246,-1.11840,-0.94017,-0.74926,-0.54743,-0.33717,-0.12107,0.09753,0.31524,0.52829,0.73295,0.92551,1.10251,1.26149,1.40018,1.51721,1.61187,1.68453,1.73585,1.76761,1.78143,1.77920,1.76301,1.73519,1.69697,1.64979,1.59474,1.53185,1.46158,1.38369,1.29743,1.20245,1.09822,0.98457,0.86131,0.72862,0.58728,0.43853,0.28419,0.12623,-0.03259,-0.18908,-0.34020,-0.48250,-0.61255,-0.72708,-0.82301,-0.89822,-0.95041,-0.97847,-0.98211,-0.96194,-0.91947,-0.85641,-0.77578,-0.68134,-0.57646,-0.46530,-0.35224,-0.24092,-0.13515,-0.03850,0.04646,0.11760,0.17327,0.21199,0.23327,0.23720,0.22337,0.19249,0.14500,0.08152,0.00325,-0.08903,-0.19381,-0.31011,-0.43592,-0.56973,-0.70954,-0.85277,-0.99708,-1.14022,-1.27987,-1.41348,-1.53831,-1.65254,-1.75428,-1.84163,-1.91366,-1.96926,-2.00756,-2.02825,-2.03131,-2.01656,-1.98418,-1.93436,-1.86731,-1.78332,-1.68236,-1.56504,-1.43158
0,2,1.12000,1.03319,0.94505,0.85445,0.75948,0.65795,0.54799,0.42820,0.29730,0.15430,-0.00073,-0.16675,-0.34224,-0.52459,-0.71045,-0.89595,-1.07690,-1.24904,-1.40787,-1.54953,-1.67039,-1.76820,-1.84082,-1.88739,-1.90761,-1.90211,-1.87189,-1.81905,-1.74558,-1.65382,-1.54646,-1.42603,-1.29573,-1.15807,-1.01590,-0.87220,-0.72983,-0.59161,-0.46009,-0.33797,-0.22768,-0.13118,-0.04966,0.01556,0.06449,0.09748,0.11526,0.11951,0.11238,0.09646,0.07448,0.04923,0.02374,0.00108,-0.01631,-0.02555,-0.02487,-0.01241,0.01327,0.05313,0.10773,0.17727,0.26134,0.35911,0.46970,0.59138,0.72267,0.86093,1.00424,1.15004,1.29584,1.43921,1.57754,1.70904,1.83170,1.94391,2.04450,2.13232,2.20677,2.26746,2.31406,2.34661,2.36531,2.37069,2.36292,2.34275,2.31097,2.26808,2.21523,2.15336,2.08361,2.00709,1.92502,1.83862,1.74931,1.65812,1.56641,1.47493,1.38416,1.29494,1.20700
