A,B,C,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
0,0,2,-1.13786,-1.16886,-1.19732,-1.22337,-1.24699,-1.26809,-1.28673,-1.30289,-1.31641,-1.32727,-1.33563,-1.34120,-1.34420,-1.34453,-1.34219,-1.33720,-1.32941,-1.31896,-1.30575,-1.28983,-1.27109,-1.24975,-1.22579,-1.19904,-1.16956,-1.13764,-1.10302,-1.06617,-1.02672,-0.98500,-0.94110,-0.89494,-0.84691,-0.79691,-0.74531,-0.69202,-0.63731,-0.58121,-0.52408,-0.46612,-0.40734,-0.34821,-0.28873,-0.22912,-0.16981,-0.11097,-0.05283,0.00416,0.05988,0.11388,0.16593,0.21592,0.26333,0.30776,0.34921,0.38704,0.42113,0.45133,0.47726,0.49874,0.51557,0.52766,0.53495,0.53738,0.53496,0.52757,0.51528,0.49808,0.47637,0.45007,0.41949,0.38480,0.34625,0.30414,0.25872,0.21043,0.15944,0.10630,0.05114,-0.00555,-0.06362,-0.12278,-0.18257,-0.24262,-0.30297,-0.36290,-0.42234,-0.48115,-0.53905,-0.59573,-0.65110,-0.70509,-0.75741,-0.80796,-0.85664,-0.90348,-0.94808,-0.99060,-1.03091,-1.06891,-1.10461
0,0,2,1.08055,1.08013,1.08051,1.08172,1.08410,1.08774,1.09304,1.10014,1.10926,1.12054,1.13419,1.15030,1.16921,1.19078,1.21508,1.24203,1.27159,1.30363,1.33819,1.37500,1.41376,1.45429,1.49630,1.53937,1.58321,1.62744,1.67178,1.71577,1.75897,1.80125,1.84202,1.88071,1.91737,1.95160,1.98295,2.01135,2.03653,2.05821,2.07634,2.09070,2.10135,2.10815,2.11102,2.11013,2.10543,2.09698,2.08501,2.06967,2.05106,2.02934,2.00470,1.97758,1.94794,1.91624,1.88265,1.84739,1.81080,1.77317,1.73490,1.69602,1.65700,1.61814,1.57947,1.54135,1.50403,1.46758,1.43242,1.39865,1.36618,1.33556,1.30655,1.27945,1.25437,1.23118,1.21010,1.19105,1.17410,1.15895,1.14572,1.13431,1.12475,1.11673,1.11018,1.10495,1.10095,1.09785,1.09563,1.09405,1.09294,1.09209,1.09145,1.09091,1.09026,1.08963,1.08889,1.08794,1.08673,1.08539,1.08413,1.08271,1.08145
0,0,2,1.14073,1.21738,1.28769,1.35116,1.40766,1.45686,1.49846,1.53251,1.55908,1.57809,1.58944,1.59337,1.59002,1.57958,1.56220,1.53809,1.50779,1.47153,1.42959,1.38231,1.33018,1.27340,1.21233,1.14763,1.07940,1.00804,0.93423,0.85811,0.78005,0.70048,0.61994,0.53868,0.45689,0.37512,0.29369,0.21277,0.13268,0.05368,-0.02397,-0.10016,-0.17464,-0.24719,-0.31777,-0.38632,-0.45272,-0.51681,-0.57872,-0.63827,-0.69553,-0.75046,-0.80333,-0.85377,-0.90205,-0.94811,-0.99184,-1.03333,-1.07269,-1.10964,-1.14414,-1.17621,-1.20566,-1.23237,-1.25610,-1.27676,-1.29422,-1.30796,-1.31790,-1.32375,-1.32535,-1.32219,-1.31418,-1.30108,-1.28235,-1.25795,-1.22769,-1.19144,-1.14914,-1.10054,-1.04565,-0.98463,-0.91745,-0.84436,-0.76544,-0.68124,-0.59195,-0.49788,-0.39959,-0.29762,-0.19269,-0.08527,0.02384,0.13408,0.24470,0.35504,0.46424,0.57159,0.67655,0.77822,0.87605,0.96941,1.05788
0,0,2,1.21273,1.15869,1.10443,1.05004,0.99573,0.94174,0.88783,0.83441,0.78151,0.72936,0.67813,0.62796,0.57886,0.53124,0.48518,0.44090,0.39844,0.35823,0.32044,0.28507,0.25254,0.22268,0.19578,0.17210,0.15164,0.13446,0.12068,0.11054,0.10395,0.10091,0.10154,0.10580,0.11376,0.12545,0.14072,0.15947,0.18190,0.20759,0.23665,0.26900,0.30434,0.34266,0.38395,0.42787,0.47432,0.52315,0.57422,0.62715,0.68198,0.73843,0.79635,0.85557,0.91578,0.97679,1.03845,1.10040,1.16246,1.22430,1.28575,1.34668,1.40673,1.46551,1.52286,1.57843,1.63204,1.68335,1.73209,1.77802,1.82097,1.86037,1.89634,1.92855,1.95673,1.98088,2.00082,2.01634,2.02741,2.03412,2.03631,2.03409,2.02755,2.01670,2.00179,1.98289,1.96019,1.93401,1.90448,1.87184,1.83636,1.79811,1.75755,1.71473,1.67002,1.62364,1.57574,1.52656,1.47617,1.42491,1.37270,1.31992,1.26657
0,0,2,-0.37133,-0.40701,-0.44555,-0.48694,-0.53124,-0.57848,-0.62860,-0.68150,-0.73691,-0.79471,-0.85461,-0.91624,-0.97946,-1.04372,-1.10886,-1.17402,-1.23897,-1.30308,-1.36609,-1.42733,-1.48642,-1.54286,-1.59621,-1.64579,-1.69148,-1.73248,-1.76857,-1.79942,-1.82456,-1.84365,-1.85661,-1.86300,-1.86268,-1.85562,-1.84164,-1.82070,-1.79285,-1.75807,-1.71652,-1.66850,-1.61417,-1.55388,-1.48791,-1.41699,-1.34119,-1.26130,-1.17785,-1.09154,-1.00281,-0.91249,-0.82113,-0.72949,-0.63835,-0.54827,-0.46016,-0.37451,-0.29208,-0.21337,-0.13884,-0.06904,-0.00461,0.05422,0.10718,0.15415,0.19474,0.22908,0.25713,0.27899,0.29472,0.30472,0.30924,0.30860,0.30320,0.29365,0.28018,0.26332,0.24380,0.22200,0.19839,0.17343,0.14759,0.12127,0.09486,0.06853,0.04285,0.01785,-0.00651,-0.03010,-0.05302,-0.07529,-0.09683,-0.11814,-0.13925,-0.16051,-0.18211,-0.20443,-0.22787,-0.25264,-0.27901,-0.30736,-0.33820
0,0,3,-0.61407,-0.63623,-0.66052,-0.68674,-0.71486,-0.74474,-0.77641,-0.80942,-0.84346,-0.87862,-0.91447,-0.95061,-0.98660,-1.02216,-1.05702,-1.09058,-1.12233,-1.15212,-1.17914,-1.20308,-1.22349,-1.23995,-1.25215,-1.25956,-1.26183,-1.25876,-1.25010,-1.23593,-1.21593,-1.19005,-1.15852,-1.12145,-1.07902,-1.03175,-0.97985,-0.92378,-0.86394,-0.80122,-0.73615,-0.66925,-0.60132,-0.53299,-0.46514,-0.39840,-0.33336,-0.27085,-0.21143,-0.15545,-0.10382,-0.05669,-0.01462,0.02232,0.05386,0.07975,0.09977,0.11418,0.12290,0.12637,0.12454,0.11768,0.10637,0.09071,0.07139,0.04886,0.02343,-0.00434,-0.03399,-0.06493,-0.09675,-0.12893,-0.16106,-0.19284,-0.22362,-0.25330,-0.28139,-0.30773,-0.33226,-0.35480,-0.37506,-0.39336,-0.40941,-0.42344,-0.43570,-0.44622,-0.45505,-0.46253,-0.46898,-0.47468,-0.47968,-0.48448,-0.48938,-0.49443,-0.50023,-0.50683,-0.51450,-0.52348,-0.53403,-0.54624,-0.56019,-0.57613,-0.59409
0,0,3,1.22855,1.14616,1.06159,0.97528,0.88778,0.79953,0.71091,0.62240,0.53426,0.44734,0.36168,0.27783,0.19613,0.11685,0.04033,-0.03303,-0.10293,-0.16918,-0.23156,-0.28980,-0.34378,-0.39308,-0.43786,-0.47797,-0.51329,-0.54370,-0.56911,-0.58949,-0.60465,-0.61487,-0.61989,-0.62001,-0.61499,-0.60493,-0.59002,-0.57016,-0.54557,-0.51632,-0.48239,-0.44452,-0.40223,-0.35591,-0.30582,-0.25210,-0.19523,-0.13534,-0.07251,-0.00710,0.06050,0.13000,0.20113,0.27361,0.34707,0.42138,0.49631,0.57147,0.64654,0.72137,0.79569,0.86939,0.94207,1.01380,1.08434,1.15349,1.22112,1.28694,1.35093,1.41306,1.47303,1.53082,1.58598,1.63847,1.68834,1.73527,1.77905,1.81945,1.85618,1.88915,1.91826,1.94317,1.96368,1.97963,1.99082,1.99696,1.99796,1.99376,1.98441,1.96958,1.94924,1.92347,1.89217,1.85554,1.81339,1.76614,1.71389,1.65679,1.59518,1.52917,1.45916,1.38542,1.30839
0,0,3,-1.59143,-1.57209,-1.54799,-1.51926,-1.48614,-1.44869,-1.40751,-1.36289,-1.31535,-1.26538,-1.21361,-1.16037,-1.10655,-1.05257,-0.99928,-0.94736,-0.89749,-0.85010,-0.80605,-0.76579,-0.72991,-0.69896,-0.67314,-0.65301,-0.63881,-0.63082,-0.62919,-0.63389,-0.64496,-0.66204,-0.68529,-0.71411,-0.74824,-0.78749,-0.83117,-0.87875,-0.92968,-0.98322,-1.03856,-1.09544,-1.15278,-1.21012,-1.26651,-1.32162,-1.37459,-1.42479,-1.47154,-1.51461,-1.55345,-1.58769,-1.61701,-1.64128,-1.66038,-1.67413,-1.68266,-1.68600,-1.68446,-1.67808,-1.66741,-1.65283,-1.63464,-1.61339,-1.58972,-1.56405,-1.53711,-1.50936,-1.48138,-1.45390,-1.42738,-1.40222,-1.37900,-1.35826,-1.34023,-1.32525,-1.31351,-1.30528,-1.30090,-1.30000,-1.30276,-1.30912,-1.31878,-1.33152,-1.34724,-1.36547,-1.38586,-1.40793,-1.43108,-1.45509,-1.47932,-1.50313,-1.52613,-1.54790,-1.56759,-1.58499,-1.59949,-1.61079,-1.61843,-1.62199,-1.62129,-1.61596,-1.60623
0,0,3,0.48531,0.50749,0.52565,0.54002,0.55054,0.55746,0.56092,0.56148,0.55900,0.55388,0.54655,0.53744,0.52667,0.51488,0.50231,0.48923,0.47596,0.46285,0.45016,0.43810,0.42668,0.41615,0.40643,0.39759,0.38953,0.38228,0.37558,0.36928,0.36329,0.35726,0.35075,0.34369,0.33573,0.32640,0.31571,0.30324,0.28873,0.27206,0.25307,0.23150,0.20744,0.18079,0.15153,0.11975,0.08546,0.04888,0.01026,-0.03025,-0.07239,-0.11586,-0.16030,-0.20548,-0.25074,-0.29596,-0.34071,-0.38472,-0.42756,-0.46883,-0.50826,-0.54549,-0.58011,-0.61205,-0.64095,-0.66637,-0.68834,-0.70659,-0.72102,-0.73150,-0.73781,-0.74007,-0.73814,-0.73186,-0.72140,-0.70670,-0.68779,-0.66485,-0.63794,-0.60715,-0.57289,-0.53520,-0.49411,-0.45011,-0.40358,-0.35458,-0.30375,-0.25121,-0.19743,-0.14278,-0.08764,-0.03252,0.02212,0.07591,0.12857,0.17935,0.22807,0.27443,0.31801,0.35860,0.39588,0.42958,0.45941
0,0,3,0.58421,0.63964,0.69167,0.73981,0.78382,0.82340,0.85851,0.88889,0.91432,0.93479,0.94996,0.96003,0.96485,0.96449,0.95912,0.94856,0.93314,0.91294,0.88797,0.85882,0.82526,0.78782,0.74662,0.70186,0.65392,0.60304,0.54949,0.49356,0.43539,0.37553,0.31412,0.25149,0.18772,0.12319,0.05803,-0.00729,-0.07277,-0.13806,-0.20289,-0.26717,-0.33048,-0.39288,-0.45411,-0.51386,-0.57216,-0.62861,-0.68317,-0.73579,-0.78600,-0.83398,-0.87944,-0.92223,-0.96238,-0.99962,-1.03417,-1.06561,-1.09405,-1.11941,-1.14133,-1.16005,-1.17555,-1.18768,-1.19637,-1.20176,-1.20367,-1.20222,-1.19748,-1.18935,-1.17774,-1.16283,-1.14457,-1.12292,-1.09791,-1.06972,-1.03824,-1.00352,-0.96568,-0.92464,-0.88071,-0.83371,-0.78390,-0.73132,-0.67602,-0.61820,-0.55790,-0.49559,-0.43119,-0.36503,-0.29740,-0.22834,-0.15834,-0.08755,-0.01650,0.05476,0.12572,0.19605,0.26543,0.33345,0.39968,0.46394,0.52554
0,1,0,0.04164,0.09780,0.15621,0.21667,0.27832,0.34087,0.40361,0.46587,0.52711,0.58676,0.64419,0.69886,0.75026,0.79791,0.84132,0.88019,0.91416,0.94295,0.96650,0.98448,0.99694,1.00378,1.00518,1.00105,0.99172,0.97731,0.95825,0.93439,0.90634,0.87432,0.83897,0.80028,0.75884,0.71478,0.66866,0.62071,0.57127,0.52080,0.46971,0.41809,0.36640,0.31484,0.26374,0.21346,0.16414,0.11587,0.06896,0.02366,-0.01979,-0.06138,-0.10097,-0.13822,-0.17317,-0.20560,-0.23575,-0.26302,-0.28785,-0.30985,-0.32920,-0.34601,-0.36040,-0.37228,-0.38189,-0.38940,-0.39495,-0.39879,-0.40096,-0.40181,-0.40176,-0.40085,-0.39932,-0.39750,-0.39550,-0.39357,-0.39184,-0.39036,-0.38924,-0.38849,-0.38824,-0.38820,-0.38828,-0.38855,-0.38854,-0.38813,-0.38685,-0.38469,-0.38093,-0.37536,-0.36765,-0.35745,-0.34435,-0.32808,-0.30842,-0.28502,-0.25775,-0.22645,-0.19126,-0.15212,-0.10892,-0.06206,-0.01174
0,1,0,0.40729,0.47175,0.53208,0.58820,0.63991,0.68709,0.72953,0.76688,0.79944,0.82718,0.85021,0.86848,0.88225,0.89142,0.89642,0.89752,0.89476,0.88844,0.87865,0.86610,0.85084,0.83317,0.81328,0.79162,0.76816,0.74337,0.71747,0.69055,0.66261,0.63402,0.60474,0.57498,0.54455,0.51361,0.48214,0.44996,0.41708,0.38345,0.34885,0.31297,0.27583,0.23735,0.19730,0.15576,0.11225,0.06690,0.01962,-0.02975,-0.08097,-0.13430,-0.18958,-0.24656,-0.30501,-0.36487,-0.42582,-0.48756,-0.54972,-0.61193,-0.67377,-0.73495,-0.79495,-0.85325,-0.90919,-0.96282,-1.01330,-1.06014,-1.10300,-1.14144,-1.17504,-1.20336,-1.22630,-1.24335,-1.25436,-1.25912,-1.25742,-1.24938,-1.23493,-1.21399,-1.18660,-1.15302,-1.11335,-1.06796,-1.01711,-0.96104,-0.90008,-0.83474,-0.76551,-0.69270,-0.61685,-0.53829,-0.45786,-0.37600,-0.29327,-0.20998,-0.12707,-0.04480,0.03632,0.11562,0.19272,0.26738,0.33901
0,1,0,0.58700,0.65388,0.71728,0.77736,0.83373,0.88656,0.93610,0.98226,1.02494,1.06456,1.10099,1.13456,1.16521,1.19314,1.21848,1.24122,1.26163,1.27954,1.29504,1.30840,1.31924,1.32792,1.33421,1.33826,1.34001,1.33938,1.33624,1.33085,1.32299,1.31266,1.30006,1.28492,1.26737,1.24733,1.22480,1.19988,1.17235,1.14243,1.11013,1.07535,1.03807,0.99825,0.95576,0.91085,0.86340,0.81334,0.76062,0.70548,0.64766,0.58729,0.52448,0.45929,0.39177,0.32190,0.25012,0.17655,0.10146,0.02509,-0.05207,-0.12971,-0.20757,-0.28479,-0.36106,-0.43579,-0.50835,-0.57831,-0.64474,-0.70720,-0.76503,-0.81769,-0.86451,-0.90502,-0.93876,-0.96534,-0.98453,-0.99571,-0.99883,-0.99394,-0.98080,-0.95959,-0.93054,-0.89389,-0.84999,-0.79900,-0.74178,-0.67881,-0.61054,-0.53777,-0.46119,-0.38131,-0.29912,-0.21508,-0.13015,-0.04481,0.04030,0.12464,0.20751,0.28860,0.36739,0.44359,0.51687
