A,B,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
0,1,-0.44325,-0.52811,-0.61367,-0.69967,-0.78619,-0.87243,-0.95809,-1.04273,-1.12578,-1.20674,-1.28508,-1.35998,-1.43065,-1.49685,-1.55764,-1.61248,-1.66057,-1.70139,-1.73425,-1.75898,-1.77516,-1.78217,-1.77972,-1.76797,-1.74652,-1.71559,-1.67518,-1.62581,-1.56751,-1.50078,-1.42638,-1.34433,-1.25576,-1.16115,-1.06131,-0.95704,-0.84905,-0.73803,-0.62492,-0.51043,-0.39542,-0.28033,-0.16594,-0.05310,0.05807,0.16673,0.27248,0.37495,0.47386,0.56869,0.65939,0.74551,0.82697,0.90368,0.97517,1.04168,1.10312,1.15917,1.20984,1.25509,1.29476,1.32908,1.35761,1.38084,1.39851,1.41056,1.41725,1.41852,1.41434,1.40540,1.39146,1.37266,1.34933,1.32154,1.28942,1.25350,1.21387,1.17076,1.12453,1.07549,1.02406,0.96998,0.91379,0.85561,0.79564,0.73402,0.67080,0.60603,0.53989,0.47236,0.40365,0.33350,0.26225,0.18955,0.11550,0.03990,-0.03708,-0.11555,-0.19556,-0.27676,-0.35943
0,1,1.20716,1.17288,1.13871,1.10539,1.07394,1.04460,1.01823,0.99501,0.97559,0.96028,0.94939,0.94307,0.94143,0.94422,0.95180,0.96372,0.97996,1.00007,1.02380,1.05050,1.07998,1.11151,1.14471,1.17914,1.21380,1.24861,1.28276,1.31565,1.34652,1.37499,1.40050,1.42270,1.44097,1.45468,1.46337,1.46713,1.46537,1.45791,1.44466,1.42552,1.40045,1.36946,1.33276,1.29060,1.24314,1.19078,1.13436,1.07410,1.01066,0.94491,0.87740,0.80903,0.74060,0.67303,0.60735,0.54439,0.48481,0.42953,0.37927,0.33492,0.29707,0.26637,0.24337,0.22823,0.22111,0.22229,0.23181,0.24943,0.27490,0.30820,0.34840,0.39501,0.44726,0.50456,0.56617,0.63104,0.69827,0.76681,0.83571,0.90407,0.97092,1.03525,1.09646,1.15358,1.20599,1.25306,1.29453,1.32941,1.35794,1.37984,1.39504,1.40349,1.40549,1.40129,1.39131,1.37603,1.35614,1.33176,1.30394,1.27357,1.24099
0,1,-0.82406,-0.76736,-0.71373,-0.66327,-0.61600,-0.57201,-0.53128,-0.49374,-0.45917,-0.42722,-0.39763,-0.36976,-0.34335,-0.31782,-0.29281,-0.26754,-0.24157,-0.21423,-0.18494,-0.15343,-0.11881,-0.08080,-0.03931,0.00617,0.05578,0.10989,0.16817,0.23075,0.29725,0.36737,0.44084,0.51720,0.59564,0.67533,0.75562,0.83573,0.91460,0.99141,1.06486,1.13412,1.19829,1.25623,1.30698,1.34956,1.38312,1.40702,1.42060,1.42324,1.41457,1.39414,1.36196,1.31819,1.26250,1.19552,1.11730,1.02841,0.92987,0.82213,0.70603,0.58273,0.45321,0.31885,0.18059,0.03982,-0.10240,-0.24478,-0.38607,-0.52484,-0.66030,-0.79111,-0.91625,-1.03471,-1.14549,-1.24785,-1.34127,-1.42530,-1.49918,-1.56278,-1.61584,-1.65843,-1.69029,-1.71208,-1.72353,-1.72522,-1.71749,-1.70098,-1.67611,-1.64381,-1.60454,-1.55935,-1.50879,-1.45365,-1.39494,-1.33315,-1.26940,-1.20434,-1.13881,-1.07337,-1.00867,-0.94504,-0.88340
0,1,-0.39970,-0.42996,-0.45770,-0.48278,-0.50526,-0.52518,-0.54282,-0.55848,-0.57241,-0.58481,-0.59607,-0.60663,-0.61677,-0.62699,-0.63758,-0.64876,-0.66073,-0.67402,-0.68872,-0.70483,-0.72283,-0.74231,-0.76357,-0.78668,-0.81121,-0.83711,-0.86428,-0.89262,-0.92175,-0.95161,-0.98186,-1.01226,-1.04242,-1.07246,-1.10194,-1.13051,-1.15777,-1.18386,-1.20811,-1.23066,-1.25096,-1.26902,-1.28458,-1.29737,-1.30708,-1.31366,-1.31689,-1.31645,-1.31238,-1.30437,-1.29238,-1.27635,-1.25605,-1.23157,-1.20309,-1.17022,-1.13323,-1.09221,-1.04737,-0.99863,-0.94666,-0.89155,-0.83358,-0.77316,-0.71077,-0.64679,-0.58183,-0.51654,-0.45119,-0.38646,-0.32311,-0.26162,-0.20254,-0.14663,-0.09426,-0.04615,-0.00252,0.03590,0.06903,0.09650,0.11781,0.13312,0.14227,0.14530,0.14231,0.13372,0.11944,0.10001,0.07591,0.04768,0.01588,-0.01895,-0.05619,-0.09516,-0.13530,-0.17583,-0.21624,-0.25615,-0.29470,-0.33179,-0.36681
0,1,1.59458,1.58708,1.57754,1.56591,1.55220,1.53651,1.51850,1.49858,1.47664,1.45296,1.42757,1.40022,1.37160,1.34164,1.31050,1.27877,1.24645,1.21377,1.18131,1.14932,1.11832,1.08848,1.06020,1.03384,1.00985,0.98830,0.96983,0.95459,0.94266,0.93468,0.93056,0.93033,0.93408,0.94194,0.95358,0.96908,0.98822,1.01091,1.03649,1.06505,1.09613,1.12925,1.16388,1.19979,1.23618,1.27289,1.30941,1.34508,1.37955,1.41254,1.44369,1.47237,1.49874,1.52235,1.54294,1.56024,1.57453,1.58556,1.59344,1.59825,1.60036,1.60002,1.59736,1.59256,1.58609,1.57821,1.56926,1.55969,1.54974,1.53975,1.52997,1.52092,1.51279,1.50566,1.49980,1.49550,1.49247,1.49118,1.49133,1.49283,1.49579,1.49998,1.50559,1.51229,1.51973,1.52781,1.53636,1.54535,1.55428,1.56306,1.57152,1.57957,1.58670,1.59285,1.59826,1.60228,1.60498,1.60624,1.60590,1.60397,1.60019
0,1,-0.93080,-0.88328,-0.83432,-0.78467,-0.73461,-0.68430,-0.63407,-0.58433,-0.53549,-0.48735,-0.44072,-0.39565,-0.35202,-0.31021,-0.27030,-0.23242,-0.19651,-0.16260,-0.13066,-0.10070,-0.07269,-0.04642,-0.02189,0.00087,0.02216,0.04185,0.06053,0.07792,0.09451,0.11028,0.12510,0.13932,0.15291,0.16617,0.17892,0.19121,0.20311,0.21452,0.22538,0.23549,0.24482,0.25336,0.26060,0.26657,0.27072,0.27329,0.27393,0.27226,0.26811,0.26129,0.25150,0.23867,0.22249,0.20317,0.18020,0.15396,0.12419,0.09094,0.05432,0.01428,-0.02872,-0.07461,-0.12302,-0.17395,-0.22715,-0.28212,-0.33860,-0.39639,-0.45488,-0.51411,-0.57335,-0.63237,-0.69082,-0.74832,-0.80442,-0.85893,-0.91127,-0.96110,-1.00827,-1.05236,-1.09316,-1.13022,-1.16311,-1.19180,-1.21600,-1.23577,-1.25072,-1.26059,-1.26561,-1.26585,-1.26101,-1.25118,-1.23676,-1.21765,-1.19412,-1.16653,-1.13502,-1.09990,-1.06156,-1.02028,-0.97668
0,2,0.85966,0.86244,0.85748,0.84503,0.82521,0.79817,0.76458,0.72435,0.67834,0.62640,0.56931,0.50765,0.44164,0.37198,0.29911,0.22317,0.14519,0.06525,-0.01586,-0.09757,-0.17960,-0.26143,-0.34224,-0.42181,-0.49966,-0.57518,-0.64809,-0.71780,-0.78414,-0.84678,-0.90546,-0.95980,-1.00969,-1.05487,-1.09575,-1.13194,-1.16362,-1.19103,-1.21424,-1.23347,-1.24952,-1.26219,-1.27222,-1.27997,-1.28608,-1.29060,-1.29421,-1.29740,-1.30046,-1.30403,-1.30799,-1.31293,-1.31862,-1.32536,-1.33317,-1.34182,-1.35109,-1.36067,-1.37022,-1.37946,-1.38775,-1.39461,-1.39924,-1.40112,-1.39972,-1.39431,-1.38450,-1.36951,-1.34915,-1.32274,-1.29013,-1.25104,-1.20534,-1.15297,-1.09419,-1.02903,-0.95765,-0.88060,-0.79844,-0.71160,-0.62086,-0.52699,-0.43049,-0.33246,-0.23354,-0.13462,-0.03665,0.05955,0.15313,0.24330,0.32962,0.41105,0.48732,0.55755,0.62121,0.67817,0.72783,0.76974,0.80409,0.83047,0.84900
0,2,-1.49094,-1.46753,-1.44251,-1.41557,-1.38675,-1.35621,-1.32389,-1.28993,-1.25468,-1.21789,-1.18003,-1.14136,-1.10210,-1.06262,-1.02291,-0.98393,-0.94550,-0.90833,-0.87270,-0.83896,-0.80757,-0.77894,-0.75340,-0.73104,-0.71245,-0.69737,-0.68592,-0.67833,-0.67460,-0.67466,-0.67815,-0.68507,-0.69525,-0.70805,-0.72347,-0.74095,-0.76040,-0.78110,-0.80271,-0.82495,-0.84739,-0.86990,-0.89181,-0.91325,-0.93400,-0.95375,-0.97239,-0.98985,-1.00645,-1.02189,-1.03624,-1.04986,-1.06279,-1.07522,-1.08728,-1.09937,-1.11161,-1.12405,-1.13684,-1.15037,-1.16478,-1.18018,-1.19640,-1.21371,-1.23210,-1.25150,-1.27177,-1.29299,-1.31497,-1.33753,-1.36057,-1.38398,-1.40731,-1.43043,-1.45307,-1.47531,-1.49672,-1.51697,-1.53613,-1.55370,-1.56999,-1.58465,-1.59741,-1.60826,-1.61751,-1.62471,-1.63000,-1.63329,-1.63474,-1.63417,-1.63190,-1.62771,-1.62194,-1.61427,-1.60499,-1.59382,-1.58084,-1.56640,-1.55002,-1.53204,-1.51238
0,2,-1.24677,-1.29505,-1.34587,-1.39900,-1.45450,-1.51205,-1.57153,-1.63227,-1.69415,-1.75656,-1.81871,-1.88038,-1.94039,-1.99837,-2.05329,-2.10470,-2.15171,-2.19363,-2.23007,-2.26030,-2.28364,-2.29994,-2.30875,-2.31013,-2.30371,-2.28978,-2.26842,-2.23969,-2.20414,-2.16201,-2.11385,-2.06007,-2.00154,-1.93883,-1.87269,-1.80360,-1.73244,-1.65971,-1.58642,-1.51271,-1.43936,-1.36683,-1.29534,-1.22564,-1.15781,-1.09206,-1.02871,-0.96776,-0.90941,-0.85358,-0.80037,-0.74976,-0.70139,-0.65576,-0.61243,-0.57140,-0.53268,-0.49636,-0.46247,-0.43071,-0.40166,-0.37494,-0.35091,-0.32977,-0.31150,-0.29633,-0.28454,-0.27604,-0.27104,-0.26947,-0.27168,-0.27750,-0.28680,-0.29975,-0.31605,-0.33556,-0.35802,-0.38345,-0.41122,-0.44101,-0.47259,-0.50559,-0.53994,-0.57510,-0.61060,-0.64643,-0.68222,-0.71799,-0.75349,-0.78868,-0.82391,-0.85883,-0.89367,-0.92885,-0.96421,-1.00028,-1.03730,-1.07579,-1.11562,-1.15737,-1.20103
0,2,0.66203,0.68868,0.71476,0.74058,0.76628,0.79184,0.81736,0.84284,0.86853,0.89445,0.92063,0.94721,0.97418,1.00152,1.02907,1.05688,1.08497,1.11331,1.14164,1.16969,1.19747,1.22464,1.25068,1.27579,1.29940,1.32119,1.34070,1.35793,1.37202,1.38306,1.39052,1.39425,1.39385,1.38898,1.37928,1.36486,1.34535,1.32088,1.29124,1.25643,1.21668,1.17179,1.12209,1.06790,1.00930,0.94658,0.88029,0.81082,0.73862,0.66408,0.58810,0.51090,0.43333,0.35586,0.27920,0.20396,0.13089,0.06053,-0.00640,-0.06941,-0.12796,-0.18175,-0.22992,-0.27236,-0.30851,-0.33861,-0.36220,-0.37928,-0.38993,-0.39409,-0.39207,-0.38418,-0.37056,-0.35174,-0.32823,-0.30042,-0.26885,-0.23393,-0.19617,-0.15611,-0.11431,-0.07133,-0.02766,0.01651,0.06066,0.10465,0.14802,0.19059,0.23201,0.27227,0.31131,0.34912,0.38555,0.42079,0.45468,0.48732,0.51876,0.54914,0.57845,0.60711,0.63489
0,2,0.40162,0.42835,0.44925,0.46422,0.47327,0.47640,0.47363,0.46497,0.45094,0.43178,0.40745,0.37873,0.34597,0.30957,0.26987,0.22757,0.18321,0.13730,0.09045,0.04279,-0.00477,-0.05194,-0.09821,-0.14357,-0.18719,-0.22917,-0.26937,-0.30766,-0.34354,-0.37757,-0.40948,-0.43936,-0.46743,-0.49400,-0.51907,-0.54297,-0.56612,-0.58855,-0.61055,-0.63251,-0.65469,-0.67702,-0.69991,-0.72339,-0.74749,-0.77245,-0.79826,-0.82464,-0.85180,-0.87951,-0.90762,-0.93571,-0.96378,-0.99152,-1.01861,-1.04480,-1.07003,-1.09375,-1.11570,-1.13566,-1.15363,-1.16892,-1.18161,-1.19121,-1.19786,-1.20132,-1.20143,-1.19802,-1.19112,-1.18035,-1.16597,-1.14776,-1.12579,-1.09988,-1.07013,-1.03667,-0.99942,-0.95858,-0.91392,-0.86601,-0.81475,-0.76046,-0.70340,-0.64363,-0.58143,-0.51736,-0.45163,-0.38504,-0.31747,-0.24970,-0.18203,-0.11516,-0.04958,0.01437,0.07592,0.13466,0.18990,0.24154,0.28889,0.33161,0.36931
0,2,-0.56815,-0.60042,-0.63405,-0.66940,-0.70668,-0.74621,-0.78803,-0.83230,-0.87893,-0.92782,-0.97851,-1.03128,-1.08559,-1.14111,-1.19720,-1.25325,-1.30880,-1.36325,-1.41606,-1.46615,-1.51326,-1.55644,-1.59527,-1.62892,-1.65707,-1.67915,-1.69480,-1.70331,-1.70501,-1.69920,-1.68592,-1.66521,-1.63719,-1.60211,-1.56013,-1.51141,-1.45650,-1.39595,-1.33010,-1.25980,-1.18524,-1.10742,-1.02698,-0.94429,-0.86011,-0.77563,-0.69088,-0.60657,-0.52357,-0.44237,-0.36340,-0.28718,-0.21401,-0.14452,-0.07889,-0.01728,0.03976,0.09249,0.14043,0.18382,0.22258,0.25638,0.28541,0.30997,0.32988,0.34514,0.35619,0.36300,0.36556,0.36421,0.35891,0.34991,0.33763,0.32175,0.30284,0.28080,0.25627,0.22911,0.19952,0.16815,0.13501,0.10059,0.06480,0.02831,-0.00877,-0.04603,-0.08318,-0.12022,-0.15676,-0.19255,-0.22765,-0.26155,-0.29462,-0.32667,-0.35806,-0.38868,-0.41839,-0.44798,-0.47749,-0.50722,-0.53730
0,2,0.82438,0.80408,0.78384,0.76389,0.74441,0.72587,0.70846,0.69235,0.67792,0.66523,0.65458,0.64620,0.64012,0.63654,0.63527,0.63640,0.63995,0.64598,0.65413,0.66458,0.67704,0.69092,0.70642,0.72316,0.74078,0.75914,0.77777,0.79645,0.81495,0.83291,0.85025,0.86645,0.88189,0.89595,0.90865,0.91961,0.92915,0.93682,0.94293,0.94757,0.95049,0.95198,0.95210,0.95089,0.94837,0.94500,0.94069,0.93563,0.93021,0.92433,0.91808,0.91190,0.90578,0.90006,0.89467,0.88999,0.88577,0.88247,0.88000,0.87840,0.87785,0.87841,0.87992,0.88237,0.88587,0.89035,0.89571,0.90199,0.90917,0.91674,0.92491,0.93357,0.94228,0.95121,0.96027,0.96903,0.97760,0.98564,0.99299,0.99972,1.00573,1.01063,1.01446,1.01709,1.01833,1.01821,1.01666,1.01390,1.00951,1.00352,0.99604,0.98689,0.97623,0.96401,0.95038,0.93533,0.91918,0.90167,0.88334,0.86424,0.84445
