code,parent_code,name,level
A_Roots,A_AGRI,Growing of root and tubers nes,2
A_Wates,A_AGRI,Growing of watermelon,2
A_Canad,A_AGRI,Growing of canary seed,2
A_Onioy,A_AGRI,"production of onion, dry",2
A_oVege_fresh,A_AGRI,"Growing of vegetable, fresh n.e.s.",2
A_Sugae,A_AGRI,Growing of sugar cane,2
A_Tobac,A_AGRI,Growing of tobacco leave,2
A_Agavs,A_AGRI,Growing of agave fibre crops nes,2
A_Bastr,A_AGRI,Growing of jute-like fibre crops,2
A_Flaxw,A_AGRI,production of flax fibre and tow,2
A_oFibrs,A_AGRI,Growing of fibre crop nes,2
A_Seedcot,A_AGRI,Growing of seedcotton,2
A_Jute,A_AGRI,Growing of jute,2
A_Manila,A_AGRI,Growing of abaca manila hemp,2
A_Ramie,A_AGRI,Growing of ramie,2
A_Sisal,A_AGRI,Growing of sisal,2
A_Sugas,A_AGRI,Growing of sugar crop nes,2
A_Pumps,A_AGRI,"Growing of pumpkin, squash and gourd",2
A_Hempd,A_AGRI,Growing of hempseed,2
A_Jojod,A_AGRI,Growing of jojoba seed,2
A_Germe,A_AGRI,Growing of germ of maize,2
A_Graps,A_AGRI,Growing of grape,2
A_Avocs,A_AGRI,Growing of avocado,2
A_Arecs,A_AGRI,Growing of areca nut,2
A_Banas,A_AGRI,Growing of banana,2
A_Papas,A_AGRI,Growing of papaya,2
A_Mangs,A_AGRI,Growing of mango,2
A_Figss,A_AGRI,Growing of fig,2
A_Pines,A_AGRI,Growing of pineapple,2
A_frtrop_nes,A_AGRI,"Growing of fruit, tropical (fresh) nes",2
A_Dates,A_AGRI,Growing of date,2
A_Perss,A_AGRI,Growing of persimmon,2
A_Plans,A_AGRI,Growing of plantain,2
A_Cashe,A_AGRI,Growing of cashewapple,2
A_oFru_cit,A_AGRI,Growing of citrus fruit nes,2
A_Lemos,A_AGRI,Growing of lemon and lime,2
A_Grapf,A_AGRI,Growing of grapefruit and pomelo,2
A_Orans,A_AGRI,Growing of orange,2
A_Tmand,A_AGRI,"Growing of tangerine, mandarin, clementine, satsuma",2
A_Appls,A_AGRI,Growing of apple,2
A_Apris,A_AGRI,Growing of apricot,2
A_Chers,A_AGRI,Growing of cherry,2
A_Cherr,A_AGRI,Growing of sour cherry,2
A_oFru_ston,A_AGRI,Growing of stone fruit nes,2
A_Quins,A_AGRI,Growing of quinc,2
A_oFru_pom,A_AGRI,Growing of pome fruit nes,2
A_Peacs,A_AGRI,Growing of peach and nectarin,2
A_Pears,A_AGRI,Growing of pear,2
A_Plums,A_AGRI,Growing of plum,2
A_oFru_fresh,A_AGRI,Growing of fruit nes,2
A_Almol,A_AGRI,Growing of almond,2
A_Berrs,A_AGRI,Growing of berry nes,2
A_Blues,A_AGRI,Growing of blueberry,2
A_Brazl,A_AGRI,Growing of brazil nut,2
A_Beany,A_AGRI,"production of bean, dry",2
A_Cashl,A_AGRI,Growing of cashew nut,2
A_Hazel,A_AGRI,Growing of hazelnut (filberts),2
A_Chest,A_AGRI,Growing of chestnut,2
A_Crans,A_AGRI,Growing of cranberry,2
A_Stras,A_AGRI,Growing of strawberry,2
A_Walnd,A_AGRI,"Growing of walnut, shelled",2
A_Walnl,A_AGRI,Growing of walnut,2
A_Rasps,A_AGRI,Growing of raspberry,2
A_Gooss,A_AGRI,Growing of gooseberry,2
A_Kiwi,A_AGRI,Growing of kiwi fruit,2
A_Pists,A_AGRI,Growing of pistachio,2
A_Nutss,A_AGRI,Growing of nut nes,2
A_Currs,A_AGRI,Growing of currant,2
A_Broay,A_AGRI,"production of broad bean, dry",2
A_Cocon,A_AGRI,Growing of coconut,2
A_Olivs,A_AGRI,Growing of olive,2
A_Taro,A_AGRI,Growing of taro (cocoyam),2
A_palm,A_AGRI,Growing of oil palm fruit,2
A_Teaa,A_AGRI,Growing of tea,2
A_Cocoa,A_AGRI,Growing of cocoa bean,2
A_Coffn,A_AGRI,Growing of coffee green,2
A_Mate,A_AGRI,Growing of mate,2
A_Anisr,A_AGRI,"Growing of anise, badian, fennel",2
A_Chily,A_AGRI,Growing of pimento,2
A_Chiln,A_AGRI,Growing of chilly and peppers (green),2
A_Cinn,A_AGRI,Growing of cinnamon (canella),2
A_Clovs,A_AGRI,Growing of clove,2
A_Vania,A_AGRI,Growing of vanilla,2
A_Spics,A_AGRI,Growing of spice nes,2
A_Pepp,A_AGRI,Growing of pepper,2
A_Hops,A_AGRI,Growing of hop,2
A_Gingr,A_AGRI,Growing of ginger,2
A_Peppt,A_AGRI,"Growing of peppermint, spearmint",2
A_Kari,A_AGRI,Growing of karite nut (sheanuts),2
A_Caros,A_AGRI,Growing of carob,2
A_Nutms,A_AGRI,"Growing of nutmeg, mace, cardamom",2
A_Talld,A_AGRI,Growing of tallowtree seed,2
A_Pyred,A_AGRI,"Growing of pyrethrum, dried flower",2
A_Rubber,A_AGRI,Growing of natural rubber,2
A_Tung_nuts,A_AGRI,Growing of tung nut,2
A_Kapot,A_AGRI,Growing of kapok fruit,2
A_Kola,A_AGRI,Growing of kolanut,2
A_lBufmeat,A_AGRI,Raising of buffaloes for meat,2
A_lCatmeat,A_AGRI,Raising of cattle for meat,2
A_Bufmilk,A_AGRI,Raising of buffaloes for milk,2
A_Cowmilk,A_AGRI,Raising of cattle for milk,2
A_lCammeat,A_AGRI,Raising of camels,2
A_lShemeat,A_AGRI,Raising of sheep for meat,2
A_Shemilk,A_AGRI,Raising of sheep for milk,2
A_lGoameat,A_AGRI,Raising of goat,2
A_Goamilk,A_AGRI,Raising of goat for milk,2
A_WOOL,A_AGRI,Raising of sheep for wool,2
A_PIGS,A_AGRI,Raising of pigs,2
A_lSwmeat,A_AGRI,Raising of swine,2
A_Poleggs,A_AGRI,Raising of poultry for eggs,2
A_lPolmeat,A_AGRI,Raising of poultry for meat,2
A_Othmeat,A_AGRI,Raising of other animals for meat,2
A_Silk_ree,A_AGRI,"production of cocoon, reelable",2
A_Honel,A_AGRI,Bee-keeping for honey,2
A_Snaia,A_AGRI,production of snail o/t sea snail,2
A_Silk_coco,A_AGRI,Raising of silk-worms for cocoon,2
A_Silkw,A_AGRI,"production of silk, raw",2
A_FORE_all,ai,Forestry and logging,1
A_FORE_comb,A_FORE_all,supply of wood for combustion,2
A_CHAR,A_FORE_all,production of charcoal,2
A_FORP,A_FORE_all,Gathering of non-wood forest products,2
A_FISH,ai,production of fish and other fishing products; services incidental of fishing,1
A_F_capture,A_FISH,Fishing,2
A_F_aqua,A_FISH,Aquaculture,2
A_COAL,ai,Mining of coal and lignite,1
A_ANTH,A_COAL,production of anthracite,2
A_COKC,A_COAL,production of coking coal,2
A_OTBC,A_COAL,production of other bituminous coal,2
A_PATF,A_COAL,production of patent fuel and similar solid fuels manufactured from hard coal,2
A_LIBC,A_COAL,production of lignite/brown coal,2
A_SUBC,A_COAL,production of sub-bituminous coal,2
A_COIL,ai,"production of crude petroleum and services related to crude oil extraction, excluding surveying",1
A_COTA,ai,production of coal tar,1
A_GASE,ai,"production of natural gas and services related to natural gas extraction, excluding surveying",1
A_IRON,ai,production of iron ores,1
A_ORAN,ai,production of uranium and thorium ores,1
A_ALUO,ai,production of aluminium ores and concentrate,1
A_COPO,ai,production of copper ores and concentrate,1
A_LZTO,ai,"production of lead, zinc and tin ores and concentrates",1
A_NIKO,ai,production of nickel ore and concentrate,1
A_ONFO,ai,production of other non-ferrous metal ore and concentrate,1
A_PREO,ai,production of precious metal ores and concentrates,1
A_STON,ai,production of stone,1
A_SDCL,ai,production of sand and clay,1
A_CHMF,ai,Mining of chemical and fertilizer minerals,1
A_Pfert,A_CHMF,production of phosphatic fertilizers,2
A_Kfert,A_CHMF,production of potassic fertilizers,2
A_PEAT,ai,Extraction of peat,1
A_SALT,ai,Extraction of salt,1
A_AGPR,ai,"Processing and preserving of fruit, vegetables, meat, fish, oils and fats",1
A_pBovmeat,A_AGPR,Slaughtering of bovine animals,2
A_pPigmeat,A_AGPR,Slaughtering of pigs,2
A_pPolmeat,A_AGPR,Slaughtering of poultry,2
A_pOthmeat,A_AGPR,Slaughtering of other animals,2
A_pDermeat,A_AGPR,production of meat derivate,2
A_pMuGomeat,A_AGPR,production of mutton and goat meat,2
A_Beef_proc,A_AGPR,production of beef meat,2
A_Pork_proc,A_AGPR,production of pork meat,2
A_Oth_proc,A_AGPR,production of poultry and other meat,2
A_FSHP,A_AGPR,"Processing and preserving of fish, crustaceans and molluscs",2
A_Frozfrui,A_AGPR,production of frozen fruit,2
A_Frozvege,A_AGPR,production of frozen vegetable,2
A_Jufruveg,A_AGPR,Manufacture of fruit or vegetable juice,2
A_FVEG,A_AGPR,"Processing and preserving of other vegetables, fruit, nuts",2
A_Cassd,A_AGPR,"production of cassava, dried",2
A_Plum,A_AGPR,"production of plum, dried",2
A_Apriy,A_AGPR,"production of apricot, dried",2
A_Figsd,A_AGPR,"production of fig, dried",2
A_Grou_shld,A_AGPR,"production of groundnuts, without shell",2
A_Kapod,A_AGPR,"production of kapokseed, shelled",2
A_Haze_shld,A_AGPR,"Growing of hazelnut, shelled",2
A_Cashd,A_AGPR,"Growing of cashew nut, shelled",2
A_Almod,A_AGPR,"Growing of almond, shelled",2
A_Brazd,A_AGPR,"Growing of brazil nut, shelled",2
A_Oiloliv,A_AGPR,production of olive oil,2
A_Othvoils,A_AGPR,production of other vegetable oil,2
A_Oilpalm,A_AGPR,production of palm oil,2
A_Oilrape,A_AGPR,production of rapeseed oil,2
A_Oilsoy,A_AGPR,production of soybean oil,2
A_Vegfats,A_AGPR,production of vegetable fat,2
A_DAIR,ai,Manufacture of dairy products,1
A_Prmilk,A_DAIR,Processing of milk,2
A_Othdiar,A_DAIR,Manufacture of other dairy products,2
A_BAKE,ai,Manufacture of grain mill products and other food products,1
A_Prorice,A_BAKE,production of rice,2
A_RICE,A_BAKE,production of processed rice,2
A_OCER,A_BAKE,production of cereal grains nec,2
A_Othflour,A_BAKE,production of other flour,2
A_Whflour,A_BAKE,production of wheat flour,2
A_Bakep,A_BAKE,Manufacture of bakery products,2
A_Sugar,A_BAKE,Manufacture of sugar,2
A_Cocader,A_BAKE,production of cocao derivate,2
A_Chocs,A_BAKE,production of chocolate,2
A_Candy,A_BAKE,production of sugar confectionery,2
A_Cocod,A_BAKE,"production of coconut, desiccated",2
A_Pasta,A_BAKE,"Manufacture of macaroni, noodles, couscous and similar farinaceous products",2
A_Othfood,ai,Manufacture of prepared meals and other food products,1
A_Roscoff,A_BAKE,production of roasted coffee,2
A_Prfeed,A_BAKE,production of protein feed,2
A_BEVR,ai,Manufacture of beverages,1
A_Othalbev,A_BEVR,production of other alcoholic beverage,2
A_Wine,A_BEVR,production of wine,2
A_Beer,A_BEVR,production of beer,2
A_Softdrink,A_BEVR,production of bottled water and soft drinks,2
A_TOBC,ai,Manufacture of tobacco products,1
A_TEXT,ai,Manufacture of textiles,1
A_FIBR,ai,"Spinning, weaving and finishing of textiles",1
A_GARM,ai,Production of Knitted or crocheted fabrics; wearing apparel,1
A_LETH,ai,production of leather and leather products,1
A_WOOD,ai,"Manufacture of other products of wood; manufacture of articles of cork, straw and plaiting materials",1
A_PAPE,ai,production of paper and paper product,1
A_SHEET_PA,A_PAPE,manufacture of paper sheet,2
A_KRAFT_RES,A_PAPE,manufacture of other kraft paper,2
A_SHEET_PAAL,A_PAPE,"manufacture of paper sheet, with aluminium foil",2
A_SHEET_PAPL,A_PAPE,manufacture of mixed paper and plastic sheet,2
A_PASHEET_RES,A_PAPE,manufacture of paper and paperboard other,2
A_PULP,A_PAPE,production of pulp,2
A_MDIA,ai,production of printed matter and recorded media,1
A_COKE,ai,manufacture of coke oven product,1
A_COKE_bypr_recov,A_COKE,"manufacture of coke oven product, with by-product recovery",2
A_COKE_no_recov,A_COKE,"manufacture of coke oven product, without by-product recovery",2
A_COOG,A_COKE,production of coke oven gas,2
A_GCOK,A_COKE,production of gas coke,2
A_REFN,ai,Manufacture of refined petroleum products,1
A_BIOD,A_REFN,production of biodiesel,2
A_BIOG,A_REFN,production of biogasoline,2
A_BKBP,A_REFN,production of bkb/peat briquettes,2
A_LPGA,A_REFN,production of liquefied petroleum gas (lpg),2
A_LUBR,A_REFN,production of lubricant,2
A_GASL,A_REFN,production of natural gas liquid,2
A_OBIO,A_REFN,production of other liquid biofuel,2
A_GJET,A_REFN,production of gasoline-type jet fuel,2
A_KJET,A_REFN,production of kerosene-type jet fuel,2
A_MGSL,A_REFN,production of motor gasoline,2
A_AGSL,A_REFN,production of aviation gasoline,2
A_NAPT,A_REFN,production of naphta,2
A_WHSP,A_REFN,production of white spirit and special boiling point industrial spirits,2
A_DOIL,A_REFN,production of gas oil,2
A_FOIL,A_REFN,production of heavy fuel oil,2
A_RGAS,A_REFN,production of refinery gas,2
A_ETHA,A_REFN,production of ethane,2
A_BITU,A_REFN,production of bitumen,2
A_PETC,A_REFN,production of petroleum coke,2
A_NSPP,A_REFN,production of non-specified petroleum product,2
A_KERO,A_REFN,production of other kerosene,2
A_REFF,A_REFN,production of refinery feedstock,2
A_PARW,A_REFN,production of paraffin waxes,2
A_CHEM,ai,Manufacture of chemicals and chemical products,1
A_OGPL,A_CHEM,production of other hydrocarbons,2
A_NUCF,A_CHEM,production of nuclear fuel,2
A_N_urea,A_CHEM,production of urea,2
A_NP_fert,A_CHEM,production of np fertilizers,2
A_NPK,A_CHEM,production of fertilizer n.e.c.,2
A_N_solution,A_CHEM,production of othe nitrogen fertilizer,2
A_PK_fert,A_CHEM,production of pk compounds,2
A_N_AmmNit,A_CHEM,production of ammonium nitrate,2
A_N_AmmSol,A_CHEM,production of ammonium sulphate,2
A_N_CaAmNit,A_CHEM,production of calcium ammonium nitrate and other mixtures with calcium carbonate,2
A_NK_fert,A_CHEM,production of other nk compound,2
A_PLAS,A_CHEM,Manufacture of plastics in primary forms,2
A_RUB,A_CHEM,Manufacture of synthetic rubber in primary forms,2
A_ADDC,A_CHEM,Manufacture of Lubricating preparations and preparations,2
A_PHAR,ai,Manufacture of pharmaceuticals,1
A_RUBP,ai,production of rubber and plastic products,1
A_SHEET_PLAL,A_RUBP,production of mixed plastic and aluminium sheet,2
A_FOIL_PLA,A_RUBP,production of plastic foil,2
A_PACK_OPLA,A_RUBP,production of other plastic packaging,2
A_TRAY_PET,A_RUBP,production of PET tray in cardboard sleeve,2
A_BOTL_PLA,A_RUBP,production of other plastic bottle,2
A_BOTL_PET,A_RUBP,production of PET bottlle,2
A_BAG_PLA,A_RUBP,production of plasic bags,2
A_SHEET_PAPLAL,A_RUBP,"production of mixed paper, plastic and aluminium sheet",2
A_TETRA_PPA,A_RUBP,"production of tetrabrik (paper, plastic and aluminium)",2
A_TETRA_PP,A_RUBP,production of tetrabrik (paper and plastic),2
A_SHEET_RES,A_RUBP,"production of plates, sheets",2
A_PLATES_RES,A_RUBP,"production of plates, other flat shapes",2
A_GLAS,ai,production of glass and glass product,1
A_CONTAI_GLS,A_GLAS,"production of small container, glass",2
A_JAR_GLS,A_GLAS,"production of small jar, glass",2
A_BOTL_GLM,A_GLAS,"production of bottle 0.75l, glass",2
A_BOTL_GLS,A_GLAS,"production of bottle 0.33l, glass",2
A_BOTL_RES,A_GLAS,"production of jars, phials and other container",2
A_BRIK,ai,"production of bricks, tiles and construction products, in baked clay",1
A_CRMC,ai,production of ceramic good,1
A_CMNT,ai,"production of cement, lime and plaster",1
A_ONMM,ai,production of other non-metallic mineral products,1
A_STEL,ai,production of basic iron and steel and of ferro-alloy and first product thereof,1
A_STEL_eaf,A_STEL,production of steel from electric arc furnace,2
A_STEL_bof,A_STEL,production of steel from basic oxygen furnace,2
A_MBFG,A_STEL,production of blast furnace gas,2
A_MOSG,A_STEL,production of oxygen steel furnace gas,2
A_steel_bof,A_STEL,production of steel via blast oxygen furnace,2
A_steel_eaf,A_STEL,production of steel via electric arc furnace,2
A_PREM,ai,production of precious metals,1
A_ONFM,ai,production of other non-ferrous metal products,1
A_COPP,ai,production of copper product,1
A_LZTP,ai,"production of lead, zinc and tin and products thereof",1
A_ALUM,ai,production of aluminium and aluminium product,1
A_FOIL_AL,A_ALUM,production of aluminium foil,2
A_FOIL_RES,A_ALUM,production of foil other,2
A_FABM,ai,"production of fabricated metal product, except machinery and equipment",1
A_CAN_STEL,A_FABM,"production of steel can, food",2
A_CAN_ALF,A_FABM,"production of aluminium can, food",2
A_CAN_ALD,A_FABM,"production of aluminium can, drink",2
A_CAN_RES,A_FABM,"production of tanks, casks, drums, and similar containers",2
A_COMP_ELEC,ai,"Manufacture of computer, electronic and optical products",1
A_OFMA,A_COMP_ELEC,Manufacture of computers and peripheral equipment,2
A_RATV,A_COMP_ELEC,Manufacture of communication equipment,2
A_MEIN,A_COMP_ELEC,"Manufacture of measuring, testing, navigating and control equipment; watches and clocks",2
A_ELMA,ai,Manufacture of electronic components and boards,1
A_MACH,ai,Manufacture of machinery and equipment n.e.c.,1
A_HPUMP,A_MACH,production of heat pumps,2
A_EBOIL,A_MACH,production of electric boilers,2
A_auto,ai,production of car,1
A_bus,ai,production of buses,1
A_truck,ai,production of trucks,1
A_MOTO,ai,production of other motor vehicles,1
A_OTRE,ai,Manufacture of other transport equipment,1
A_FURN,ai,Manufacture of Furniture; other transportable goods n.e.c.,1
A_ELEC_GAS,ai,"Electricity, gas, steam and air conditioning supply",1
A_ELEC,A_ELEC_GAS,"Electric power generation, transmission and distribution",2
A_elec_CHP,A_ELEC,production  of electricity from combined heat and power plants,2
A_elec_HWAT,A_ELEC,production  of electricity from combined heat and power plants,2
A_elec_INC,A_ELEC,production  of electricity from incineration of waste,2
A_elec_POWB,A_ELEC,production  of electricity by biomass and waste,2
A_elec_POWC,A_ELEC,production  of electricity by coal,2
A_elec_POWG,A_ELEC,production  of electricity by gas,2
A_elec_POWH,A_ELEC,production  of electricity by hydro,2
A_elec_POWM,A_ELEC,production  of electricity by geothermal,2
A_elec_POWP,A_ELEC,production  of electricity by petroleum and other oil derivatives,2
A_elec_POWS,A_ELEC,production  of electricity by solar photovoltaic,2
A_elec_POWW,A_ELEC,production  of electricity by wind,2
A_elec_POWN,A_ELEC,production  of electricity by nuclear,2
A_elec_POWZ,A_ELEC,production  of electricity nec,2
A_elec_POWO,A_ELEC,"production  of electricity by tide, wave, ocean",2
A_elec_BA_INCI,A_ELEC,production  of electricity from incineration of batteries and accumulators,2
A_elec_BIOF,A_ELEC,production  of electricity from biogasification of food,2
A_elec_BIOP,A_ELEC,production  of electricity from biogasification of paper,2
A_elec_BIOS,A_ELEC,production  of electricity from biogasification of sewage,2
A_elec_HA_INCI,A_ELEC,production  of electricity from incineration hazardous waste,2
A_elec_HCHEM,A_ELEC,production  of electricity from chemical heat,2
A_elec_INCF,A_ELEC,production  of electricity from incineration of food,2
A_elec_INCL,A_ELEC,production  of electricity from incineration of plastics,2
A_elec_INCP,A_ELEC,production  of electricity from incineration of paper,2
A_elec_INCW,A_ELEC,production  of electricity from incineration of wood,2
A_elec_MA_INCI,A_ELEC,production  of electricity from incineration of manure,2
A_elec_MANC,A_ELEC,production  of electricity from manure biogasification,2
A_elec_SE_INCI,A_ELEC,production  of electricity from incineration of sewage,2
A_elec_TE_INCI,A_ELEC,production  of electricity from incineration of textiles,2
A_elec_UN_INCI,A_ELEC,production  of electricity from incineration of unsorted waste,2
A_GASD,A_ELEC_GAS,Distribution of gaseous fuels through mains,2
A_MGWG,A_ELEC_GAS,production of gas works (including gas),2
A_MBIO,A_ELEC_GAS,production of biogas,2
A_BIO,A_ELEC_GAS,gasification plant for biogas,2
A_HWAT,A_ELEC_GAS,steam and hot water supply,2
A_CHP,A_HWAT,operation of combined heat and power plants,3
A_HWAT_comb,A_HWAT,"steam and hot water supply, using combustible fuels",3
A_CONS,ai,Construction,1
A_METC,ai,Other specialized construction activities,1
A_TDMO,ai,"sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessories",1
A_TDWH,ai,"Wholesale trade, except of motor vehicles and motorcycles",1
A_TDRT,ai,"Retail trade, except of motor vehicles and motorcycles",1
A_TDFU,ai,Retail sale of automotive fuel in specialized stores,1
A_TLND_all,ai,Land transport and transport via pipelines,1
A_TRAI,A_TLND_all,Railway transport,2
A_TLND,A_TLND_all,Other land transport,2
A_TPIP,A_TLND_all,Transport via pipelines,2
A_TWA,ai,Water transport,1
A_TWAS,A_TWA,Sea and coastal water transport,2
A_TWAI,A_TWA,Inland water transport,2
A_TAIR,ai,Air transport,1
A_TAUX,ai,Supporting and auxiliary transport activities,1
A_POST,A_PTEL,Postal and courier activities,2
A_ENGS,ai,Architectural and engineering activities; technical testing and analysis,1
A_REP_INST,ai,Repair of goods except motor vehicles; installation of machinery and equipment,1
A_HORE,ai,Accommodation,1
A_PUBL,ai,Publishing activities,1
A_RECR,ai,"Motion picture, video and television programme production, sound recording and music publishing activities",1
A_TELE,A_PTEL,Telecommunications,2
A_COMP,ai,"Computer programming, consultancy and related activities",1
A_FINT,ai,"Financial service activities, except insurance and pension funding",1
A_FINS,ai,"Insurance, reinsurance and pension funding, except compulsory social security",1
A_FAUX,ai,Activities auxiliary to financial services and insurance activities,1
A_REAL,ai,Real estate activities,1
A_MANA_LEGAL,ai,Legal and accounting activities; activities of head offices; management consultancy activities,1
A_LEGAL,A_MANA_LEGAL,Legal and accounting activities,2
A_MANA,A_MANA_LEGAL,Activities of head offices; management consultancy activities,2
A_RESD,ai,Scientific research and development,1
A_AVERT,ai,Advertising and market research,1
A_PROF,ai,"Other professional, scientific and technical activities; veterinary activities",1
A_MARE,ai,Rental and leasing activities,1
A_EMPL,ai,Employment activities,1
A_TRAV,ai,"Travel agency, tour operator, reservation service and related activities",
A_OBUS,ai,"Security and investigation, service and landscape, office administrative and support activities",1
A_PADF,ai,Public administration and defence; compulsory social security,1
A_EDUC,ai,Education,1
A_HEAL,ai,Human health activities,1
A_SOWO,ai,Residential care activities and social work activities without accommodation,1
A_ART,ai,"Arts, museums, libraries, performance activities",1
A_GAMB,ai,Gambling and betting,1
A_ORGA,ai,Activities of membership organizations,1
A_OSER,ai,Other personal service activities,1
A_EXTO,ai,Activities of extraterritorial organizations and bodies,1
at,,"treatmant activity, total",0
A_WATR,at,"Water collection, treatment and supply",1
A_WASTE_COLL,at,"Sewerage, waste management, remediation activities",1
A_WASF,A_WASTE_COLL,"treatment of food waste, waste water",2
A_WASO,A_WASTE_COLL,"treatment of other waste, waste water",2
A_SE_wwater,A_WASTE_COLL,provision of waste water services for sewage,2
A_GLAS_reuse,A_WASTE_COLL,Collection of hazardous waste,2
A_BIOF,A_WASTE_COLL,"treatment of food waste, biogasification and land application",2
A_BIOP,A_WASTE_COLL,"treatment of paper waste, biogasification and land application",2
A_BIOS,A_WASTE_COLL,"treatment of sewadge sludge, biogasification and land application",2
A_FOOD_w_water,A_WASTE_COLL,provision of waste water services for food,2
A_CO_INCI,A_WASTE_COLL,"treatment of construction waste, energy recovery",2
A_CO_INCI_no_recov,A_WASTE_COLL,"treatment of construction waste, incineration",2
A_CO_LAND,A_WASTE_COLL,"treatment of construction waste, landfill",2
A_CO_OTHE,A_WASTE_COLL,"treatment of construction waste, other disposal",2
A_COMF,A_WASTE_COLL,"treatment of food waste, composting and land application",2
A_COMW,A_WASTE_COLL,"treatment of paper and wood waste, composting and land application",2
A_CU_INCI,A_WASTE_COLL,"treatment of copper waste, energy recovery",2
A_CU_LAND,A_WASTE_COLL,"treatment of copper waste, landfill",2
A_DE_INCI,A_WASTE_COLL,"treatment of discarded equipment waste, energy recovery",2
A_DE_INCI_no_recov,A_WASTE_COLL,"treatment of discarded equipment waste, incineration",2
A_DE_LAND,A_WASTE_COLL,"treatment of discarded equipment waste, landfill",2
A_DE_OTHE,A_WASTE_COLL,"treatment of discarded equipment waste, other disposal",2
A_DV_INCI,A_WASTE_COLL,"treatment of discarded vehicle waste, energy recovery",2
A_DV_INCI_no_recov,A_WASTE_COLL,"treatment of discarded vehicle waste, incineration",2
A_DV_LAND,A_WASTE_COLL,"treatment of discarded vehicle waste, landfill",2
A_SE_biog,A_WASTE_COLL,provision of biogasification and land application services,2
A_DV_OTHE,A_WASTE_COLL,"treatment of discarded vehicle waste, other disposal",2
A_FO_OTHE,A_WASTE_COLL,"treatment of food waste, other disposal",2
A_INCF,A_WASTE_COLL,"treatment of food waste, energy recovery",2
A_INCF_no_recov,A_WASTE_COLL,"treatment of food waste, incineration",2
A_INCL,A_WASTE_COLL,"treatment of plastic and rubber waste, energy recovery",2
