A,B,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
0,1,0.46875,0.46221,0.44035,0.40455,0.35558,0.29485,0.22411,0.14439,0.05748,-0.03554,-0.13335,-0.23436,-0.33759,-0.44182,-0.54616,-0.65012,-0.75268,-0.85340,-0.95220,-1.04837,-1.14229,-1.23424,-1.32441,-1.41325,-1.50101,-1.58866,-1.67624,-1.76396,-1.85200,-1.94040,-2.02858,-2.11577,-2.20113,-2.28335,-2.36098,-2.43269,-2.49641,-2.55064,-2.59342,-2.62371,-2.64026,-2.64164,-2.62741,-2.59749,-2.55159,-2.49050,-2.41488,-2.32589,-2.22439,-2.11171,-1.98982,-1.85998,-1.72381,-1.58285,-1.43847,-1.29294,-1.14750,-1.00372,-0.86367,-0.72898,-0.60182,-0.48397,-0.37756,-0.28454,-0.20698,-0.14643,-0.10418,-0.08153,-0.07914,-0.09653,-0.13292,-0.18700,-0.25644,-0.33802,-0.42864,-0.52445,-0.62091,-0.71345,-0.79792,-0.87024,-0.92717,-0.96535,-0.98264,-0.97818,-0.95127,-0.90276,-0.83446,-0.74821,-0.64720,-0.53482,-0.41472,-0.29110,-0.16786,-0.04837,0.06373,0.16588,0.25551,0.33056,0.39006,0.43289,0.45909
0,1,-1.25075,-1.24315,-1.23577,-1.22897,-1.22331,-1.21959,-1.21824,-1.21939,-1.22327,-1.22965,-1.23871,-1.24968,-1.26220,-1.27563,-1.28923,-1.30217,-1.31354,-1.32258,-1.32804,-1.32939,-1.32618,-1.31785,-1.30410,-1.28552,-1.26236,-1.23537,-1.20562,-1.17447,-1.14299,-1.11308,-1.08611,-1.06352,-1.04668,-1.03615,-1.03286,-1.03698,-1.04838,-1.06637,-1.09028,-1.11880,-1.15057,-1.18380,-1.21687,-1.24771,-1.27482,-1.29625,-1.31024,-1.31553,-1.31092,-1.29514,-1.26750,-1.22736,-1.17435,-1.10858,-1.03022,-0.93994,-0.83890,-0.72842,-0.61009,-0.48626,-0.35890,-0.23094,-0.10472,0.01662,0.13018,0.23392,0.32526,0.40235,0.46305,0.50666,0.53200,0.53877,0.52703,0.49745,0.45069,0.38843,0.31228,0.22411,0.12563,0.01942,-0.09237,-0.20729,-0.32321,-0.43790,-0.54929,-0.65548,-0.75539,-0.84729,-0.93052,-1.00430,-1.06779,-1.12153,-1.16557,-1.20058,-1.22698,-1.24571,-1.25763,-1.26384,-1.26519,-1.26286,-1.25768
0,1,-0.77594,-0.80819,-0.84082,-0.87349,-0.90551,-0.93593,-0.96354,-0.98711,-1.00549,-1.01758,-1.02206,-1.01753,-1.00273,-0.97713,-0.93986,-0.89010,-0.82758,-0.75171,-0.66292,-0.56181,-0.44901,-0.32617,-0.19447,-0.05629,0.08610,0.23011,0.37246,0.51032,0.63984,0.75820,0.86225,0.94923,1.01636,1.06185,1.08391,1.08234,1.05721,1.00886,0.93851,0.84866,0.74219,0.62225,0.49234,0.35620,0.21798,0.08149,-0.04962,-0.17178,-0.28225,-0.37871,-0.45916,-0.52254,-0.56844,-0.59745,-0.60965,-0.60686,-0.59083,-0.56366,-0.52764,-0.48548,-0.43950,-0.39209,-0.34542,-0.30127,-0.26114,-0.22596,-0.19653,-0.17303,-0.15537,-0.14323,-0.13619,-0.13354,-0.13485,-0.13936,-0.14663,-0.15598,-0.16721,-0.18059,-0.19559,-0.21212,-0.23038,-0.25042,-0.27206,-0.29532,-0.31998,-0.34592,-0.37243,-0.39952,-0.42672,-0.45379,-0.48042,-0.50638,-0.53203,-0.55728,-0.58226,-0.60738,-0.63282,-0.65922,-0.68647,-0.71501,-0.74487
0,1,-1.08273,-1.11117,-1.13324,-1.14998,-1.16195,-1.16940,-1.17331,-1.17441,-1.17363,-1.17144,-1.16824,-1.16461,-1.16094,-1.15703,-1.15310,-1.14927,-1.14525,-1.14058,-1.13484,-1.12777,-1.11864,-1.10739,-1.09342,-1.07655,-1.05652,-1.03361,-1.00821,-0.98047,-0.95104,-0.92068,-0.89019,-0.86018,-0.83180,-0.80560,-0.78207,-0.76144,-0.74418,-0.72980,-0.71783,-0.70804,-0.69956,-0.69142,-0.68283,-0.67256,-0.66031,-0.64524,-0.62702,-0.60588,-0.58164,-0.55501,-0.52644,-0.49697,-0.46749,-0.43930,-0.41321,-0.39030,-0.37087,-0.35590,-0.34515,-0.33870,-0.33592,-0.33614,-0.33813,-0.34092,-0.34271,-0.34264,-0.33928,-0.33171,-0.31895,-0.30075,-0.27713,-0.24843,-0.21583,-0.18000,-0.14263,-0.10521,-0.06966,-0.03814,-0.01202,0.00700,0.01727,0.01816,0.00881,-0.01091,-0.04129,-0.08157,-0.13134,-0.18928,-0.25424,-0.32459,-0.39906,-0.47587,-0.55355,-0.63033,-0.70480,-0.77598,-0.84237,-0.90353,-0.95831,-1.00674,-1.04815
0,1,0.22902,0.11112,-0.02168,-0.16701,-0.32109,-0.48124,-0.64334,-0.80392,-0.95906,-1.10573,-1.24051,-1.35999,-1.46184,-1.54397,-1.60510,-1.64409,-1.66063,-1.65486,-1.62780,-1.58064,-1.51495,-1.43313,-1.33748,-1.23053,-1.11474,-0.99255,-0.86659,-0.73942,-0.61331,-0.48994,-0.37136,-0.25882,-0.15400,-0.05819,0.02738,0.10166,0.16364,0.21220,0.24602,0.26411,0.26585,0.25040,0.21760,0.16721,0.09994,0.01638,-0.08232,-0.19381,-0.31574,-0.44498,-0.57844,-0.71253,-0.84350,-0.96811,-1.08276,-1.18489,-1.27182,-1.34224,-1.39569,-1.43167,-1.45092,-1.45533,-1.44625,-1.42628,-1.39801,-1.36395,-1.32634,-1.28686,-1.24759,-1.20938,-1.17299,-1.13808,-1.10385,-1.06979,-1.03422,-0.99594,-0.95325,-0.90490,-0.84968,-0.78700,-0.71583,-0.63635,-0.54911,-0.45494,-0.35449,-0.24970,-0.14301,-0.03565,0.06930,0.16946,0.26225,0.34524,0.41604,0.47183,0.51125,0.53202,0.53329,0.51381,0.47321,0.41169,0.32986
0,1,0.28171,0.27354,0.26966,0.27087,0.27789,0.29146,0.31128,0.33717,0.36827,0.40367,0.44182,0.48113,0.51952,0.55496,0.58573,0.60948,0.62512,0.63136,0.62734,0.61275,0.58813,0.55474,0.51406,0.46871,0.42128,0.37511,0.33344,0.29978,0.27740,0.26980,0.27918,0.30772,0.35678,0.42696,0.51820,0.62920,0.75826,0.90310,1.06056,1.22753,1.39978,1.57326,1.74395,1.90709,2.05858,2.19468,2.31151,2.40575,2.47420,2.51455,2.52468,2.50344,2.45018,2.36501,2.24867,2.10246,1.92905,1.73118,1.51259,1.27717,1.02989,0.77536,0.51892,0.26554,0.02009,-0.21286,-0.42890,-0.62391,-0.79518,-0.94010,-1.05686,-1.14461,-1.20304,-1.23305,-1.23532,-1.21179,-1.16483,-1.09736,-1.01237,-0.91318,-0.80358,-0.68664,-0.56616,-0.44537,-0.32717,-0.21423,-0.10919,-0.01353,0.07110,0.14369,0.20428,0.25239,0.28878,0.31391,0.32889,0.33514,0.33419,0.32769,0.31731,0.30522,0.29274
0,1,-0.22611,-0.21720,-0.21375,-0.21619,-0.22560,-0.24324,-0.26951,-0.30512,-0.35087,-0.40685,-0.47325,-0.54991,-0.63580,-0.72975,-0.83001,-0.93491,-1.04192,-1.14841,-1.25202,-1.34991,-1.43965,-1.51835,-1.58432,-1.63538,-1.67012,-1.68725,-1.68627,-1.66663,-1.62829,-1.57159,-1.49735,-1.40606,-1.29919,-1.17796,-1.04383,-0.89855,-0.74408,-0.58210,-0.41490,-0.24454,-0.07364,0.09551,0.26065,0.41882,0.56792,0.70530,0.82881,0.93597,1.02524,1.09476,1.14347,1.17019,1.17462,1.15665,1.11686,1.05589,0.97489,0.87570,0.76001,0.63034,0.48920,0.33911,0.18324,0.02415,-0.13498,-0.29132,-0.44216,-0.58495,-0.71764,-0.83826,-0.94513,-1.03711,-1.11345,-1.17383,-1.21816,-1.24671,-1.26035,-1.25980,-1.24627,-1.22089,-1.18529,-1.14118,-1.09014,-1.03382,-0.97334,-0.91057,-0.84652,-0.78268,-0.72014,-0.65961,-0.60169,-0.54745,-0.49696,-0.45055,-0.40827,-0.36998,-0.33596,-0.30592,-0.27994,-0.25778,-0.23983
0,1,-1.88264,-1.84942,-1.82200,-1.80148,-1.78869,-1.78424,-1.78826,-1.80002,-1.81869,-1.84259,-1.86931,-1.89628,-1.92001,-1.93772,-1.94576,-1.94142,-1.92149,-1.88373,-1.82687,-1.74969,-1.65228,-1.53576,-1.40181,-1.25303,-1.09302,-0.92482,-0.75308,-0.58218,-0.41648,-0.26065,-0.11907,0.00474,0.10722,0.18535,0.23711,0.26058,0.25485,0.21965,0.15510,0.06236,-0.05688,-0.20049,-0.36503,-0.54738,-0.74349,-0.94893,-1.15924,-1.36932,-1.57464,-1.77028,-1.95141,-2.11430,-2.25529,-2.37146,-2.46084,-2.52199,-2.55464,-2.55952,-2.53791,-2.49223,-2.42578,-2.34221,-2.24577,-2.14140,-2.03375,-1.92735,-1.82663,-1.73517,-1.65690,-1.59427,-1.54889,-1.52173,-1.51320,-1.52265,-1.54846,-1.58847,-1.64051,-1.70183,-1.76939,-1.84009,-1.91125,-1.98013,-2.04437,-2.10211,-2.15187,-2.19283,-2.22433,-2.24632,-2.25888,-2.26220,-2.25679,-2.24348,-2.22314,-2.19654,-2.16465,-2.12834,-2.08863,-2.04687,-2.00404,-1.96127,-1.92039
0,2,1.11173,1.15238,1.19192,1.22788,1.25713,1.27701,1.28598,1.28246,1.26594,1.23666,1.19573,1.14421,1.08377,1.01680,0.94505,0.87074,0.79569,0.72135,0.64883,0.57868,0.51105,0.44532,0.38074,0.31625,0.25034,0.18120,0.10728,0.02715,-0.06032,-0.15624,-0.26091,-0.37478,-0.49752,-0.62818,-0.76547,-0.90782,-1.05316,-1.19928,-1.34364,-1.48371,-1.61674,-1.74047,-1.85232,-1.94974,-2.03133,-2.09521,-2.14051,-2.16639,-2.17241,-2.15909,-2.12674,-2.07663,-2.00952,-1.92713,-1.83067,-1.72190,-1.60214,-1.47279,-1.33488,-1.18968,-1.03776,-0.87976,-0.71644,-0.54798,-0.37492,-0.19780,-0.01731,0.16569,0.35026,0.53451,0.71689,0.89519,1.06709,1.23040,1.38227,1.52016,1.64130,1.74436,1.82670,1.88720,1.92512,1.94026,1.93315,1.90501,1.85770,1.79384,1.71666,1.62975,1.53705,1.44251,1.35026,1.26392,1.18674,1.12191,1.07100,1.03554,1.01589,1.01153,1.02144,1.04314,1.07432
0,2,0.07082,0.09052,0.10937,0.12812,0.14685,0.16651,0.18700,0.20807,0.22913,0.24957,0.26803,0.28352,0.29493,0.30120,0.30170,0.29587,0.28388,0.26657,0.24489,0.21999,0.19444,0.17030,0.14992,0.13555,0.12927,0.13289,0.14742,0.17328,0.21053,0.25771,0.31346,0.37492,0.43898,0.50213,0.56054,0.61002,0.64666,0.66704,0.66841,0.64840,0.60563,0.53967,0.45146,0.34260,0.21599,0.07535,-0.07512,-0.23026,-0.38506,-0.53392,-0.67172,-0.79405,-0.89655,-0.97582,-1.02997,-1.05743,-1.05795,-1.03271,-0.98308,-0.91169,-0.82243,-0.71856,-0.60427,-0.48399,-0.36205,-0.24246,-0.12917,-0.02489,0.06745,0.14551,0.20751,0.25279,0.28112,0.29252,0.28790,0.26839,0.23622,0.19341,0.14244,0.08603,0.02702,-0.03194,-0.08822,-0.13902,-0.18286,-0.21783,-0.24277,-0.25752,-0.26190,-0.25646,-0.24221,-0.22067,-0.19316,-0.16177,-0.12822,-0.09406,-0.06091,-0.02928,-0.00040,0.02573,0.04929
0,2,0.54009,0.56543,0.58217,0.59151,0.59404,0.59146,0.58487,0.57633,0.56713,0.55877,0.55231,0.54888,0.54916,0.55344,0.56150,0.57297,0.58752,0.60407,0.62201,0.64044,0.65874,0.67596,0.69168,0.70557,0.71716,0.72636,0.73268,0.73619,0.73650,0.73316,0.72578,0.71357,0.69592,0.67182,0.64037,0.60070,0.55177,0.49252,0.42258,0.34129,0.24868,0.14436,0.02904,-0.09631,-0.23095,-0.37317,-0.52149,-0.67357,-0.82717,-0.98015,-1.12947,-1.27313,-1.40807,-1.53228,-1.64282,-1.73838,-1.81685,-1.87694,-1.91796,-1.93962,-1.94184,-1.92557,-1.89179,-1.84194,-1.77838,-1.70330,-1.61945,-1.52913,-1.43539,-1.34105,-1.24813,-1.15917,-1.07545,-0.99871,-0.92931,-0.86756,-0.81366,-0.76654,-0.72526,-0.68805,-0.65401,-0.62064,-0.58699,-0.55124,-0.51204,-0.46811,-0.41897,-0.36418,-0.30375,-0.23784,-0.16706,-0.09262,-0.01570,0.06221,0.13954,0.21467,0.28595,0.35193,0.41119,0.46288,0.50596
0,2,-0.73038,-0.66724,-0.60902,-0.55718,-0.51266,-0.47633,-0.44865,-0.43010,-0.42077,-0.42030,-0.42768,-0.44177,-0.46128,-0.48465,-0.51029,-0.53625,-0.56055,-0.58209,-0.59912,-0.61007,-0.61472,-0.61239,-0.60313,-0.58733,-0.56571,-0.53910,-0.50915,-0.47746,-0.44569,-0.41555,-0.38907,-0.36776,-0.35346,-0.34757,-0.35117,-0.36502,-0.38967,-0.42523,-0.47144,-0.52732,-0.59224,-0.66475,-0.74376,-0.82719,-0.91329,-1.00071,-1.08791,-1.17285,-1.25451,-1.33130,-1.40269,-1.46766,-1.52586,-1.57684,-1.62086,-1.65791,-1.68789,-1.71131,-1.72863,-1.74018,-1.74626,-1.74739,-1.74380,-1.73588,-1.72388,-1.70882,-1.69051,-1.66954,-1.64662,-1.62202,-1.59693,-1.57189,-1.54746,-1.52437,-1.50321,-1.48465,-1.46899,-1.45648,-1.44700,-1.44069,-1.43696,-1.43508,-1.43442,-1.43390,-1.43252,-1.42938,-1.42339,-1.41349,-1.39876,-1.37851,-1.35236,-1.31966,-1.28047,-1.23501,-1.18369,-1.12693,-1.06566,-1.00072,-0.93326,-0.86469,-0.79660
0,2,-0.35632,-0.27116,-0.20015,-0.14300,-0.09910,-0.06794,-0.04813,-0.03820,-0.03631,-0.04034,-0.04802,-0.05754,-0.06670,-0.07288,-0.07434,-0.06946,-0.05679,-0.03500,-0.00408,0.03606,0.08523,0.14244,0.20611,0.27475,0.34645,0.41932,0.49137,0.56088,0.62642,0.68664,0.74091,0.78897,0.83113,0.86800,0.90018,0.92891,0.95567,0.98168,1.00816,1.03602,1.06591,1.09863,1.13423,1.17242,1.21301,1.25534,1.29877,1.34201,1.38410,1.42391,1.46024,1.49199,1.51781,1.53704,1.54812,1.55016,1.54163,1.52209,1.49004,1.44476,1.38523,1.31113,1.22185,1.11698,0.99674,0.86125,0.71172,0.54910,0.37488,0.19064,-0.00172,-0.19986,-0.40135,-0.60350,-0.80368,-0.99889,-1.18637,-1.36307,-1.52615,-1.67332,-1.80175,-1.90924,-1.99374,-2.05402,-2.08915,-2.09898,-2.08292,-2.04220,-1.97867,-1.89403,-1.79081,-1.67178,-1.54062,-1.40045,-1.25534,-1.10871,-0.96364,-0.82306,-0.69009,-0.56681,-0.45514
