A,B,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
0,1,-0.75617,-0.69986,-0.62685,-0.53792,-0.43460,-0.31887,-0.19330,-0.06144,0.07239,0.20461,0.33040,0.44607,0.54858,0.63561,0.70614,0.75980,0.79769,0.82110,0.83239,0.83392,0.82756,0.81553,0.79935,0.78092,0.76115,0.74199,0.72578,0.71541,0.71468,0.72783,0.76002,0.81553,0.89757,1.00844,1.14924,1.31681,1.50738,1.71472,1.93047,2.14542,2.34977,2.53363,2.68816,2.80604,2.88154,2.91051,2.89101,2.82372,2.71184,2.55976,2.37413,2.16267,1.93446,1.69850,1.46374,1.23859,1.02963,0.84180,0.67899,0.54231,0.43117,0.34477,0.27973,0.23292,0.20096,0.18046,0.16886,0.16418,0.16549,0.17210,0.18451,0.20290,0.22800,0.25947,0.29698,0.33970,0.38504,0.43054,0.47219,0.50657,0.52895,0.53534,0.52278,0.48930,0.43308,0.35512,0.25788,0.14461,0.02001,-0.11029,-0.24063,-0.36546,-0.48001,-0.58079,-0.66531,-0.73242,-0.78086,-0.81085,-0.82310,-0.81796,-0.79567
0,1,-1.09186,-1.07980,-1.08401,-1.09883,-1.11924,-1.13950,-1.15387,-1.15791,-1.14804,-1.12191,-1.07806,-1.01681,-0.93917,-0.84721,-0.74394,-0.63221,-0.51520,-0.39614,-0.27752,-0.16082,-0.04665,0.06524,0.17634,0.28780,0.40187,0.51967,0.64183,0.76821,0.89672,1.02451,1.14810,1.26321,1.36548,1.45048,1.51514,1.55728,1.57608,1.57165,1.54508,1.49862,1.43448,1.35545,1.26476,1.16470,1.05758,0.94519,0.82940,0.71150,0.59310,0.47565,0.36065,0.25048,0.14822,0.05627,-0.02198,-0.08306,-0.12476,-0.14495,-0.14261,-0.11780,-0.07273,-0.01024,0.06493,0.14716,0.23042,0.30803,0.37365,0.42167,0.44823,0.45002,0.42600,0.37561,0.30037,0.20168,0.08219,-0.05604,-0.21088,-0.37997,-0.56197,-0.75378,-0.95262,-1.15494,-1.35536,-1.54753,-1.72446,-1.87887,-2.00409,-2.09445,-2.14598,-2.15721,-2.12926,-2.06564,-1.97246,-1.85769,-1.72971,-1.59740,-1.46954,-1.35348,-1.25499,-1.17808,-1.12383
0,1,-2.18775,-2.24179,-2.25486,-2.22752,-2.16177,-2.06017,-1.92658,-1.76549,-1.58186,-1.38047,-1.16628,-0.94396,-0.71725,-0.48970,-0.26454,-0.04506,0.16634,0.36687,0.55314,0.72234,0.87183,0.99896,1.10086,1.17688,1.22603,1.24885,1.24623,1.22080,1.17619,1.11634,1.04555,0.96928,0.89188,0.81794,0.75100,0.69439,0.65015,0.61981,0.60382,0.60189,0.61372,0.63794,0.67359,0.71961,0.77471,0.83813,0.90811,0.98388,1.06437,1.14754,1.23156,1.31406,1.39263,1.46336,1.52350,1.56936,1.59765,1.60619,1.59365,1.56037,1.50762,1.43935,1.36008,1.27494,1.18952,1.10929,1.03782,0.97729,0.92878,0.89226,0.86627,0.84922,0.84091,0.84089,0.84970,0.86871,0.89964,0.94303,0.99776,1.06073,1.12675,1.18848,1.23650,1.26149,1.25475,1.20854,1.11841,0.98266,0.80284,0.58381,0.33245,0.05738,-0.23166,-0.52544,-0.81526,-1.09284,-1.35153,-1.58507,-1.78923,-1.95965,-2.09331
0,1,-0.33596,-0.27075,-0.17543,-0.05559,0.08041,0.22104,0.35377,0.46580,0.54567,0.58448,0.57606,0.51815,0.41262,0.26459,0.08140,-0.12784,-0.35352,-0.58600,-0.81634,-1.03771,-1.24440,-1.43256,-1.59894,-1.74177,-1.85909,-1.95063,-2.01531,-2.05323,-2.06493,-2.05122,-2.01367,-1.95446,-1.87619,-1.78168,-1.67379,-1.55494,-1.42737,-1.29297,-1.15369,-1.01024,-0.86404,-0.71619,-0.56833,-0.42167,-0.27755,-0.13823,-0.00568,0.11768,0.22861,0.32462,0.40221,0.45847,0.49106,0.49854,0.47992,0.43648,0.37049,0.28595,0.18731,0.07956,-0.03257,-0.14466,-0.25364,-0.35813,-0.45722,-0.55114,-0.63966,-0.72306,-0.80066,-0.87050,-0.92927,-0.97265,-0.99569,-0.99408,-0.96417,-0.90430,-0.81468,-0.69885,-0.56222,-0.41227,-0.25828,-0.10911,0.02658,0.14193,0.23234,0.29501,0.32989,0.33855,0.32408,0.28995,0.23913,0.17551,0.10177,0.02162,-0.06232,-0.14589,-0.22415,-0.29163,-0.34214,-0.36937,-0.36861
0,2,-2.00866,-2.32128,-2.59751,-2.82920,-3.01194,-3.14331,-3.22440,-3.25812,-3.24971,-3.20556,-3.13169,-3.03443,-2.91871,-2.78881,-2.64722,-2.49568,-2.33611,-2.16952,-1.99818,-1.82497,-1.65371,-1.48894,-1.33517,-1.19749,-1.07963,-0.98408,-0.91278,-0.86540,-0.84117,-0.83785,-0.85299,-0.88393,-0.92805,-0.98234,-1.04357,-1.10822,-1.17161,-1.22826,-1.27152,-1.29327,-1.28616,-1.24238,-1.15642,-1.02485,-0.84730,-0.62813,-0.37545,-0.10197,0.17638,0.44194,0.67607,0.86154,0.98364,1.03223,1.00266,0.89645,0.72068,0.48775,0.21449,-0.07956,-0.37359,-0.64784,-0.88380,-1.06642,-1.18505,-1.23361,-1.21045,-1.11916,-0.96727,-0.76542,-0.52735,-0.26731,-0.00070,0.25832,0.49789,0.70755,0.88075,1.01433,1.10780,1.16444,1.18933,1.18917,1.17200,1.14479,1.11316,1.08097,1.04936,1.01668,0.97884,0.92927,0.86051,0.76434,0.63415,0.46447,0.25275,-0.00091,-0.29258,-0.61571,-0.96060,-1.31607,-1.66953
0,2,-1.00891,-0.98767,-0.95869,-0.91966,-0.86901,-0.80513,-0.72816,-0.63865,-0.53934,-0.43232,-0.32085,-0.20774,-0.09575,0.01367,0.11926,0.22138,0.32017,0.41709,0.51189,0.60487,0.69522,0.78070,0.85915,0.92650,0.97912,1.01407,1.02880,1.02166,0.99317,0.94494,0.88023,0.80287,0.71757,0.62937,0.54253,0.46104,0.38753,0.32381,0.27121,0.23047,0.20099,0.18247,0.17424,0.17539,0.18450,0.20046,0.22135,0.24542,0.27088,0.29555,0.31793,0.33663,0.34994,0.35738,0.35833,0.35252,0.33933,0.31814,0.28836,0.24952,0.19968,0.13815,0.06355,-0.02500,-0.12747,-0.24387,-0.37247,-0.51154,-0.65787,-0.80745,-0.95647,-1.10038,-1.23492,-1.35623,-1.46035,-1.54515,-1.60908,-1.65136,-1.67264,-1.67408,-1.65848,-1.62847,-1.58718,-1.53860,-1.48573,-1.43199,-1.37980,-1.33084,-1.28625,-1.24694,-1.21249,-1.18236,-1.15606,-1.13301,-1.11262,-1.09464,-1.07861,-1.06431,-1.05124,-1.03863,-1.02495
0,2,0.32093,0.16976,0.05769,-0.01714,-0.05911,-0.07336,-0.06650,-0.04405,-0.01143,0.02797,0.07203,0.11996,0.17207,0.22902,0.29142,0.35995,0.43414,0.51333,0.59523,0.67705,0.75580,0.82916,0.89388,0.94778,0.98951,1.01826,1.03403,1.03703,1.02776,1.00775,0.97849,0.94210,0.90133,0.85917,0.81949,0.78568,0.76168,0.75083,0.75520,0.77553,0.81142,0.86016,0.91768,0.97876,1.03768,1.08849,1.12627,1.14707,1.14910,1.13206,1.09818,1.05120,0.99591,0.93749,0.88194,0.83337,0.79529,0.76922,0.75484,0.75055,0.75282,0.75717,0.75940,0.75473,0.74011,0.71260,0.67110,0.61485,0.54457,0.46197,0.36933,0.26867,0.16307,0.05701,-0.04476,-0.13608,-0.20984,-0.25799,-0.27188,-0.24376,-0.16768,-0.03993,0.13857,0.36354,0.62497,0.90976,1.20110,1.48000,1.72785,1.92781,2.06599,2.13348,2.12712,2.04904,1.90686,1.71265,1.48139,1.22986,0.97440,0.73020,0.50949
0,2,-0.32003,-0.35932,-0.37094,-0.36062,-0.33669,-0.30737,-0.28146,-0.26681,-0.26953,-0.29264,-0.33699,-0.40016,-0.47641,-0.55862,-0.63859,-0.70812,-0.75996,-0.78908,-0.79294,-0.77148,-0.72783,-0.66687,-0.59508,-0.51937,-0.44695,-0.38311,-0.33229,-0.29744,-0.27899,-0.27632,-0.28786,-0.31147,-0.34503,-0.38684,-0.43537,-0.48972,-0.54943,-0.61341,-0.67993,-0.74692,-0.81116,-0.86831,-0.91347,-0.94039,-0.94422,-0.91974,-0.86352,-0.77325,-0.64981,-0.49623,-0.31759,-0.12079,0.08586,0.29291,0.49156,0.67444,0.83474,0.96853,1.07364,1.15002,1.19847,1.22179,1.22261,1.20332,1.16718,1.11722,1.05683,0.99010,0.92237,0.85924,0.80716,0.77290,0.76155,0.77751,0.82245,0.89577,0.99368,1.11054,1.23917,1.37063,1.49673,1.60962,1.70331,1.77288,1.81494,1.82769,1.81043,1.76295,1.68606,1.58033,1.44827,1.29217,1.11635,0.92528,0.72541,0.52409,0.32905,0.14763,-0.01307,-0.14685,-0.24962
0,2,0.37813,0.29890,0.22534,0.15492,0.08371,0.00902,-0.07096,-0.15645,-0.24579,-0.33517,-0.41879,-0.49105,-0.54518,-0.57613,-0.58010,-0.55496,-0.50193,-0.42409,-0.32734,-0.21893,-0.10699,0.00048,0.09671,0.17698,0.23904,0.28328,0.31277,0.33201,0.34709,0.36361,0.38709,0.42093,0.46612,0.52286,0.58828,0.65866,0.72851,0.79279,0.84630,0.88442,0.90377,0.90215,0.87827,0.83240,0.76616,0.68179,0.58366,0.47621,0.36420,0.25387,0.15086,0.06059,-0.01149,-0.06118,-0.08570,-0.08306,-0.05388,-0.00022,0.07413,0.16383,0.26126,0.35900,0.44928,0.52486,0.58117,0.61455,0.62501,0.61490,0.58871,0.55296,0.51418,0.47876,0.45151,0.43500,0.42961,0.43358,0.44362,0.45624,0.46815,0.47765,0.48475,0.49122,0.50101,0.51843,0.54672,0.58880,0.64460,0.71231,0.78640,0.85993,0.92526,0.97370,0.99963,0.99865,0.97022,0.91623,0.84169,0.75222,0.65575,0.55823,0.46470
0,2,0.78465,0.91651,1.04028,1.14755,1.22981,1.27861,1.28706,1.25053,1.16630,1.03519,0.86057,0.64932,0.41114,0.15804,-0.09702,-0.34076,-0.56057,-0.74606,-0.88890,-0.98386,-1.02927,-1.02658,-0.97967,-0.89523,-0.78162,-0.64808,-0.50354,-0.35754,-0.21833,-0.09298,0.01348,0.09741,0.15694,0.19157,0.20361,0.19530,0.17139,0.13735,0.09899,0.06323,0.03690,0.02562,0.03426,0.06606,0.12127,0.19817,0.29155,0.39449,0.49830,0.59379,0.67205,0.72553,0.75051,0.74517,0.71169,0.65522,0.58397,0.50695,0.43350,0.37255,0.33084,0.31346,0.32233,0.35715,0.41586,0.49520,0.59142,0.70129,0.82131,0.94954,1.08391,1.22317,1.36574,1.50901,1.65003,1.78416,1.90577,2.00819,2.08508,2.13085,2.14029,2.11043,2.04071,1.93336,1.79210,1.62367,1.43613,1.23812,1.03941,0.84970,0.67653,0.52778,0.40934,0.32461,0.27606,0.26388,0.28678,0.34205,0.42556,0.53145,0.65354
0,2,-0.16889,-0.26547,-0.39836,-0.55463,-0.72114,-0.88623,-1.04091,-1.17805,-1.29359,-1.38567,-1.45400,-1.49935,-1.52278,-1.52568,-1.51012,-1.47775,-1.43031,-1.37008,-1.30066,-1.22489,-1.14775,-1.07348,-1.00663,-0.95067,-0.90812,-0.87947,-0.86426,-0.85853,-0.85700,-0.85333,-0.83973,-0.80947,-0.75595,-0.67470,-0.56389,-0.42351,-0.25668,-0.06847,0.13509,0.34676,0.55899,0.76548,0.96013,1.13800,1.29442,1.42586,1.52865,1.59936,1.63553,1.63405,1.59399,1.51547,1.40034,1.25227,1.07746,0.88320,0.67850,0.47266,0.27485,0.09415,-0.06159,-0.18594,-0.27490,-0.32592,-0.33901,-0.31582,-0.26126,-0.18199,-0.08621,0.01568,0.11300,0.19463,0.25005,0.26991,0.24661,0.17477,0.05250,-0.11948,-0.33816,-0.59611,-0.88377,-1.18817,-1.49429,-1.78577,-2.04507,-2.25567,-2.40317,-2.47621,-2.46873,-2.38059,-2.21673,-1.98912,-1.71408,-1.41178,-1.10427,-0.81282,-0.55746,-0.35296,-0.21026,-0.13354,-0.12172
0,3,0.37325,0.40780,0.41604,0.39704,0.35244,0.28648,0.20619,0.11947,0.03447,-0.04095,-0.09997,-0.13831,-0.15331,-0.14413,-0.11215,-0.05952,0.01091,0.09558,0.19078,0.29299,0.39868,0.50458,0.60684,0.70147,0.78403,0.85054,0.89635,0.91762,0.91163,0.87617,0.81157,0.71946,0.60298,0.46718,0.31884,0.16472,0.01217,-0.13248,-0.26317,-0.37623,-0.46881,-0.54103,-0.59419,-0.63118,-0.65559,-0.67162,-0.68322,-0.69329,-0.70411,-0.71584,-0.72800,-0.73846,-0.74459,-0.74422,-0.73517,-0.71622,-0.68758,-0.65080,-0.60847,-0.56361,-0.52028,-0.48197,-0.45129,-0.43029,-0.42038,-0.42091,-0.43227,-0.45318,-0.48258,-0.51960,-0.56315,-0.61274,-0.66741,-0.72535,-0.78441,-0.84183,-0.89407,-0.93694,-0.96671,-0.97964,-0.97336,-0.94716,-0.90195,-0.84014,-0.76635,-0.68574,-0.60404,-0.52564,-0.45454,-0.39219,-0.33843,-0.29071,-0.24500,-0.19695,-0.14263,-0.07919,-0.00624,0.07494,0.15979,0.24267,0.31610
0,3,-0.90307,-0.83436,-0.74238,-0.62861,-0.49540,-0.34601,-0.18431,-0.01437,0.15879,0.32997,0.49320,0.64369,0.77497,0.88227,0.96093,1.00738,1.01893,0.99513,0.93644,0.84541,0.72629,0.58348,0.42317,0.25068,0.07189,-0.10823,-0.28548,-0.45580,-0.61578,-0.76218,-0.89208,-1.00139,-1.08691,-1.14569,-1.17392,-1.16929,-1.13068,-1.05751,-0.95055,-0.81238,-0.64708,-0.45954,-0.25595,-0.04360,0.16948,0.37447,0.56332,0.72739,0.85955,0.95433,1.00799,1.01997,0.99238,0.92987,0.83951,0.73023,0.61230,0.49557,0.38924,0.30140,0.23774,0.20166,0.19409,0.21411,0.25817,0.32111,0.39736,0.47987,0.56206,0.63768,0.70137,0.74934,0.77935,0.79100,0.78536,0.76462,0.73236,0.69192,0.64678,0.59901,0.55048,0.50084,0.44864,0.39247,0.32992,0.25802,0.17585,0.08237,-0.02212,-0.13593,-0.25602,-0.37844,-0.49913,-0.61376,-0.71789,-0.80773,-0.87982,-0.93171,-0.96109,-0.96655,-0.94726
