A,B,S,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
0,0,10,-1.10714,-1.13302,-1.15645,-1.17776,-1.19696,-1.21417,-1.22946,-1.24290,-1.25474,-1.26475,-1.27329,-1.28033,-1.28561,-1.28933,-1.29099,-1.29086,-1.28842,-1.28355,-1.27611,-1.26565,-1.25210,-1.23526,-1.21503,-1.19115,-1.16385,-1.13287,-1.09824,-1.06048,-1.01952,-0.97573,-0.92959,-0.88124,-0.83098,-0.77931,-0.72639,-0.67246,-0.61793,-0.56269,-0.50695,-0.45073,-0.39368,-0.33607,-0.27755,-0.21790,-0.15726,-0.09520,-0.03184,0.03286,0.09861,0.16520,0.23219,0.29902,0.36523,0.42994,0.49250,0.55187,0.60714,0.65750,0.70196,0.73981,0.77042,0.79305,0.80749,0.81327,0.81009,0.79845,0.77827,0.74994,0.71443,0.67189,0.62312,0.56896,0.51005,0.44737,0.38152,0.31342,0.24360,0.17278,0.10158,0.03053,-0.03987,-0.10953,-0.17785,-0.24487,-0.31033,-0.37397,-0.43594,-0.49594,-0.55413,-0.61025,-0.66434,-0.71636,-0.76607,-0.81357,-0.85874,-0.90148,-0.94189,-0.97977,-1.01524,-1.04837,-1.07885
0,0,11,0.96962,0.94737,0.92318,0.89767,0.87189,0.84647,0.82258,0.80125,0.78323,0.76971,0.76145,0.75905,0.76327,0.77446,0.79282,0.81862,0.85181,0.89209,0.93926,0.99264,1.05139,1.11487,1.18203,1.25184,1.32346,1.39559,1.46742,1.53803,1.60628,1.67174,1.73347,1.79080,1.84342,1.89087,1.93291,1.96928,2.00015,2.02534,2.04478,2.05874,2.06718,2.07021,2.06781,2.06043,2.04819,2.03093,2.00928,1.98331,1.95300,1.91894,1.88137,1.84055,1.79701,1.75102,1.70320,1.65393,1.60362,1.55300,1.50221,1.45181,1.40206,1.35323,1.30575,1.25986,1.21563,1.17336,1.13311,1.09493,1.05905,1.02540,0.99413,0.96516,0.93873,0.91513,0.89441,0.87686,0.86260,0.85179,0.84451,0.84067,0.84044,0.84387,0.85040,0.86024,0.87291,0.88761,0.90442,0.92237,0.94083,0.95924,0.97681,0.99284,1.00674,1.01789,1.02559,1.02965,1.02971,1.02563,1.01749,1.00516,0.98908
0,1,0,0.93150,1.02054,1.09782,1.16317,1.21646,1.25802,1.28835,1.30781,1.31711,1.31707,1.30825,1.29144,1.26736,1.23677,1.20028,1.15836,1.11164,1.06027,1.00459,0.94496,0.88134,0.81395,0.74286,0.66815,0.58997,0.50861,0.42416,0.33690,0.24735,0.15563,0.06254,-0.03144,-0.12573,-0.21956,-0.31229,-0.40321,-0.49185,-0.57728,-0.65917,-0.73725,-0.81078,-0.87977,-0.94417,-1.00374,-1.05869,-1.10915,-1.15548,-1.19800,-1.23705,-1.27318,-1.30690,-1.33860,-1.36882,-1.39813,-1.42694,-1.45543,-1.48414,-1.51336,-1.54312,-1.57376,-1.60523,-1.63742,-1.67020,-1.70316,-1.73627,-1.76891,-1.80076,-1.83131,-1.85961,-1.88523,-1.90717,-1.92473,-1.93701,-1.94317,-1.94216,-1.93319,-1.91546,-1.88811,-1.85071,-1.80251,-1.74327,-1.67270,-1.59072,-1.49752,-1.39342,-1.27914,-1.15522,-1.02277,-0.88279,-0.73649,-0.58556,-0.43143,-0.27568,-0.12008,0.03367,0.18395,0.32914,0.46765,0.59823,0.71971,0.83101
0,1,1,0.56266,0.52218,0.48013,0.43630,0.38998,0.34103,0.28958,0.23540,0.17906,0.12082,0.06126,0.00103,-0.05923,-0.11872,-0.17684,-0.23286,-0.28608,-0.33607,-0.38239,-0.42454,-0.46266,-0.49640,-0.52581,-0.55113,-0.57228,-0.58942,-0.60280,-0.61247,-0.61863,-0.62136,-0.62075,-0.61680,-0.60933,-0.59840,-0.58366,-0.56509,-0.54268,-0.51630,-0.48585,-0.45147,-0.41317,-0.37104,-0.32538,-0.27649,-0.22458,-0.17021,-0.11378,-0.05560,0.00391,0.06434,0.12545,0.18685,0.24821,0.30976,0.37110,0.43238,0.49382,0.55532,0.61707,0.67931,0.74207,0.80526,0.86906,0.93324,0.99754,1.06182,1.12539,1.18772,1.24837,1.30626,1.36075,1.41100,1.45583,1.49461,1.52666,1.55112,1.56767,1.57585,1.57537,1.56629,1.54876,1.52310,1.49006,1.45035,1.40472,1.35451,1.30044,1.24382,1.18583,1.12744,1.06955,1.01297,0.95833,0.90596,0.85629,0.80925,0.76463,0.72216,0.68136,0.64158,0.60224
0,1,2,-0.55392,-0.57203,-0.59898,-0.63442,-0.67828,-0.73006,-0.78901,-0.85478,-0.92616,-1.00245,-1.08290,-1.16620,-1.25177,-1.33892,-1.42666,-1.51439,-1.60165,-1.68749,-1.77165,-1.85365,-1.93293,-2.00935,-2.08225,-2.15147,-2.21666,-2.27716,-2.33286,-2.38296,-2.42714,-2.46494,-2.49574,-2.51899,-2.53420,-2.54066,-2.53791,-2.52568,-2.50350,-2.47126,-2.42875,-2.37601,-2.31299,-2.24002,-2.15746,-2.06589,-1.96601,-1.85847,-1.74416,-1.62399,-1.49909,-1.37055,-1.23966,-1.10772,-0.97561,-0.84499,-0.71698,-0.59265,-0.47343,-0.36048,-0.25488,-0.15771,-0.07014,0.00716,0.07328,0.12761,0.16958,0.19897,0.21544,0.21927,0.21058,0.18985,0.15802,0.11564,0.06417,0.00501,-0.06043,-0.13028,-0.20287,-0.27632,-0.34900,-0.41901,-0.48467,-0.54476,-0.59764,-0.64268,-0.67897,-0.70608,-0.72410,-0.73305,-0.73354,-0.72662,-0.71321,-0.69457,-0.67228,-0.64766,-0.62251,-0.59839,-0.57693,-0.55965,-0.54780,-0.54228,-0.54412
0,1,3,-0.88180,-0.90549,-0.93125,-0.95883,-0.98781,-1.01857,-1.05087,-1.08495,-1.12110,-1.15956,-1.20088,-1.24516,-1.29279,-1.34378,-1.39811,-1.45553,-1.51589,-1.57832,-1.64194,-1.70570,-1.76827,-1.82830,-1.88398,-1.93393,-1.97621,-2.00929,-2.03180,-2.04218,-2.03953,-2.02299,-1.99184,-1.94631,-1.88646,-1.81283,-1.72648,-1.62869,-1.52102,-1.40538,-1.28371,-1.15821,-1.03091,-0.90397,-0.77969,-0.65969,-0.54606,-0.44014,-0.34325,-0.25654,-0.18079,-0.11657,-0.06408,-0.02347,0.00546,0.02301,0.02950,0.02561,0.01191,-0.01084,-0.04180,-0.08036,-0.12562,-0.17657,-0.23265,-0.29268,-0.35584,-0.42150,-0.48827,-0.55535,-0.62173,-0.68634,-0.74841,-0.80693,-0.86095,-0.90975,-0.95234,-0.98845,-1.01764,-1.03933,-1.05377,-1.06082,-1.06079,-1.05437,-1.04216,-1.02503,-1.00388,-0.97999,-0.95426,-0.92800,-0.90226,-0.87788,-0.85601,-0.83725,-0.82227,-0.81168,-0.80566,-0.80421,-0.80737,-0.81491,-0.82649,-0.84176,-0.86035
0,1,4,0.71757,0.61688,0.51351,0.40789,0.30107,0.19354,0.08603,-0.02042,-0.12545,-0.22806,-0.32751,-0.42331,-0.51494,-0.60199,-0.68415,-0.76100,-0.83223,-0.89794,-0.95791,-1.01240,-1.06161,-1.10527,-1.14419,-1.17819,-1.20756,-1.23282,-1.25360,-1.27054,-1.28377,-1.29314,-1.29880,-1.30054,-1.29813,-1.29159,-1.28059,-1.26485,-1.24403,-1.21770,-1.18573,-1.14788,-1.10397,-1.05417,-0.99823,-0.93660,-0.86938,-0.79696,-0.72007,-0.63920,-0.55540,-0.46932,-0.38193,-0.29400,-0.20625,-0.11987,-0.03535,0.04667,0.12554,0.20128,0.27340,0.34184,0.40681,0.46856,0.52754,0.58415,0.63889,0.69222,0.74451,0.79635,0.84811,0.90005,0.95238,1.00503,1.05801,1.11091,1.16344,1.21517,1.26553,1.31382,1.35945,1.40175,1.43981,1.47326,1.50134,1.52348,1.53937,1.54826,1.54999,1.54436,1.53102,1.51020,1.48170,1.44552,1.40195,1.35100,1.29295,1.22817,1.15688,1.07949,0.99638,0.90793,0.81483
0,1,5,-2.25885,-2.24347,-2.21808,-2.18257,-2.13747,-2.08262,-2.01864,-1.94631,-1.86617,-1.77939,-1.68698,-1.59016,-1.49009,-1.38845,-1.28639,-1.18551,-1.08766,-0.99384,-0.90579,-0.82477,-0.75183,-0.68810,-0.63465,-0.59226,-0.56161,-0.54317,-0.53726,-0.54386,-0.56286,-0.59404,-0.63687,-0.69088,-0.75526,-0.82908,-0.91146,-1.00125,-1.09710,-1.19792,-1.30213,-1.40833,-1.51525,-1.62135,-1.72538,-1.82585,-1.92142,-2.01090,-2.09292,-2.16657,-2.23084,-2.28483,-2.32807,-2.35998,-2.37995,-2.38826,-2.38465,-2.36945,-2.34324,-2.30644,-2.26016,-2.20527,-2.14297,-2.07468,-2.00170,-1.92545,-1.84778,-1.77009,-1.69399,-1.62096,-1.55233,-1.48933,-1.43329,-1.38488,-1.34498,-1.31425,-1.29274,-1.28077,-1.27829,-1.28494,-1.30045,-1.32435,-1.35586,-1.39444,-1.43899,-1.48891,-1.54307,-1.60072,-1.66085,-1.72247,-1.78491,-1.84679,-1.90769,-1.96645,-2.02213,-2.07421,-2.12164,-2.16345,-2.19911,-2.22767,-2.24842,-2.26100,-2.26465
0,1,6,0.25403,0.27649,0.28952,0.29302,0.28718,0.27249,0.24944,0.21878,0.18165,0.13884,0.09179,0.04203,-0.00929,-0.06070,-0.11093,-0.15866,-0.20278,-0.24189,-0.27517,-0.30201,-0.32174,-0.33409,-0.33907,-0.33673,-0.32744,-0.31197,-0.29097,-0.26551,-0.23665,-0.20557,-0.17365,-0.14212,-0.11232,-0.08546,-0.06279,-0.04512,-0.03353,-0.02891,-0.03161,-0.04231,-0.06092,-0.08743,-0.12158,-0.16290,-0.21112,-0.26528,-0.32457,-0.38825,-0.45511,-0.52431,-0.59498,-0.66590,-0.73626,-0.80529,-0.87208,-0.93605,-0.99667,-1.05332,-1.10573,-1.15372,-1.19708,-1.23574,-1.26966,-1.29885,-1.32339,-1.34349,-1.35915,-1.37062,-1.37782,-1.38089,-1.37984,-1.37462,-1.36538,-1.35200,-1.33446,-1.31259,-1.28643,-1.25564,-1.22016,-1.17995,-1.13482,-1.08483,-1.02988,-0.97032,-0.90630,-0.83789,-0.76582,-0.69033,-0.61191,-0.53155,-0.44994,-0.36772,-0.28614,-0.20630,-0.12893,-0.05539,0.01328,0.07647,0.13292,0.18169,0.22235
0,1,7,0.20432,0.27739,0.34563,0.40798,0.46438,0.51428,0.55705,0.59284,0.62116,0.64207,0.65561,0.66182,0.66099,0.65325,0.63889,0.61811,0.59125,0.55868,0.52092,0.47827,0.43124,0.38039,0.32596,0.26878,0.20895,0.14698,0.08334,0.01813,-0.04791,-0.11469,-0.18204,-0.24940,-0.31694,-0.38426,-0.45118,-0.51781,-0.58389,-0.64949,-0.71455,-0.77893,-0.84257,-0.90522,-0.96694,-1.02749,-1.08676,-1.14463,-1.20074,-1.25490,-1.30693,-1.35664,-1.40379,-1.44820,-1.48954,-1.52775,-1.56263,-1.59405,-1.62207,-1.64644,-1.66724,-1.68449,-1.69805,-1.70820,-1.71475,-1.71780,-1.71760,-1.71393,-1.70725,-1.69737,-1.68470,-1.66927,-1.65106,-1.63066,-1.60767,-1.58229,-1.55475,-1.52481,-1.49241,-1.45778,-1.42058,-1.38067,-1.33812,-1.29266,-1.24392,-1.19199,-1.13658,-1.07742,-1.01458,-0.94792,-0.87751,-0.80342,-0.72600,-0.64544,-0.56211,-0.47655,-0.38940,-0.30131,-0.21304,-0.12534,-0.03892,0.04531,0.12672
0,1,8,-0.32369,-0.23022,-0.12964,-0.02350,0.08634,0.19811,0.31011,0.42045,0.52774,0.63034,0.72688,0.81640,0.89765,0.96995,1.03270,1.08531,1.12753,1.15930,1.18055,1.19157,1.19291,1.18473,1.16778,1.14272,1.11000,1.07061,1.02532,0.97494,0.92039,0.86246,0.80210,0.73992,0.67689,0.61361,0.55060,0.48843,0.42755,0.36806,0.31039,0.25450,0.20058,0.14860,0.09815,0.04918,0.00144,-0.04541,-0.09138,-0.13650,-0.18121,-0.22520,-0.26863,-0.31139,-0.35299,-0.39319,-0.43159,-0.46737,-0.50024,-0.52934,-0.55393,-0.57354,-0.58747,-0.59560,-0.59736,-0.59271,-0.58188,-0.56484,-0.54235,-0.51498,-0.48377,-0.44955,-0.41367,-0.37762,-0.34244,-0.30987,-0.28110,-0.25749,-0.24001,-0.22959,-0.22696,-0.23241,-0.24606,-0.26750,-0.29617,-0.33110,-0.37112,-0.41482,-0.46060,-0.50642,-0.55055,-0.59108,-0.62608,-0.65397,-0.67301,-0.68195,-0.67957,-0.66524,-0.63838,-0.59889,-0.54705,-0.48327,-0.40848
0,1,9,0.55226,0.62610,0.69306,0.75292,0.80542,0.85059,0.88836,0.91872,0.94203,0.95862,0.96848,0.97199,0.96961,0.96142,0.94805,0.92999,0.90728,0.88059,0.85009,0.81634,0.78000,0.74143,0.70124,0.65992,0.61822,0.57669,0.53626,0.49727,0.46028,0.42589,0.39432,0.36623,0.34145,0.32016,0.30215,0.28713,0.27484,0.26474,0.25609,0.24812,0.24001,0.23082,0.21972,0.20574,0.18810,0.16612,0.13885,0.10586,0.06679,0.02114,-0.03089,-0.08932,-0.15389,-0.22442,-0.30023,-0.38071,-0.46528,-0.55275,-0.64242,-0.73321,-0.82387,-0.91365,-1.00133,-1.08584,-1.16652,-1.24219,-1.31196,-1.37508,-1.43086,-1.47859,-1.51795,-1.54854,-1.56987,-1.58190,-1.58454,-1.57785,-1.56178,-1.53673,-1.50280,-1.46010,-1.40927,-1.35046,-1.28406,-1.21065,-1.13080,-1.04496,-0.95381,-0.85796,-0.75791,-0.65447,-0.54831,-0.44048,-0.33167,-0.22279,-0.11475,-0.00815,0.09595,0.19676,0.29347,0.38548,0.47189
0,1,10,0.73099,0.77531,0.81279,0.84403,0.87041,0.89284,0.91212,0.92956,0.94560,0.96112,0.97684,0.99300,1.01001,1.02804,1.04698,1.06685,1.08723,1.10789,1.12843,1.14826,1.16708,1.18445,1.19965,1.21241,1.22207,1.22817,1.23069,1.22926,1.22384,1.21440,1.20105,1.18387,1.16313,1.13939,1.11273,1.08368,1.05263,1.01999,0.98625,0.95180,0.91698,0.88198,0.84698,0.81175,0.77664,0.74125,0.70520,0.66842,0.63007,0.58984,0.54698,0.50094,0.45102,0.39656,0.33706,0.27200,0.20098,0.12368,0.04011,-0.04980,-0.14574,-0.24710,-0.35340,-0.46364,-0.57676,-0.69154,-0.80633,-0.91973,-1.02976,-1.13464,-1.23256,-1.32158,-1.39980,-1.46561,-1.51749,-1.55398,-1.57419,-1.57734,-1.56285,-1.53094,-1.48185,-1.41619,-1.33521,-1.24006,-1.13247,-1.01430,-0.88768,-0.75471,-0.61794,-0.47953,-0.34153,-0.20625,-0.07525,0.04986,0.16745,0.27658,0.37639,0.46647,0.54679,0.61723,0.67852
