A,B,S,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
0,1,3,0.84726,0.84310,0.83103,0.81102,0.78296,0.74722,0.70401,0.65340,0.59557,0.53133,0.46102,0.38528,0.30451,0.21925,0.13037,0.03826,-0.05628,-0.15288,-0.25094,-0.34989,-0.44892,-0.54778,-0.64609,-0.74299,-0.83811,-0.93098,-1.02087,-1.10715,-1.18961,-1.26764,-1.34064,-1.40795,-1.46917,-1.52388,-1.57146,-1.61157,-1.64349,-1.66695,-1.68166,-1.68747,-1.68411,-1.67134,-1.64951,-1.61859,-1.57851,-1.52995,-1.47302,-1.40861,-1.33717,-1.25913,-1.17574,-1.08797,-0.99665,-0.90268,-0.80731,-0.71136,-0.61606,-0.52262,-0.43185,-0.34461,-0.26201,-0.18462,-0.11317,-0.04848,0.00952,0.06053,0.10447,0.14145,0.17145,0.19504,0.21299,0.22592,0.23431,0.23913,0.24143,0.24213,0.24231,0.24278,0.24445,0.24818,0.25467,0.26466,0.27831,0.29609,0.31822,0.34456,0.37478,0.40884,0.44599,0.48563,0.52736,0.56986,0.61245,0.65413,0.69386,0.73093,0.76430,0.79306,0.81642,0.83357,0.84387
0,1,4,-0.51159,-0.53057,-0.54716,-0.56147,-0.57375,-0.58413,-0.59290,-0.60024,-0.60636,-0.61129,-0.61513,-0.61774,-0.61945,-0.62038,-0.62028,-0.61919,-0.61726,-0.61441,-0.61084,-0.60651,-0.60127,-0.59530,-0.58881,-0.58185,-0.57456,-0.56721,-0.55946,-0.55210,-0.54493,-0.53793,-0.53130,-0.52521,-0.51941,-0.51395,-0.50900,-0.50398,-0.49879,-0.49334,-0.48710,-0.47980,-0.47117,-0.46037,-0.44743,-0.43159,-0.41277,-0.39026,-0.36397,-0.33339,-0.29850,-0.25915,-0.21509,-0.16666,-0.11370,-0.05679,0.00381,0.06743,0.13358,0.20137,0.27023,0.33928,0.40745,0.47385,0.53784,0.59828,0.65428,0.70497,0.74953,0.78743,0.81798,0.84071,0.85515,0.86116,0.85869,0.84818,0.82933,0.80267,0.76842,0.72758,0.68038,0.62786,0.57060,0.50917,0.44490,0.37854,0.31105,0.24282,0.17486,0.10784,0.04252,-0.02059,-0.08101,-0.13848,-0.19249,-0.24270,-0.28920,-0.33174,-0.37059,-0.40565,-0.43700,-0.46500,-0.48981
0,1,5,0.02093,0.00586,-0.00618,-0.01477,-0.01951,-0.01979,-0.01554,-0.00613,0.00839,0.02842,0.05436,0.08610,0.12384,0.16744,0.21696,0.27197,0.33207,0.39678,0.46560,0.53809,0.61312,0.68960,0.76694,0.84418,0.92027,0.99414,1.06453,1.13041,1.19106,1.24549,1.29283,1.33226,1.36341,1.38597,1.39961,1.40434,1.40007,1.38756,1.36673,1.33850,1.30336,1.26238,1.21640,1.16654,1.11378,1.05885,1.00318,0.94775,0.89361,0.84131,0.79181,0.74558,0.70350,0.66585,0.63288,0.60455,0.58095,0.56205,0.54777,0.53760,0.53099,0.52770,0.52735,0.52930,0.53302,0.53811,0.54373,0.54964,0.55548,0.56080,0.56495,0.56786,0.56917,0.56878,0.56667,0.56267,0.55661,0.54831,0.53806,0.52587,0.51174,0.49573,0.47796,0.45858,0.43776,0.41556,0.39230,0.36793,0.34269,0.31655,0.28988,0.26283,0.23554,0.20832,0.18130,0.15478,0.12906,0.10434,0.08080,0.05880,0.03861
0,1,6,-0.19673,-0.23162,-0.26387,-0.29317,-0.31956,-0.34282,-0.36312,-0.38034,-0.39475,-0.40640,-0.41519,-0.42140,-0.42502,-0.42625,-0.42502,-0.42184,-0.41661,-0.40928,-0.40006,-0.38932,-0.37695,-0.36305,-0.34791,-0.33150,-0.31399,-0.29545,-0.27604,-0.25577,-0.23492,-0.21377,-0.19197,-0.16969,-0.14731,-0.12487,-0.10238,-0.07973,-0.05710,-0.03443,-0.01193,0.01054,0.03292,0.05523,0.07732,0.09921,0.12101,0.14270,0.16420,0.18538,0.20652,0.22739,0.24800,0.26852,0.28861,0.30848,0.32802,0.34698,0.36578,0.38429,0.40254,0.42021,0.43773,0.45479,0.47173,0.48849,0.50478,0.52059,0.53605,0.55101,0.56527,0.57862,0.59089,0.60191,0.61152,0.61916,0.62482,0.62822,0.62899,0.62701,0.62172,0.61327,0.60115,0.58568,0.56640,0.54358,0.51706,0.48680,0.45355,0.41690,0.37752,0.33587,0.29218,0.24677,0.20024,0.15331,0.10581,0.05879,0.01238,-0.03313,-0.07704,-0.11925,-0.15919
0,2,0,0.79390,0.73354,0.66777,0.59812,0.52551,0.45138,0.37680,0.30324,0.23218,0.16466,0.10188,0.04487,-0.00522,-0.04774,-0.08172,-0.10698,-0.12301,-0.12979,-0.12696,-0.11475,-0.09376,-0.06456,-0.02793,0.01558,0.06482,0.11909,0.17673,0.23687,0.29824,0.35966,0.41994,0.47786,0.53230,0.58216,0.62664,0.66458,0.69553,0.71910,0.73458,0.74179,0.74063,0.73113,0.71373,0.68853,0.65611,0.61695,0.57186,0.52155,0.46718,0.40957,0.34970,0.28882,0.22769,0.16731,0.10871,0.05289,0.00041,-0.04774,-0.09125,-0.12930,-0.16147,-0.18762,-0.20735,-0.22073,-0.22739,-0.22776,-0.22169,-0.20923,-0.19056,-0.16613,-0.13589,-0.10049,-0.06029,-0.01532,0.03409,0.08711,0.14324,0.20264,0.26401,0.32755,0.39230,0.45745,0.52243,0.58654,0.64917,0.70913,0.76592,0.81824,0.86596,0.90785,0.94324,0.97155,0.99222,1.00456,1.00828,1.00349,0.98941,0.96672,0.93523,0.89551,0.84817
0,2,1,1.41489,1.43826,1.45989,1.48012,1.49899,1.51666,1.53360,1.54923,1.56418,1.57826,1.59145,1.60379,1.61551,1.62653,1.63692,1.64715,1.65697,1.66713,1.67757,1.68870,1.70074,1.71445,1.73045,1.74901,1.77087,1.79635,1.82608,1.86035,1.89958,1.94399,1.99334,2.04797,2.10748,2.17145,2.23966,2.31127,2.38529,2.46078,2.53652,2.61117,2.68345,2.75208,2.81525,2.87175,2.92016,2.95914,2.98748,3.00410,3.00801,2.99855,2.97541,2.93801,2.88665,2.82155,2.74327,2.65258,2.55038,2.43812,2.31701,2.18885,2.05517,1.91783,1.77873,1.63977,1.50309,1.36991,1.24226,1.12163,1.00949,0.90687,0.81508,0.73462,0.66587,0.60960,0.56579,0.53436,0.51463,0.50634,0.50869,0.52089,0.54202,0.57085,0.60641,0.64753,0.69320,0.74219,0.79351,0.84617,0.89909,0.95183,1.00336,1.05323,1.10116,1.14660,1.18925,1.22921,1.26654,1.30103,1.33305,1.36241,1.38963
0,2,2,0.50378,0.49889,0.48883,0.47338,0.45276,0.42706,0.39677,0.36183,0.32282,0.28016,0.23462,0.18695,0.13751,0.08722,0.03727,-0.01162,-0.05860,-0.10241,-0.14252,-0.17781,-0.20711,-0.22971,-0.24511,-0.25226,-0.25066,-0.23998,-0.21979,-0.18982,-0.15030,-0.10119,-0.04312,0.02387,0.09907,0.18163,0.27077,0.36533,0.46440,0.56673,0.67107,0.77581,0.87978,0.98163,1.07995,1.17344,1.26063,1.34057,1.41223,1.47458,1.52664,1.56801,1.59822,1.61657,1.62334,1.61827,1.60177,1.57406,1.53577,1.48741,1.43010,1.36472,1.29234,1.21415,1.13144,1.04545,0.95735,0.86854,0.77997,0.69333,0.60929,0.52909,0.45353,0.38354,0.32005,0.26337,0.21388,0.17183,0.13758,0.11089,0.09183,0.08007,0.07519,0.07684,0.08469,0.09788,0.11600,0.13838,0.16416,0.19280,0.22336,0.25515,0.28740,0.31962,0.35101,0.38086,0.40870,0.43378,0.45578,0.47423,0.48871,0.49850,0.50358
0,2,3,-1.26716,-1.24896,-1.22955,-1.20918,-1.18744,-1.16420,-1.13906,-1.11226,-1.08285,-1.05068,-1.01552,-0.97680,-0.93420,-0.88759,-0.83670,-0.78110,-0.72138,-0.65718,-0.58888,-0.51701,-0.44204,-0.36463,-0.28555,-0.20611,-0.12699,-0.04961,0.02474,0.09509,0.15997,0.21811,0.26827,0.30956,0.34090,0.36164,0.37105,0.36859,0.35423,0.32795,0.29004,0.24112,0.18162,0.11263,0.03546,-0.04885,-0.13871,-0.23271,-0.32956,-0.42761,-0.52491,-0.62045,-0.71229,-0.79950,-0.88105,-0.95561,-1.02261,-1.08155,-1.13239,-1.17457,-1.20859,-1.23448,-1.25284,-1.26447,-1.26999,-1.27038,-1.26646,-1.25933,-1.24997,-1.23922,-1.22809,-1.21741,-1.20781,-1.20015,-1.19477,-1.19211,-1.19214,-1.19517,-1.20098,-1.20932,-1.22001,-1.23240,-1.24652,-1.26159,-1.27727,-1.29278,-1.30787,-1.32212,-1.33491,-1.34589,-1.35470,-1.36127,-1.36543,-1.36706,-1.36610,-1.36279,-1.35725,-1.34964,-1.33976,-1.32813,-1.31487,-1.30032,-1.28435
0,2,4,1.41552,1.39316,1.37039,1.34666,1.32147,1.29464,1.26557,1.23405,1.19948,1.16175,1.12026,1.07523,1.02633,0.97336,0.91628,0.85489,0.78940,0.71977,0.64616,0.56823,0.48631,0.40063,0.31120,0.21833,0.12216,0.02285,-0.07918,-0.18368,-0.29014,-0.39839,-0.50759,-0.61730,-0.72706,-0.83600,-0.94348,-1.04841,-1.15040,-1.24819,-1.34099,-1.42813,-1.50828,-1.58069,-1.64462,-1.69930,-1.74368,-1.77749,-1.80013,-1.81087,-1.80971,-1.79646,-1.77061,-1.73232,-1.68199,-1.61953,-1.54548,-1.46039,-1.36467,-1.25915,-1.14483,-1.02254,-0.89273,-0.75679,-0.61572,-0.47075,-0.32278,-0.17324,-0.02325,0.12604,0.27327,0.41734,0.55722,0.69200,0.82026,0.94164,1.05500,1.15968,1.25522,1.34114,1.41716,1.48310,1.53923,1.58564,1.62258,1.65061,1.67007,1.68209,1.68682,1.68554,1.67893,1.66759,1.65291,1.63524,1.61542,1.59396,1.57201,1.54930,1.52643,1.50390,1.48139,1.45930,1.43739
0,2,5,0.06119,0.07890,0.09654,0.11382,0.13084,0.14716,0.16287,0.17775,0.19172,0.20479,0.21688,0.22806,0.23810,0.24771,0.25643,0.26454,0.27234,0.27985,0.28733,0.29474,0.30222,0.30956,0.31714,0.32461,0.33186,0.33896,0.34527,0.35056,0.35490,0.35728,0.35758,0.35516,0.34959,0.34043,0.32737,0.31012,0.28810,0.26144,0.22997,0.19403,0.15354,0.10892,0.06085,0.00965,-0.04372,-0.09814,-0.15295,-0.20732,-0.26004,-0.31030,-0.35696,-0.39895,-0.43582,-0.46711,-0.49177,-0.50957,-0.52039,-0.52414,-0.52130,-0.51208,-0.49672,-0.47579,-0.45050,-0.42129,-0.38916,-0.35506,-0.31958,-0.28399,-0.24929,-0.21584,-0.18450,-0.15589,-0.13029,-0.10808,-0.08957,-0.07437,-0.06275,-0.05470,-0.04964,-0.04736,-0.04728,-0.04919,-0.05240,-0.05653,-0.06066,-0.06477,-0.06827,-0.07075,-0.07215,-0.07188,-0.06991,-0.06608,-0.06051,-0.05263,-0.04316,-0.03199,-0.01909,-0.00483,0.01056,0.02677,0.04383
0,2,6,0.39737,0.43473,0.46919,0.50094,0.53000,0.55667,0.58092,0.60283,0.62268,0.64065,0.65685,0.67150,0.68449,0.69597,0.70615,0.71503,0.72250,0.72850,0.73297,0.73570,0.73672,0.73553,0.73185,0.72541,0.71593,0.70297,0.68639,0.66564,0.64040,0.61038,0.57542,0.53525,0.48945,0.43804,0.38057,0.31749,0.24855,0.17420,0.09432,0.00923,-0.08030,-0.17398,-0.27103,-0.37104,-0.47308,-0.57645,-0.67978,-0.78249,-0.88363,-0.98234,-1.07730,-1.16783,-1.25293,-1.33176,-1.40398,-1.46847,-1.52490,-1.57263,-1.61165,-1.64182,-1.66281,-1.67496,-1.67812,-1.67307,-1.65969,-1.63890,-1.61128,-1.57707,-1.53713,-1.49219,-1.44295,-1.38980,-1.33364,-1.27464,-1.21343,-1.15062,-1.08671,-1.02185,-0.95622,-0.89015,-0.82380,-0.75758,-0.69126,-0.62513,-0.55923,-0.49361,-0.42850,-0.36375,-0.29987,-0.23644,-0.17422,-0.11283,-0.05275,0.00578,0.06255,0.11737,0.17025,0.22076,0.26896,0.31437,0.35725
0,3,0,-1.00345,-0.96528,-0.92865,-0.89407,-0.86146,-0.83122,-0.80346,-0.77831,-0.75557,-0.73533,-0.71776,-0.70235,-0.68903,-0.67742,-0.66746,-0.65903,-0.65204,-0.64609,-0.64104,-0.63686,-0.63374,-0.63146,-0.63010,-0.62948,-0.62987,-0.63181,-0.63499,-0.63992,-0.64696,-0.65634,-0.66820,-0.68308,-0.70104,-0.72215,-0.74705,-0.77544,-0.80723,-0.84267,-0.88166,-0.92373,-0.96892,-1.01692,-1.06725,-1.11960,-1.17353,-1.22837,-1.28376,-1.33913,-1.39416,-1.44793,-1.50019,-1.55046,-1.59815,-1.64329,-1.68544,-1.72411,-1.75904,-1.79034,-1.81797,-1.84165,-1.86179,-1.87800,-1.89070,-1.90009,-1.90605,-1.90903,-1.90904,-1.90664,-1.90168,-1.89476,-1.88584,-1.87539,-1.86361,-1.85054,-1.83617,-1.82070,-1.80437,-1.78693,-1.76863,-1.74928,-1.72891,-1.70725,-1.68458,-1.66053,-1.63504,-1.60796,-1.57930,-1.54913,-1.51726,-1.48379,-1.44856,-1.41170,-1.37337,-1.33401,-1.29337,-1.25183,-1.20974,-1.16754,-1.12554,-1.08400,-1.04320
0,3,1,-0.78634,-0.71195,-0.63963,-0.56974,-0.50300,-0.43948,-0.37891,-0.32137,-0.26683,-0.21471,-0.16485,-0.11710,-0.07081,-0.02567,0.01870,0.06266,0.10655,0.15073,0.19539,0.24077,0.28700,0.33435,0.38245,0.43157,0.48153,0.53215,0.58327,0.63476,0.68651,0.73826,0.78978,0.84085,0.89137,0.94116,0.99007,1.03787,1.08430,1.12912,1.17249,1.21394,1.25340,1.29047,1.32485,1.35647,1.38497,1.40989,1.43061,1.44694,1.45812,1.46422,1.46448,1.45817,1.44505,1.42471,1.39682,1.36073,1.31625,1.26284,1.20066,1.12962,1.04959,0.96112,0.86396,0.75884,0.64620,0.52699,0.40166,0.27129,0.13667,-0.00082,-0.13978,-0.27927,-0.41785,-0.55438,-0.68706,-0.81471,-0.93593,-1.05007,-1.15550,-1.25114,-1.33614,-1.40983,-1.47178,-1.52143,-1.55849,-1.58272,-1.59469,-1.59447,-1.58262,-1.55975,-1.52670,-1.48436,-1.43373,-1.37584,-1.31161,-1.24271,-1.17020,-1.09480,-1.01768,-0.94002,-0.86271
