A,B,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
0,1,-0.17690,-0.08323,0.01295,0.11149,0.21221,0.31473,0.41832,0.52258,0.62669,0.72960,0.82980,0.92607,1.01697,1.10103,1.17645,1.24126,1.29411,1.33362,1.35849,1.36743,1.35969,1.33479,1.29284,1.23410,1.15874,1.06787,0.96298,0.84562,0.71729,0.58037,0.43636,0.28784,0.13672,-0.01494,-0.16544,-0.31283,-0.45591,-0.59321,-0.72361,-0.84638,-0.96060,-1.06573,-1.16138,-1.24734,-1.32306,-1.38888,-1.44436,-1.48973,-1.52505,-1.55028,-1.56605,-1.57264,-1.57061,-1.56061,-1.54388,-1.52099,-1.49340,-1.46199,-1.42857,-1.39408,-1.36010,-1.32795,-1.29879,-1.27374,-1.25349,-1.23903,-1.23053,-1.22815,-1.23163,-1.24107,-1.25527,-1.27347,-1.29468,-1.31764,-1.34128,-1.36402,-1.38491,-1.40217,-1.41520,-1.42282,-1.42416,-1.41861,-1.40590,-1.38582,-1.35856,-1.32394,-1.28239,-1.23468,-1.18124,-1.12267,-1.05936,-0.99215,-0.92137,-0.84778,-0.77160,-0.69275,-0.61202,-0.52923,-0.44447,-0.35758,-0.26836
0,1,0.51995,0.53401,0.53115,0.51117,0.47403,0.42034,0.35049,0.26564,0.16665,0.05480,-0.06837,-0.20092,-0.34091,-0.48664,-0.63636,-0.78738,-0.93777,-1.08530,-1.22815,-1.36424,-1.49195,-1.60951,-1.71524,-1.80850,-1.88840,-1.95398,-2.00454,-2.04036,-2.06135,-2.06777,-2.05979,-2.03821,-2.00370,-1.95697,-1.89881,-1.83015,-1.75181,-1.66484,-1.57061,-1.46977,-1.36340,-1.25259,-1.13870,-1.02279,-0.90628,-0.79034,-0.67638,-0.56585,-0.46016,-0.36087,-0.26919,-0.18643,-0.11402,-0.05246,-0.00280,0.03424,0.05837,0.06937,0.06741,0.05272,0.02607,-0.01192,-0.06030,-0.11833,-0.18437,-0.25715,-0.33542,-0.41760,-0.50203,-0.58767,-0.67259,-0.75533,-0.83416,-0.90771,-0.97442,-1.03283,-1.08161,-1.11949,-1.14547,-1.15839,-1.15778,-1.14310,-1.11396,-1.07068,-1.01358,-0.94360,-0.86143,-0.76860,-0.66693,-0.55798,-0.44423,-0.32746,-0.21005,-0.09428,0.01731,0.12264,0.21967,0.30641,0.38123,0.44268,0.48907
0,1,0.29003,0.28754,0.27600,0.25628,0.22969,0.19710,0.16016,0.11958,0.07678,0.03279,-0.01152,-0.05501,-0.09725,-0.13680,-0.17310,-0.20553,-0.23374,-0.25699,-0.27525,-0.28785,-0.29521,-0.29633,-0.29202,-0.28239,-0.26733,-0.24740,-0.22317,-0.19471,-0.16298,-0.12882,-0.09324,-0.05697,-0.02066,0.01422,0.04711,0.07656,0.10177,0.12087,0.13334,0.13792,0.13303,0.11789,0.09172,0.05316,0.00184,-0.06301,-0.14143,-0.23365,-0.33931,-0.45777,-0.58840,-0.72996,-0.88094,-1.03937,-1.20354,-1.37119,-1.53979,-1.70693,-1.87025,-2.02726,-2.17575,-2.31338,-2.43819,-2.54817,-2.64231,-2.71893,-2.77757,-2.81745,-2.83828,-2.84055,-2.82432,-2.79045,-2.73968,-2.67319,-2.59192,-2.49718,-2.39064,-2.27358,-2.14724,-2.01340,-1.87292,-1.72777,-1.57898,-1.42818,-1.27690,-1.12593,-0.97717,-0.83154,-0.69045,-0.55500,-0.42669,-0.30691,-0.19609,-0.09547,-0.00593,0.07229,0.13830,0.19247,0.23418,0.26408,0.28257
0,1,-0.78311,-0.82698,-0.86580,-0.89846,-0.92407,-0.94200,-0.95155,-0.95217,-0.94381,-0.92606,-0.89912,-0.86298,-0.81763,-0.76379,-0.70137,-0.63123,-0.55350,-0.46937,-0.37908,-0.28361,-0.18406,-0.08121,0.02358,0.12925,0.23444,0.33762,0.43758,0.53308,0.62259,0.70520,0.77939,0.84448,0.89945,0.94359,0.97615,0.99693,1.00552,1.00159,0.98518,0.95596,0.91404,0.85955,0.79246,0.71299,0.62129,0.51772,0.40297,0.27774,0.14284,-0.00052,-0.15066,-0.30630,-0.46539,-0.62571,-0.78509,-0.94116,-1.09134,-1.23324,-1.36452,-1.48305,-1.58678,-1.67393,-1.74338,-1.79409,-1.82551,-1.83765,-1.83112,-1.80662,-1.76527,-1.70870,-1.63870,-1.55727,-1.46668,-1.36902,-1.26678,-1.16201,-1.05700,-0.95369,-0.85382,-0.75934,-0.67165,-0.59162,-0.52057,-0.45897,-0.40755,-0.36643,-0.33593,-0.31597,-0.30628,-0.30657,-0.31622,-0.33472,-0.36123,-0.39492,-0.43486,-0.47967,-0.52826,-0.57963,-0.63204,-0.68431,-0.73497
0,1,-0.69692,-0.70518,-0.70929,-0.70735,-0.69808,-0.68021,-0.65261,-0.61411,-0.56496,-0.50486,-0.43438,-0.35451,-0.26629,-0.17129,-0.07152,0.03131,0.13477,0.23672,0.33511,0.42772,0.51293,0.58921,0.65559,0.71065,0.75471,0.78756,0.80959,0.82157,0.82466,0.82014,0.80986,0.79597,0.77970,0.76381,0.75014,0.74038,0.73646,0.74019,0.75265,0.77491,0.80776,0.85122,0.90516,0.96922,1.04235,1.12355,1.21061,1.30142,1.39401,1.48545,1.57282,1.65384,1.72530,1.78452,1.82870,1.85602,1.86454,1.85322,1.82092,1.76742,1.69320,1.59892,1.48593,1.35646,1.21269,1.05709,0.89295,0.72303,0.55062,0.37883,0.21086,0.04930,-0.10327,-0.24508,-0.37395,-0.48853,-0.58824,-0.67252,-0.74094,-0.79416,-0.83275,-0.85748,-0.86974,-0.87118,-0.86310,-0.84790,-0.82690,-0.80207,-0.77543,-0.74836,-0.72255,-0.69950,-0.68027,-0.66560,-0.65595,-0.65137,-0.65163,-0.65630,-0.66462,-0.67492,-0.68658
0,1,0.29136,0.27673,0.26315,0.25148,0.24224,0.23590,0.23287,0.23315,0.23657,0.24279,0.25117,0.26109,0.27112,0.28082,0.28874,0.29364,0.29456,0.29050,0.28055,0.26446,0.24164,0.21219,0.17632,0.13486,0.08851,0.03869,-0.01336,-0.06590,-0.11746,-0.16629,-0.21046,-0.24868,-0.27917,-0.30093,-0.31263,-0.31411,-0.30465,-0.28440,-0.25399,-0.21407,-0.16544,-0.10993,-0.04881,0.01586,0.08261,0.14938,0.21390,0.27508,0.33053,0.37934,0.42006,0.45198,0.47429,0.48656,0.48932,0.48242,0.46635,0.44234,0.41113,0.37379,0.33179,0.28655,0.23938,0.19140,0.14419,0.09885,0.05665,0.01796,-0.01631,-0.04543,-0.06904,-0.08685,-0.09891,-0.10521,-0.10589,-0.10084,-0.09077,-0.07601,-0.05677,-0.03357,-0.00692,0.02245,0.05355,0.08641,0.12001,0.15370,0.18676,0.21832,0.24780,0.27447,0.29791,0.31732,0.33258,0.34337,0.34951,0.35108,0.34827,0.34186,0.33212,0.31974,0.30591
0,1,-0.30462,-0.23715,-0.17450,-0.11739,-0.06706,-0.02421,0.01051,0.03683,0.05525,0.06583,0.06925,0.06599,0.05692,0.04301,0.02523,0.00474,-0.01768,-0.04123,-0.06463,-0.08758,-0.10915,-0.12911,-0.14670,-0.16155,-0.17340,-0.18210,-0.18764,-0.18948,-0.18768,-0.18215,-0.17293,-0.16021,-0.14427,-0.12484,-0.10310,-0.07949,-0.05477,-0.02976,-0.00596,0.01557,0.03345,0.04614,0.05244,0.05047,0.03940,0.01769,-0.01516,-0.06004,-0.11708,-0.18626,-0.26704,-0.35877,-0.46016,-0.56986,-0.68618,-0.80664,-0.92943,-1.05201,-1.17234,-1.28801,-1.39672,-1.49669,-1.58644,-1.66429,-1.72920,-1.78067,-1.81870,-1.84300,-1.85445,-1.85375,-1.84178,-1.82001,-1.79001,-1.75330,-1.71129,-1.66573,-1.61835,-1.57000,-1.52187,-1.47473,-1.42931,-1.38614,-1.34483,-1.30537,-1.26742,-1.23032,-1.19286,-1.15476,-1.11502,-1.07285,-1.02750,-0.97813,-0.92449,-0.86675,-0.80452,-0.73846,-0.66897,-0.59688,-0.52315,-0.44908,-0.37587
0,1,-1.53273,-1.54485,-1.55697,-1.56817,-1.57763,-1.58390,-1.58671,-1.58454,-1.57713,-1.56383,-1.54425,-1.51812,-1.48519,-1.44539,-1.39925,-1.34710,-1.28980,-1.22796,-1.16252,-1.09488,-1.02621,-0.95815,-0.89210,-0.82983,-0.77281,-0.72239,-0.68021,-0.64725,-0.62429,-0.61202,-0.61070,-0.62032,-0.64038,-0.67009,-0.70891,-0.75495,-0.80699,-0.86345,-0.92210,-0.98148,-1.03977,-1.09533,-1.14663,-1.19236,-1.23149,-1.26368,-1.28875,-1.30660,-1.31792,-1.32361,-1.32445,-1.32213,-1.31808,-1.31390,-1.31162,-1.31259,-1.31842,-1.33047,-1.34944,-1.37609,-1.41088,-1.45368,-1.50374,-1.56050,-1.62268,-1.68879,-1.75707,-1.82581,-1.89324,-1.95736,-2.01674,-2.06969,-2.11456,-2.15051,-2.17685,-2.19311,-2.19902,-2.19473,-2.18094,-2.15799,-2.12701,-2.08885,-2.04491,-1.99670,-1.94538,-1.89241,-1.83891,-1.78642,-1.73626,-1.68932,-1.64677,-1.60900,-1.57707,-1.55105,-1.53096,-1.51689,-1.50854,-1.50569,-1.50758,-1.51325,-1.52191
0,1,-1.02397,-1.08651,-1.14081,-1.18583,-1.22102,-1.24579,-1.25964,-1.26256,-1.25422,-1.23446,-1.20357,-1.16138,-1.10865,-1.04533,-0.97232,-0.88980,-0.79852,-0.69934,-0.59258,-0.47950,-0.36075,-0.23724,-0.11000,0.02027,0.15247,0.28560,0.41868,0.55057,0.68062,0.80744,0.93021,1.04803,1.15999,1.26567,1.36386,1.45400,1.53568,1.60827,1.67107,1.72411,1.76660,1.79865,1.81983,1.83012,1.82924,1.81730,1.79471,1.76129,1.71755,1.66365,1.60024,1.52812,1.44805,1.36087,1.26795,1.17031,1.06936,0.96639,0.86312,0.76116,0.66201,0.56705,0.47771,0.39540,0.32112,0.25602,0.20067,0.15580,0.12107,0.09673,0.08229,0.07666,0.07931,0.08900,0.10407,0.12279,0.14380,0.16534,0.18531,0.20211,0.21461,0.22082,0.22000,0.21088,0.19294,0.16570,0.12890,0.08300,0.02820,-0.03503,-0.10559,-0.18254,-0.26483,-0.35124,-0.44028,-0.53050,-0.62089,-0.70955,-0.79548,-0.87729,-0.95378
0,1,0.91505,0.88551,0.85944,0.83638,0.81630,0.79858,0.78283,0.76816,0.75403,0.73927,0.72312,0.70454,0.68292,0.65691,0.62644,0.59017,0.54801,0.49935,0.44369,0.38088,0.31098,0.23403,0.15015,0.05967,-0.03708,-0.13934,-0.24662,-0.35788,-0.47245,-0.58909,-0.70716,-0.82499,-0.94202,-1.05662,-1.16829,-1.27523,-1.37680,-1.47204,-1.55973,-1.63922,-1.70987,-1.77124,-1.82287,-1.86411,-1.89486,-1.91538,-1.92538,-1.92543,-1.91556,-1.89649,-1.86811,-1.83166,-1.78774,-1.73674,-1.67978,-1.61750,-1.55097,-1.48083,-1.40767,-1.33249,-1.25605,-1.17816,-1.09973,-1.02093,-0.94173,-0.86209,-0.78190,-0.70080,-0.61843,-0.53423,-0.44768,-0.35875,-0.26688,-0.17171,-0.07353,0.02774,0.13175,0.23728,0.34350,0.44954,0.55378,0.65483,0.75074,0.83994,0.92131,0.99344,1.05500,1.10516,1.14362,1.17007,1.18524,1.18938,1.18361,1.16897,1.14711,1.11935,1.08730,1.05249,1.01679,0.98117,0.94714
0,2,-0.60758,-0.69452,-0.79014,-0.89385,-1.00472,-1.12170,-1.24390,-1.36956,-1.49683,-1.62422,-1.74985,-1.87233,-1.98945,-2.09954,-2.20084,-2.29227,-2.37242,-2.44002,-2.49442,-2.53527,-2.56241,-2.57611,-2.57609,-2.56328,-2.53862,-2.50280,-2.45695,-2.40154,-2.33835,-2.26812,-2.19174,-2.11001,-2.02353,-1.93289,-1.83868,-1.74105,-1.64010,-1.53583,-1.42839,-1.31808,-1.20466,-1.08852,-0.96996,-0.84972,-0.72793,-0.60503,-0.48198,-0.35943,-0.23830,-0.11959,-0.00373,0.10826,0.21549,0.31737,0.41296,0.50150,0.58239,0.65517,0.71919,0.77410,0.81953,0.85505,0.88038,0.89548,0.90031,0.89516,0.88015,0.85584,0.82273,0.78153,0.73309,0.67870,0.61955,0.55669,0.49158,0.42529,0.35933,0.29488,0.23309,0.17466,0.12063,0.07145,0.02738,-0.01135,-0.04479,-0.07343,-0.09754,-0.11788,-0.13526,-0.15081,-0.16576,-0.18096,-0.19774,-0.21776,-0.24190,-0.27130,-0.30700,-0.35002,-0.40111,-0.46095,-0.52973
0,2,-0.69633,-0.71377,-0.71415,-0.69858,-0.66846,-0.62542,-0.57127,-0.50806,-0.43768,-0.36238,-0.28423,-0.20548,-0.12780,-0.05281,0.01765,0.08230,0.14021,0.19035,0.23246,0.26634,0.29207,0.31020,0.32133,0.32634,0.32645,0.32309,0.31755,0.31132,0.30592,0.30234,0.30199,0.30600,0.31503,0.33003,0.35115,0.37828,0.41180,0.45097,0.49561,0.54508,0.59875,0.65578,0.71533,0.77654,0.83854,0.90084,0.96267,1.02336,1.08245,1.13947,1.19406,1.24607,1.29495,1.34116,1.38456,1.42524,1.46343,1.49918,1.53304,1.56532,1.59654,1.62723,1.65780,1.68862,1.72005,1.75216,1.78513,1.81867,1.85298,1.88701,1.92011,1.95107,1.97867,2.00134,2.01770,2.02571,2.02402,2.01047,1.98379,1.94279,1.88641,1.81412,1.72549,1.62115,1.50155,1.36815,1.22237,1.06664,0.90328,0.73504,0.56465,0.39535,0.22985,0.07119,-0.07773,-0.21482,-0.33760,-0.44480,-0.53499,-0.60716,-0.66088
0,2,0.20420,0.09255,-0.01656,-0.12210,-0.22261,-0.31716,-0.40471,-0.48435,-0.55529,-0.61714,-0.66944,-0.71217,-0.74555,-0.77046,-0.78714,-0.79654,-0.79998,-0.79838,-0.79294,-0.78439,-0.77421,-0.76280,-0.75086,-0.73852,-0.72609,-0.71319,-0.69970,-0.68515,-0.66931,-0.65150,-0.63124,-0.60877,-0.58383,-0.55689,-0.52849,-0.49968,-0.47131,-0.44492,-0.42186,-0.40411,-0.39297,-0.39013,-0.39654,-0.41360,-0.44176,-0.48098,-0.53125,-0.59172,-0.66135,-0.73789,-0.81954,-0.90371,-0.98765,-1.06852,-1.14326,-1.20901,-1.26305,-1.30247,-1.32533,-1.32998,-1.31447,-1.27839,-1.22151,-1.14365,-1.04541,-0.92853,-0.79424,-0.64487,-0.48296,-0.31130,-0.13300,0.04884,0.23130,0.41086,0.58447,0.74950,0.90281,1.04262,1.16715,1.27465,1.36427,1.43551,1.48803,1.52230,1.53846,1.53765,1.52101,1.48994,1.44542,1.38901,1.32180,1.24535,1.16114,1.06990,0.97278,0.87083,0.76477,0.65554,0.54410,0.43082,0.31723
