A,B,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
0,2,0.73593,0.65456,0.57356,0.51454,0.49820,0.54264,0.65915,0.85057,1.10925,1.41702,1.74691,2.06573,2.33887,2.53331,2.62523,2.60118,2.46076,2.21684,1.89375,1.52387,1.14255,0.78349,0.47627,0.24155,0.09022,0.02245,0.02909,0.09429,0.19809,0.32060,0.44423,0.55751,0.65339,0.73267,0.79924,0.86017,0.92236,0.99129,1.06997,1.15841,1.25525,1.35860,1.46687,1.57927,1.69559,1.81640,1.93999,2.06296,2.17795,2.27511,2.34199,2.36598,2.33640,2.24655,2.09595,1.88911,1.63656,1.35357,1.05702,0.76434,0.49143,0.25098,0.05291,-0.09821,-0.20027,-0.25501,-0.26532,-0.23665,-0.17579,-0.09047,0.00996,0.11586,0.21629,0.30271,0.36660,0.40351,0.41213,0.39569,0.36027,0.31356,0.26345,0.21636,0.17696,0.14714,0.12730,0.11662,0.11421,0.12056,0.13658,0.16515,0.20823,0.26774,0.34430,0.43516,0.53485,0.63487,0.72490,0.79409,0.83243,0.83444,0.80030
0,2,-0.08435,-0.10643,-0.07335,0.00342,0.11352,0.25057,0.41309,0.60510,0.83240,1.10155,1.41535,1.77017,2.15544,2.55330,2.94050,3.29237,3.58442,3.79601,3.91291,3.92791,3.84168,3.66050,3.39707,3.06648,2.68611,2.27299,1.84283,1.40895,0.98330,0.57565,0.19447,-0.15224,-0.45740,-0.71546,-0.92322,-1.08134,-1.19387,-1.26961,-1.32071,-1.35939,-1.39727,-1.44294,-1.50053,-1.56849,-1.64190,-1.71234,-1.77134,-1.81142,-1.82713,-1.81561,-1.77731,-1.71404,-1.62866,-1.52526,-1.40831,-1.28301,-1.15615,-1.03390,-0.92358,-0.83147,-0.76355,-0.72400,-0.71530,-0.73837,-0.79205,-0.87363,-0.97790,-1.09769,-1.22183,-1.33728,-1.42841,-1.47852,-1.47369,-1.40291,-1.26156,-1.05240,-0.78455,-0.47282,-0.13537,0.20976,0.54592,0.86142,1.14951,1.40794,1.63683,1.83712,2.00823,2.14677,2.24568,2.29564,2.28628,2.21039,2.06445,1.85186,1.58402,1.27892,0.95973,0.65147,0.37785,0.15766,0.00245
0,2,-0.51272,-0.39532,-0.21509,0.01916,0.29311,0.58656,0.87817,1.14736,1.37787,1.55918,1.68724,1.76435,1.79644,1.79200,1.75932,1.70487,1.63322,1.54681,1.44720,1.33610,1.21716,1.09591,0.97943,0.87692,0.79768,0.75030,0.73975,0.76768,0.83192,0.92543,1.03852,1.15921,1.27651,1.38035,1.46344,1.52273,1.55846,1.57345,1.57227,1.56045,1.54137,1.51766,1.49098,1.46114,1.42902,1.39598,1.36573,1.34284,1.33373,1.34365,1.37733,1.43687,1.52146,1.62624,1.74362,1.86278,1.97032,2.05114,2.08970,2.07198,1.98822,1.83383,1.61220,1.33570,1.02365,0.70111,0.39578,0.13385,-0.06284,-0.18023,-0.21192,-0.16094,-0.03710,0.14337,0.36126,0.59646,0.82895,1.04225,1.22411,1.36668,1.46619,1.52368,1.54189,1.52501,1.47820,1.40481,1.30843,1.19192,1.05744,0.90759,0.74558,0.57498,0.39928,0.22229,0.04859,-0.11737,-0.26966,-0.40046,-0.50032,-0.55888,-0.56587
0,2,1.63049,1.82340,2.02009,2.20526,2.36118,2.47016,2.51767,2.49441,2.39757,2.23240,2.01192,1.75503,1.48532,1.22826,1.00864,0.84763,0.76148,0.75976,0.84352,1.00712,1.23696,1.51375,1.81453,2.11507,2.39176,2.62434,2.79752,2.90257,2.93675,2.90379,2.81209,2.67389,2.50246,2.31227,2.11674,1.92755,1.75354,1.60212,1.47675,1.37751,1.30146,1.24194,1.19039,1.13565,1.06802,0.97957,0.86642,0.73003,0.57697,0.41766,0.26467,0.13007,0.02288,-0.05206,-0.09491,-0.10847,-0.09759,-0.06638,-0.01740,0.04964,0.13622,0.24462,0.37605,0.52806,0.69507,0.86814,1.03659,1.18839,1.31372,1.40621,1.46278,1.48538,1.47942,1.45321,1.41569,1.37626,1.34262,1.31955,1.30850,1.30831,1.31483,1.32207,1.32327,1.31164,1.28327,1.23628,1.17266,1.09769,1.01890,0.94524,0.88496,0.84372,0.82514,0.82986,0.85668,0.90399,0.97072,1.05729,1.16515,1.29685,1.45272
0,2,0.88403,1.10196,1.32693,1.55494,1.78244,2.00529,2.21880,2.41643,2.59018,2.72963,2.82405,2.86323,2.83887,2.74814,2.59366,2.38597,2.14186,1.88334,1.63503,1.42069,1.26015,1.16576,1.14091,1.18111,1.27238,1.39557,1.52980,1.65356,1.74963,1.80546,1.81439,1.77653,1.69589,1.58050,1.44063,1.28747,1.13054,0.97842,0.83789,0.71318,0.60630,0.51747,0.44483,0.38529,0.33473,0.28862,0.24273,0.19339,0.13846,0.07765,0.01287,-0.05278,-0.11484,-0.16905,-0.21246,-0.24403,-0.26474,-0.27755,-0.28476,-0.28857,-0.28900,-0.28319,-0.26569,-0.22985,-0.17005,-0.08233,0.03203,0.16758,0.31492,0.46252,0.59979,0.71825,0.81492,0.89135,0.95337,1.00735,1.05911,1.11057,1.15800,1.19335,1.20541,1.18321,1.11937,1.01092,0.86234,0.68442,0.49151,0.30053,0.12713,-0.01672,-0.12269,-0.18808,-0.21283,-0.19992,-0.15286,-0.07575,0.02875,0.15843,0.31140,0.48507,0.67719
1,3,-0.76360,-0.95093,-1.11444,-1.23259,-1.28551,-1.25941,-1.14795,-0.95457,-0.69172,-0.38134,-0.05068,0.27082,0.55535,0.78066,0.93237,1.00602,1.00506,0.94023,0.82624,0.67966,0.51582,0.34869,0.18975,0.04883,-0.06710,-0.15037,-0.19593,-0.19953,-0.16073,-0.08176,0.03057,0.16605,0.31055,0.44915,0.56587,0.64752,0.68334,0.66869,0.60395,0.49559,0.35593,0.20186,0.05210,-0.07354,-0.15937,-0.19340,-0.17068,-0.09378,0.02852,0.18192,0.34999,0.51608,0.66409,0.78090,0.85564,0.88107,0.85141,0.76356,0.61750,0.41589,0.16559,-0.12230,-0.43254,-0.74672,-1.04529,-1.30752,-1.51640,-1.65757,-1.72312,-1.70971,-1.62112,-1.46561,-1.25585,-1.00544,-0.72879,-0.43892,-0.14696,0.13751,0.40659,0.65259,0.86856,1.04704,1.18084,1.26510,1.29680,1.27693,1.20984,1.10424,0.97165,0.82466,0.67578,0.53473,0.40794,0.29728,0.19949,0.10697,0.01026,-0.10100,-0.23412,-0.39221,-0.57213
1,3,-0.70390,-0.82014,-0.90049,-0.93701,-0.92360,-0.85809,-0.74090,-0.57545,-0.36739,-0.12539,0.14003,0.41598,0.68706,0.93827,1.15456,1.32308,1.43466,1.48460,1.47337,1.40652,1.29343,1.14653,0.97889,0.80372,0.63166,0.47131,0.32746,0.20175,0.09169,-0.00747,-0.10217,-0.19811,-0.29967,-0.40831,-0.52200,-0.63539,-0.74163,-0.83384,-0.90617,-0.95556,-0.98056,-0.98210,-0.96100,-0.91820,-0.85383,-0.76823,-0.66280,-0.54132,-0.41129,-0.28275,-0.16787,-0.07847,-0.02422,-0.01070,-0.03916,-0.10539,-0.20227,-0.31920,-0.44452,-0.56597,-0.67177,-0.75131,-0.79781,-0.80647,-0.77826,-0.71812,-0.63585,-0.54456,-0.45845,-0.39105,-0.35324,-0.35249,-0.39142,-0.46835,-0.57827,-0.71336,-0.86362,-1.01773,-1.16317,-1.28726,-1.37828,-1.42660,-1.42544,-1.37283,-1.27092,-1.12698,-0.95166,-0.75866,-0.56192,-0.37491,-0.20948,-0.07487,0.02194,0.07655,0.08730,0.05407,-0.01980,-0.12818,-0.26273,-0.41207,-0.56359
1,3,0.43148,0.41387,0.36594,0.29033,0.19502,0.09263,-0.00283,-0.07698,-0.11949,-0.12579,-0.09820,-0.04680,0.01444,0.07052,0.10817,0.11943,0.10215,0.06017,0.00034,-0.06950,-0.14254,-0.21616,-0.28947,-0.36354,-0.43881,-0.51400,-0.58430,-0.64312,-0.68193,-0.69373,-0.67471,-0.62722,-0.56012,-0.48804,-0.42958,-0.40438,-0.42908,-0.51429,-0.66226,-0.86541,-1.10707,-1.36357,-1.60954,-1.81918,-1.97152,-2.05243,-2.05691,-1.98833,-1.85669,-1.67789,-1.46984,-1.24993,-1.03393,-0.83431,-0.66045,-0.51782,-0.40999,-0.33836,-0.30368,-0.30419,-0.33713,-0.39763,-0.47757,-0.56694,-0.65406,-0.72772,-0.77691,-0.79403,-0.77423,-0.71673,-0.62453,-0.50249,-0.35761,-0.19795,-0.03240,0.12952,0.27844,0.40511,0.50193,0.56350,0.58720,0.57521,0.53370,0.47208,0.40020,0.32832,0.26342,0.21044,0.17076,0.14326,0.12661,0.11923,0.12083,0.13218,0.15459,0.18879,0.23373,0.28597,0.33981,0.38767,0.42093
1,3,0.60157,0.74520,0.86253,0.95314,1.01646,1.05078,1.05486,1.02836,0.97327,0.89418,0.79929,0.69836,0.60253,0.52266,0.46651,0.43866,0.43946,0.46563,0.51010,0.56467,0.61988,0.66768,0.70165,0.71862,0.71842,0.70441,0.68155,0.65592,0.63068,0.60657,0.57962,0.54216,0.48544,0.40157,0.28720,0.14640,-0.00929,-0.16147,-0.28820,-0.36872,-0.38642,-0.33521,-0.21998,-0.05709,0.12868,0.30766,0.45134,0.53726,0.55326,0.49974,0.38958,0.24477,0.09299,-0.03896,-0.12963,-0.16606,-0.14602,-0.07673,0.02729,0.14860,0.26920,0.37461,0.45330,0.49853,0.50657,0.47681,0.41022,0.31039,0.18324,0.03892,-0.10943,-0.24482,-0.34862,-0.40340,-0.39517,-0.31637,-0.16882,0.03613,0.27773,0.52832,0.75632,0.93026,1.02452,1.02224,0.91875,0.72287,0.45554,0.14667,-0.16883,-0.45643,-0.68675,-0.83870,-0.90269,-0.87963,-0.77976,-0.61976,-0.41966,-0.19926,0.02410,0.23750,0.43165
1,3,-0.47424,-0.60763,-0.71838,-0.79202,-0.81797,-0.79140,-0.71436,-0.59551,-0.44672,-0.28383,-0.12195,0.02587,0.14971,0.24369,0.30714,0.34346,0.35925,0.36331,0.36540,0.37368,0.39418,0.42899,0.47467,0.52324,0.56320,0.58151,0.56566,0.50695,0.40219,0.25413,0.07294,-0.12808,-0.33346,-0.52929,-0.70502,-0.85538,-0.97955,-1.08156,-1.16532,-1.23432,-1.28969,-1.32934,-1.34753,-1.33950,-1.30064,-1.23079,-1.13388,-1.01886,-0.89690,-0.78102,-0.68000,-0.59969,-0.53945,-0.49337,-0.45117,-0.40164,-0.33630,-0.25053,-0.14690,-0.03392,0.07454,0.16118,0.20944,0.20564,0.14140,0.01428,-0.17174,-0.40696,-0.67921,-0.97422,-1.27785,-1.57800,-1.86284,-2.12216,-2.34659,-2.52709,-2.65549,-2.72459,-2.72940,-2.66916,-2.54657,-2.36936,-2.14931,-1.90065,-1.63827,-1.37606,-1.12534,-0.89458,-0.68843,-0.50864,-0.35493,-0.22693,-0.12334,-0.04451,0.00815,0.03166,0.02262,-0.02056,-0.09783,-0.20539,-0.33521
1,4,-0.35079,-0.23679,-0.08887,0.09010,0.29516,0.51822,0.74863,0.97427,1.18215,1.35996,1.49682,1.58443,1.61779,1.59621,1.52153,1.39900,1.23587,1.04105,0.82372,0.59221,0.35565,0.12130,-0.10372,-0.31231,-0.49780,-0.65438,-0.77694,-0.86277,-0.91100,-0.92334,-0.90401,-0.85848,-0.79213,-0.70942,-0.61342,-0.50492,-0.38355,-0.24844,-0.09986,0.06080,0.23066,0.40572,0.58099,0.75152,0.91384,1.06411,1.19951,1.31709,1.41343,1.48528,1.52934,1.54313,1.52459,1.47230,1.38478,1.26103,1.09940,0.89954,0.66241,0.39216,0.09751,-0.20710,-0.50233,-0.76533,-0.97277,-1.10330,-1.14157,-1.08100,-0.92509,-0.68739,-0.39049,-0.06263,0.26623,0.56741,0.81866,1.00628,1.12602,1.18252,1.18692,1.15589,1.10457,1.04622,0.98937,0.93653,0.88507,0.82882,0.76038,0.67420,0.56719,0.44030,0.29815,0.14844,-0.00011,-0.13871,-0.26013,-0.35889,-0.43181,-0.47655,-0.49238,-0.47774,-0.43089
1,4,0.84715,1.11191,1.35247,1.55237,1.69670,1.77366,1.77568,1.69884,1.54489,1.32011,1.03533,0.70724,0.35500,-0.00001,-0.33474,-0.62885,-0.86568,-1.03492,-1.13307,-1.16442,-1.14014,-1.07579,-0.98958,-0.89909,-0.82004,-0.76311,-0.73405,-0.73364,-0.75732,-0.79814,-0.84809,-0.90077,-0.95217,-1.00170,-1.05320,-1.11377,-1.19142,-1.29258,-1.42160,-1.57694,-1.75264,-1.93806,-2.11985,-2.28558,-2.42394,-2.52758,-2.59259,-2.61735,-2.60166,-2.54574,-2.44871,-2.30972,-2.12959,-1.91072,-1.66002,-1.38897,-1.11183,-0.84434,-0.60175,-0.39527,-0.23138,-0.11084,-0.02986,0.01854,0.04181,0.04790,0.04156,0.02642,0.00374,-0.02589,-0.06088,-0.09899,-0.13666,-0.16975,-0.19558,-0.21194,-0.21988,-0.22285,-0.22648,-0.23690,-0.25919,-0.29646,-0.34875,-0.41361,-0.48525,-0.55768,-0.62449,-0.68041,-0.72204,-0.74709,-0.75469,-0.74382,-0.71302,-0.65957,-0.58017,-0.47028,-0.32646,-0.14730,0.06668,0.31035,0.57471
1,4,1.19080,1.12416,1.06305,1.01107,0.96497,0.91556,0.84859,0.74865,0.60134,0.39885,0.14082,-0.16327,-0.49577,-0.83421,-1.15347,-1.43039,-1.64716,-1.79447,-1.87073,-1.88237,-1.84208,-1.76470,-1.66477,-1.55391,-1.43886,-1.32167,-1.20049,-1.07066,-0.92756,-0.76821,-0.59326,-0.40722,-0.21792,-0.03546,0.12858,0.26429,0.36495,0.42736,0.45276,0.44587,0.41448,0.36783,0.31488,0.26371,0.22118,0.19249,0.18128,0.18984,0.21980,0.27132,0.34302,0.43302,0.53772,0.65332,0.77483,0.89710,1.01430,1.11986,1.20644,1.26587,1.28971,1.27105,1.20394,1.08604,0.91925,0.70922,0.46682,0.20402,-0.06531,-0.32850,-0.57540,-0.79949,-0.99813,-1.17117,-1.31990,-1.44528,-1.54811,-1.62585,-1.67522,-1.69169,-1.67072,-1.60964,-1.50771,-1.36695,-1.19081,-0.98583,-0.75834,-0.51565,-0.26464,-0.01278,0.23391,0.46938,0.68741,0.88174,1.04631,1.17625,1.26691,1.31664,1.32693,1.30307,1.25408
1,4,-0.29093,-0.17394,-0.04564,0.07526,0.16750,0.21088,0.18999,0.09833,-0.05962,-0.26899,-0.50610,-0.74214,-0.94773,-1.09785,-1.17613,-1.17462,-1.09628,-0.95300,-0.76132,-0.54103,-0.31132,-0.08895,0.11266,0.28472,0.42163,0.52159,0.58509,0.61455,0.61448,0.59051,0.54961,0.49921,0.44750,0.40142,0.36760,0.34996,0.35033,0.36864,0.40156,0.44417,0.48924,0.52845,0.55348,0.55628,0.53038,0.47185,0.38074,0.26105,0.12007,-0.03282,-0.18715,-0.33378,-0.46711,-0.58554,-0.69239,-0.79365,-0.89747,-1.01043,-1.13551,-1.27215,-1.41364,-1.55004,-1.66838,-1.75592,-1.80236,-1.80084,-1.74933,-1.65032,-1.50992,-1.33627,-1.13795,-0.92325,-0.69952,-0.47368,-0.25139,-0.03976,0.15486,0.32602,0.46755,0.57620,0.64979,0.68975,0.69922,0.68258,0.64488,0.59018,0.52161,0.44117,0.35060,0.25165,0.14682,0.03910,-0.06824,-0.17131,-0.26608,-0.34777,-0.41160,-0.45174,-0.46280,-0.44039,-0.38231
